year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
1998,5,Crustáceo,Caranguejo-uçá,Crab,NA,1937.09,0
1998,5,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,5,0
1998,5,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,9,0
1998,5,Crustáceo,Pitú-de-iguape,Crayfish,NA,6,0
1998,5,Crustáceo,Siri-azul,Crab,NA,4747,0
1998,5,Molusco,Lula,Squid,Loligo sanpaulensis,218,0
1998,5,Molusco,Polvo,Octopus,Octopus spp.,1560,0
1998,5,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,1396,0
1998,5,Peixe Cartilaginoso,Cação-anjo,Shark,NA,12016,0
1998,5,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,20960,0
1998,5,Peixe Cartilaginoso,Cação-raposa,Cação-raposa,NA,300,0
1998,5,Peixe Cartilaginoso,Cações agrupados,Shark,NA,66304,751.6
1998,5,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,9634,0
1998,5,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,200,25.9
1998,5,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,677,6
1998,5,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,170,0
1998,5,Peixe Ósseo,Acará,Acará,NA,18,0
1998,5,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,629,0
1998,5,Peixe Ósseo,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,890,0
1998,5,Peixe Ósseo,Agulhão-negro,Atlantic blue marlin,Makaira nigricans,200,0
1998,5,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,3030,0
1998,5,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,4525,0
1998,5,Peixe Ósseo,Albacora-de-laje,Albacore,Thunnus albacares,2648,0
1998,5,Peixe Ósseo,Atuns agrupados,Tuna,NA,42946,0
1998,5,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,20227,507.92
1998,5,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,8016,0
1998,5,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,21248,1957.19
1998,5,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,53,0
1998,5,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,13221,0
1998,5,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,40,0
1998,5,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,2,2.4
1998,5,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,4,6
1998,5,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,27,0
1998,5,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,22,10.5
1998,5,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,347160,0
1998,5,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,8570,0
1998,5,Peixe Ósseo,Cherne-verdadeiro,Cherne-verdadeiro,NA,734,0
1998,5,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,40,0
1998,5,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,2228,0
1998,5,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,268125,3460.79
1998,5,Peixe Ósseo,Curimbatá,Curimbatá,NA,35,0
1998,5,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,319,0
1998,5,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,97,0
1998,5,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,8387,106.6
1998,5,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,53324,0
1998,5,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,1291,711
1998,5,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,99108,563.4
1998,5,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,3083,1070.2
1998,5,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,10119,3.5
1998,5,Peixe Ósseo,Mandi,catfish,NA,170,0
1998,5,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,3954,5700.6
1998,5,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,119,0
1998,5,Peixe Ósseo,Mistura,Mistura,NA,164605,773.15
1998,5,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,3212,0
1998,5,Peixe Ósseo,Nundiá,Nundiá,NA,11,0
1998,5,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,768,78.9
1998,5,Peixe Ósseo,Pacu,Pacu,NA,2,0
1998,5,Peixe Ósseo,Parati,Mullet,NA,4675,3216.81
1998,5,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,470,0
1998,5,Peixe Ósseo,Paru,Paru,NA,4608,0
1998,5,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,71,114
1998,5,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,22778,665
1998,5,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,7202,1203
1998,5,Peixe Ósseo,Pescada-dentão,Weakfish,NA,277,698
1998,5,Peixe Ósseo,Pescada-foguete,Weakfish,NA,85241,37390.19
1998,5,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,1737,1374.9
1998,5,Peixe Ósseo,Porco,Porco,NA,63305,0
1998,5,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,232,0
1998,5,Peixe Ósseo,Robalo,Snook,Centropomus spp.,28,0
1998,5,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,94,582.09
1998,5,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,320,1169.06
1998,5,Peixe Ósseo,Saguaru,Saguaru,NA,18,0
1998,5,Peixe Ósseo,Sapo,Sapo,NA,8,0
1998,5,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,2013118,0
1998,5,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,4460,0
1998,5,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,3642,3964.27
1998,5,Peixe Ósseo,Tainha,Mullet,Mugil spp.,15390,23241.28
1998,5,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,2288,3.75
1998,5,Peixe Ósseo,Traíra,Traíra,NA,1652,822
1998,5,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,432,0
1998,5,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,100,0
1998,5,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,28620,0
1998,6,Crustáceo,Camarão-estuarino,Shrimp,NA,175,0
1998,6,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,30365,34835
1998,6,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,59226,0
1998,6,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,360336,3887.1
1998,6,Crustáceo,Caranguejo-uçá,Crab,NA,423.11,0
1998,6,Crustáceo,Siri-azul,Crab,NA,2241,0
1998,6,Molusco,Lula,Squid,Loligo sanpaulensis,1038,0
1998,6,Molusco,Polvo,Octopus,Octopus spp.,6870,0
1998,6,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,2027,0
1998,6,Peixe Cartilaginoso,Cação-anjo,Shark,NA,49230,0
1998,6,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,22825,0
1998,6,Peixe Cartilaginoso,Cação-raposa,Cação-raposa,NA,200,0
1998,6,Peixe Cartilaginoso,Cações agrupados,Shark,NA,115853,1457.75
1998,6,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,1984,0
1998,6,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1320,3.8
1998,6,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,1177,13.6
1998,6,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,675,0
1998,6,Peixe Ósseo,Acará,Acará,NA,14,0
1998,6,Peixe Ósseo,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,1931,0
1998,6,Peixe Ósseo,Agulhão-negro,Atlantic blue marlin,Makaira nigricans,200,0
1998,6,Peixe Ósseo,Agulhão-vela platypterus,Agulhão-vela platypterus,NA,300,0
1998,6,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,6844,0
1998,6,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,6770,0
1998,6,Peixe Ósseo,Albacora-de-laje,Albacore,Thunnus albacares,588,0
1998,6,Peixe Ósseo,Atuns agrupados,Tuna,NA,76285,0
1998,6,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,6,15
1998,6,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,6715,290.4
1998,6,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,12532,0
1998,6,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,31496,1224.7
1998,6,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,256,0
1998,6,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,83,0
1998,6,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,495,0
1998,6,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,5944,0
1998,6,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,23,24
1998,6,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,8,0
1998,6,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,640,0
1998,6,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,11077,47
1998,6,Peixe Ósseo,Cherne-verdadeiro,Cherne-verdadeiro,NA,2312,0
1998,6,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,71,0
1998,6,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,2904,0
1998,6,Peixe Ósseo,Corcoroca,Grey Grunt,Haemulon spp.,5772,0
1998,6,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,448166,4559.86
1998,6,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,2083,0
1998,6,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,1759,0
1998,6,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,7204,150.27
1998,6,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,66348,0
1998,6,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,27846,0
1998,6,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,282,0
1998,6,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,177862,137.5
1998,6,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,40,0
1998,6,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,8334,6724.5
1998,6,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,11634,868
1998,6,Peixe Ósseo,Mandi,catfish,NA,26,0
1998,6,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,120,0
1998,6,Peixe Ósseo,Miraguaia,Miraguaia,NA,83,17
1998,6,Peixe Ósseo,Mistura,Mistura,NA,136623,563.03
1998,6,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,1690,0
1998,6,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,891,76.2
1998,6,Peixe Ósseo,Pacu,Pacu,NA,1152,0
1998,6,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,1768,0
1998,6,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,9,0
1998,6,Peixe Ósseo,Parati,Mullet,NA,2011,1209.5
1998,6,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,330,0
1998,6,Peixe Ósseo,Paru,Paru,NA,1470,0
1998,6,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,310,0
1998,6,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,17073,571.5
1998,6,Peixe Ósseo,Pescada-banana,Weakfish,NA,80,0
1998,6,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,18873,562.5
1998,6,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,1898,427.2
1998,6,Peixe Ósseo,Pescada-dentão,Weakfish,NA,516,1327.5
1998,6,Peixe Ósseo,Pescada-foguete,Weakfish,NA,93764,29579.07
1998,6,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,1263,510
1998,6,Peixe Ósseo,Porco,Porco,NA,67096,0
1998,6,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,19,47.5
1998,6,Peixe Ósseo,Robalo,Snook,Centropomus spp.,60,0
1998,6,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,156,803
1998,6,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,174,273.9
1998,6,Peixe Ósseo,Saguaru,Saguaru,NA,800,0
1998,6,Peixe Ósseo,Sapo,Sapo,NA,9,0
1998,6,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,2,0
1998,6,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1957620,0
1998,6,Peixe Ósseo,Sari-sari,Sari-sari,NA,15,0
1998,6,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,115756,0
1998,6,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,19495,15146.61
1998,6,Peixe Ósseo,Tainha,Mullet,Mugil spp.,52995,44986.08
1998,6,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,67,0
1998,6,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,670,242.77
1998,6,Peixe Ósseo,Traíra,Traíra,NA,436,348.8
1998,6,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,1250,0
1998,7,Crustáceo,Camarão-estuarino,Shrimp,NA,130,583
1998,7,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,19738,21924.63
1998,7,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,79265,0
1998,7,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,203141,4883.9
1998,7,Crustáceo,Caranguejo-uçá,Crab,NA,1037.02,0
1998,7,Crustáceo,Siri-azul,Crab,NA,3261,0
1998,7,Molusco,Concha,Concha,NA,27,0
1998,7,Molusco,Lula,Squid,Loligo sanpaulensis,2369,0
1998,7,Molusco,Polvo,Octopus,Octopus spp.,11730,0
1998,7,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,4190,0
1998,7,Peixe Cartilaginoso,Cação-anjo,Shark,NA,14423,49
1998,7,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,21535,0
1998,7,Peixe Cartilaginoso,Cação-raposa,Cação-raposa,NA,200,0
1998,7,Peixe Cartilaginoso,Cações agrupados,Shark,NA,85747,2524.77
1998,7,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,870,0
1998,7,Peixe Cartilaginoso,Machote,Spinner Shark,NA,432,0
1998,7,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1618,23.7
1998,7,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,832,0.6
1998,7,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,2669,0
1998,7,Peixe Ósseo,Acará,Acará,NA,10,0
1998,7,Peixe Ósseo,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,2680,0
1998,7,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,1085,0
1998,7,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,3615,0
1998,7,Peixe Ósseo,Albacora-de-laje,Albacore,Thunnus albacares,350,0
1998,7,Peixe Ósseo,Atuns agrupados,Tuna,NA,31106,0
1998,7,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,2,6
1998,7,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,72956,170.6
1998,7,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,6400,0
1998,7,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,12855,1879.01
1998,7,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,890,0
1998,7,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,690,0
1998,7,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,115,0
1998,7,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,20,18.6
1998,7,Peixe Ósseo,Carpa,Common carp,Cyprinus carpio,15,0
1998,7,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,16,0
1998,7,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,60,0
1998,7,Peixe Ósseo,Cherne-poveiro,Cherne-poveiro,NA,4000,0
1998,7,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,9450,0
1998,7,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,43,0
1998,7,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,300,0
1998,7,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,420185,4263.15
1998,7,Peixe Ósseo,Curimbatá,Curimbatá,NA,2,0
1998,7,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,1004,6
1998,7,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,5584,134
1998,7,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,4038,75.9
1998,7,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,113831,0
1998,7,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,27090,0
1998,7,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,122,36
1998,7,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,88097,0
1998,7,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,100,0
1998,7,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,5773,1664.3
1998,7,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,10126,1649.5
1998,7,Peixe Ósseo,Mandi,catfish,NA,95,0
1998,7,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,285,0
1998,7,Peixe Ósseo,Miraguaia,Miraguaia,NA,90,84.9
1998,7,Peixe Ósseo,Mistura,Mistura,NA,167064,724.48
1998,7,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,1830,0
1998,7,Peixe Ósseo,Nundiá,Nundiá,NA,31,0
1998,7,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,1670,30
1998,7,Peixe Ósseo,Pacu,Pacu,NA,380,0
1998,7,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,10000,0
1998,7,Peixe Ósseo,Parati,Mullet,NA,2470,918.92
1998,7,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,916,0
1998,7,Peixe Ósseo,Paru,Paru,NA,3377,0
1998,7,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,50,0
1998,7,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,45129,505.13
1998,7,Peixe Ósseo,Pescada-banana,Weakfish,NA,240,0
1998,7,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,30826,460
1998,7,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,3388,309
1998,7,Peixe Ósseo,Pescada-dentão,Weakfish,NA,324,992.16
1998,7,Peixe Ósseo,Pescada-foguete,Weakfish,NA,119482,30011.37
1998,7,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,1334,668.98
1998,7,Peixe Ósseo,Porco,Porco,NA,53525,0
1998,7,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,79,56
1998,7,Peixe Ósseo,Robalo,Snook,Centropomus spp.,2324,0
1998,7,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,77,467
1998,7,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,113,201.1
1998,7,Peixe Ósseo,Saguá,Saguá,NA,14,0
1998,7,Peixe Ósseo,Saguaru,Saguaru,NA,620,0
1998,7,Peixe Ósseo,Sapo,Sapo,NA,150,0
1998,7,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,334700,0
1998,7,Peixe Ósseo,Sari-sari,Sari-sari,NA,189,165.3
1998,7,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,1280,0
1998,7,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,28149,26508.78
1998,7,Peixe Ósseo,Tainha,Mullet,Mugil spp.,30805,7800.28
1998,7,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,612,0
1998,7,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,134,72
1998,7,Peixe Ósseo,Traíra,Traíra,NA,127,0
1998,7,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,3361,0
1998,8,Crustáceo,Camarão-estuarino,Shrimp,NA,502,3079.33
1998,8,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,8956,3208.5
1998,8,Crustáceo,Camarão-parapenaeus,Camarão-parapenaeus,NA,300,0
1998,8,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,82079,0
1998,8,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,85595,9111.4
1998,8,Crustáceo,Caranguejo-uçá,Crab,NA,62.22,0
1998,8,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,4,40
1998,8,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,900,0
1998,8,Crustáceo,Siri-azul,Crab,NA,2941,0
1998,8,Molusco,Lula,Squid,Loligo sanpaulensis,696,0
1998,8,Molusco,Polvo,Octopus,Octopus spp.,21797,0
1998,8,Molusco,Vieira,Vieira,NA,75,0
1998,8,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,3345,0
1998,8,Peixe Cartilaginoso,Cação-anjo,Shark,NA,11735,52
1998,8,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,12105,0
1998,8,Peixe Cartilaginoso,Cação-raposa,Cação-raposa,NA,940,0
1998,8,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,1,0
1998,8,Peixe Cartilaginoso,Cações agrupados,Shark,NA,62003,171
1998,8,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,1910,0
1998,8,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1771,31.9
1998,8,Peixe Cartilaginoso,Tintureira,Blue shark,Prionace glauca,40,0
1998,8,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,1416,119
1998,8,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1729,0
1998,8,Peixe Ósseo,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,1735,0
1998,8,Peixe Ósseo,Agulhão-negro,Atlantic blue marlin,Makaira nigricans,380,0
1998,8,Peixe Ósseo,Agulhão-vela platypterus,Agulhão-vela platypterus,NA,15,0
1998,8,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,4132,0
1998,8,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,4261,0
1998,8,Peixe Ósseo,Albacora-de-laje,Albacore,Thunnus albacares,1278,0
1998,8,Peixe Ósseo,Atuns agrupados,Tuna,NA,82265,0
1998,8,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,24557,180.35
1998,8,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,10890,0
1998,8,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,49435,1338.4
1998,8,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,250,0
1998,8,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,127,0
1998,8,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,3,3.6
1998,8,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,765,0
1998,8,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,7,10.9
1998,8,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,12,0
1998,8,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,364,0
1998,8,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,10,8
1998,8,Peixe Ósseo,Cherne-poveiro,Cherne-poveiro,NA,5000,0
1998,8,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,3065,0
1998,8,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,94,0
1998,8,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,2969,0
1998,8,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,560482,2619.04
1998,8,Peixe Ósseo,Curimbatá,Curimbatá,NA,9,0
1998,8,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,1395,0
1998,8,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,794,122.8
1998,8,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,8032,721.81
1998,8,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,102258,0
1998,8,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,2050,0
1998,8,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,722,363.5
1998,8,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,152397,0
1998,8,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,3652,1094.5
1998,8,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,7850,1248
1998,8,Peixe Ósseo,Lua,Lua,NA,60,0
1998,8,Peixe Ósseo,Mandi,catfish,NA,25,0
1998,8,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,1056,1088.85
1998,8,Peixe Ósseo,Manjubão,Manjubão,NA,40,0
1998,8,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,440,0
1998,8,Peixe Ósseo,Mistura,Mistura,NA,233473,1731.89
1998,8,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,2098,0
1998,8,Peixe Ósseo,Nundiá,Nundiá,NA,71,0
1998,8,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,139,0
1998,8,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,1405,114
1998,8,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,12,14.4
1998,8,Peixe Ósseo,Parati,Mullet,NA,1977,1560.15
1998,8,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,1091,0
1998,8,Peixe Ósseo,Paru,Paru,NA,1052,0
1998,8,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,1360,0
1998,8,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,12669,405.75
1998,8,Peixe Ósseo,Pescada-banana,Weakfish,NA,182,0
1998,8,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,13103,124.83
1998,8,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,2775,162
1998,8,Peixe Ósseo,Pescada-dentão,Weakfish,NA,410,304.83
1998,8,Peixe Ósseo,Pescada-foguete,Weakfish,NA,126725,37333.62
