code,carac,description,month,year,value_uss,quantity_kg
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",1,2015,688543,160979
30473,import,"Fillets of saithe (pollachius virens), frozen",1,2015,510964,137268
30489,import,"Other fish fillets, frozen",1,2015,7464957,2753577
30312,import,"Other Pacific salmon, frozen",1,2015,599022,170863
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",1,2015,5175489,711857
30389,import,"Other fish, excluding livers and roes",1,2015,412267,246580
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",1,2015,2283799,487619
30365,import,"saithe (pollachius virens), congelado",1,2015,18869,3036
30389,import,"Other fish, excluding livers and roes",1,2015,43276,21820
30354,import,"Cavalinhas, frozen",1,2015,65865,57320
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",1,2015,174348,95000
30367,import,merluza-do-alasca (theragra chalcogramma),1,2015,68373,46545
30389,import,"Other fish, excluding livers and roes",1,2015,60900,40000
30483,import,"Flatfish fillets, frozen",1,2015,1014426,458040
30369,import,"Other specific fish families, except livers, eggs and semen",1,2015,36585,17820
30389,import,"Other fish, excluding livers and roes",1,2015,23729,12330
30351,import,"Frozen herrings Clupea harengus, Clupea pallasii",1,2015,69087,119900
30119,import,Other live ornamental fish,1,2015,22969,942
30389,import,"Other fish, excluding livers and roes",1,2015,33530,12400
30111,import,Freshwater ornamental fish,1,2015,12979,460
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",1,2015,1164,57
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",12,2015,28917267,6489556
30474,import,"Fillets of hake and abrotea, frozen",12,2015,5415250,1886566
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",12,2015,4733376,648094
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",12,2015,5617899,3329500
30353,import,"Sardines, frozen",12,2015,1846162,2438364
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",12,2015,2671860,575750
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",12,2015,2944744,757196
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",12,2015,3854656,2067560
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",12,2015,2428558,296519
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",12,2015,5684085,1158773
30441,import,Fillets of salmons of pacific and danube,12,2015,1281563,209749
30381,import,Dogfish and other sharks,12,2015,814542,412011
30532,import,"Fish fillets of specific families, not smoked",12,2015,795806,94502
30381,import,Dogfish and other sharks,12,2015,917355,720792
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",12,2015,1407534,202600
30489,import,"Other fish fillets, frozen",12,2015,3086194,1568948
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",12,2015,401470,72292
30473,import,"Fillets of saithe (pollachius virens), frozen",12,2015,253288,74912
30389,import,"Other fish, excluding livers and roes",12,2015,227822,86180
30365,import,"saithe (pollachius virens), congelado",12,2015,109124,18504
30389,import,"Other fish, excluding livers and roes",12,2015,162510,116500
30354,import,"Cavalinhas, frozen",12,2015,234661,259920
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",12,2015,664514,113170
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",12,2015,1845180,601556
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",12,2015,46137,21970
30367,import,merluza-do-alasca (theragra chalcogramma),12,2015,4928,2000
30389,import,"Other fish, excluding livers and roes",12,2015,27676,14240
30614,import,"Frozen crabs, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water",12,2015,133280,8800
30119,import,Other live ornamental fish,12,2015,8743,422
30324,import,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",12,2015,78346,52700
30389,import,"Other fish, excluding livers and roes",12,2015,9974,4000
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",12,2015,1411,47
30111,import,Freshwater ornamental fish,12,2015,1951,205
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",11,2015,30173460,6671851
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",11,2015,6386360,901726
30474,import,"Fillets of hake and abrotea, frozen",11,2015,6244476,2118405
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",11,2015,2216860,578142
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",11,2015,5261286,3050400
30353,import,"Sardines, frozen",11,2015,967085,1160908
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",11,2015,4088421,2124150
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",11,2015,3327515,713327
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",11,2015,4894144,551594
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",11,2015,4731545,958292
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",11,2015,1600106,212317
30381,import,Dogfish and other sharks,11,2015,873228,415284
30441,import,Fillets of salmons of pacific and danube,11,2015,1525987,239154
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",11,2015,1530666,469620
30381,import,Dogfish and other sharks,11,2015,870390,586909
30489,import,"Other fish fillets, frozen",11,2015,2471398,1355053
30389,import,"Other fish, excluding livers and roes",11,2015,722220,231778
30389,import,"Other fish, excluding livers and roes",11,2015,201526,146320
30532,import,"Fish fillets of specific families, not smoked",11,2015,415035,47000
30473,import,"Fillets of saithe (pollachius virens), frozen",11,2015,163467,46000
30312,import,"Other Pacific salmon, frozen",11,2015,6990,6990
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",11,2015,129814,22534
30354,import,"Cavalinhas, frozen",11,2015,93576,97000
30365,import,"saithe (pollachius virens), congelado",11,2015,177474,30520
30389,import,"Other fish, excluding livers and roes",11,2015,94055,44100
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",11,2015,101274,65035
30351,import,"Frozen herrings Clupea harengus, Clupea pallasii",11,2015,32132,25000
30614,import,"Frozen crabs, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water",11,2015,33598,1602
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",11,2015,138647,7395
30389,import,"Other fish, excluding livers and roes",11,2015,9549,4000
30324,import,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",11,2015,27566,16000
30495,import,"Other fish meat of determined species, frozen",11,2015,11660,1995
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",11,2015,6047,307
30119,import,Other live ornamental fish,11,2015,24831,1016
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",11,2015,309833,72148
30369,import,"Other specific fish families, except livers, eggs and semen",11,2015,38904,25965
30111,import,Freshwater ornamental fish,11,2015,4189,430
30771,import,"Clams, cockle, live, fresh or chilled",11,2015,2271,101
30821,import,"Urchins, sea, live, fresh or chilled",11,2015,7,8
30811,import,"Sea cucumbers, live, fresh or chilled",11,2015,8,12
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",10,2015,28836008,6234411
30474,import,"Fillets of hake and abrotea, frozen",10,2015,5808974,1914158
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",10,2015,7320345,4126210
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",10,2015,7434104,1023430
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",10,2015,3820947,2046305
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",10,2015,2908360,738000
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",10,2015,1993362,409250
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",10,2015,2459288,251481
30353,import,"Sardines, frozen",10,2015,649199,745696
30441,import,Fillets of salmons of pacific and danube,10,2015,1677176,236403
30532,import,"Fish fillets of specific families, not smoked",10,2015,1372185,148250
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",10,2015,4502561,823472
30381,import,Dogfish and other sharks,10,2015,617607,425008
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",10,2015,1994000,271875
30381,import,Dogfish and other sharks,10,2015,747982,336232
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",10,2015,883615,118415
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",10,2015,737519,165215
30389,import,"Other fish, excluding livers and roes",10,2015,340515,139549
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",10,2015,1643201,505931
30489,import,"Other fish fillets, frozen",10,2015,2117083,1081999
30473,import,"Fillets of saithe (pollachius virens), frozen",10,2015,349153,99638
30389,import,"Other fish, excluding livers and roes",10,2015,188876,87400
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",10,2015,250311,148412
30354,import,"Cavalinhas, frozen",10,2015,80040,82960
30389,import,"Other fish, excluding livers and roes",10,2015,245930,181900
30351,import,"Frozen herrings Clupea harengus, Clupea pallasii",10,2015,31291,25200
30312,import,"Other Pacific salmon, frozen",10,2015,119708,45360
30365,import,"saithe (pollachius virens), congelado",10,2015,124829,21652
30314,import,"Trout (Salmo trutta, Oncorhynchus mykiss, etc..), Frozen",10,2015,107730,37800
30487,import,"Tuna steaks, frozen",10,2015,42180,5000
30367,import,merluza-do-alasca (theragra chalcogramma),10,2015,4928,2000
30483,import,"Flatfish fillets, frozen",10,2015,294574,156500
30389,import,"Other fish, excluding livers and roes",10,2015,6800,3500
30479,import,"Other fish fillets, frozen",10,2015,201458,59800
30324,import,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",10,2015,46118,23950
30119,import,Other live ornamental fish,10,2015,15548,1095
30111,import,Freshwater ornamental fish,10,2015,7848,349
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",10,2015,7140,303
30821,import,"Urchins, sea, live, fresh or chilled",10,2015,15,4
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",9,2015,30477993,6124387
30353,import,"Sardines, frozen",9,2015,809346,889590
30474,import,"Fillets of hake and abrotea, frozen",9,2015,3879953,1290182
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",9,2015,4927425,2720138
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",9,2015,3002747,392500
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",9,2015,1622448,175192
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",9,2015,2720729,506168
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",9,2015,1588781,857600
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",9,2015,175725,37500
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",9,2015,1805972,470420
30441,import,Fillets of salmons of pacific and danube,9,2015,1795088,247989
30381,import,Dogfish and other sharks,9,2015,676827,275735
30381,import,Dogfish and other sharks,9,2015,392141,284680
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",9,2015,2043798,282225
30532,import,"Fish fillets of specific families, not smoked",9,2015,130018,14020
30489,import,"Other fish fillets, frozen",9,2015,3673193,1938441
30389,import,"Other fish, excluding livers and roes",9,2015,513535,188110
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",9,2015,242148,62614
30473,import,"Fillets of saithe (pollachius virens), frozen",9,2015,128077,35672
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",9,2015,495368,105468
30389,import,"Other fish, excluding livers and roes",9,2015,204562,133500
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",9,2015,1227887,382490
30365,import,"saithe (pollachius virens), congelado",9,2015,30747,6128
30389,import,"Other fish, excluding livers and roes",9,2015,47303,24000
30354,import,"Cavalinhas, frozen",9,2015,224064,212012
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",9,2015,32000,24500
30483,import,"Flatfish fillets, frozen",9,2015,395604,217000
30389,import,"Other fish, excluding livers and roes",9,2015,34732,15000
30289,import,"Other fish, excluding livers and roes",9,2015,48800,40000
30119,import,Other live ornamental fish,9,2015,23346,637
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",9,2015,13178,1123
30111,import,Freshwater ornamental fish,9,2015,5702,373
30214,import,"Atlantic salmon and danube salmon, fresh or chilled",8,2015,32845986,6401454
30474,import,"Fillets of hake and abrotea, frozen",8,2015,4260343,1367240
30462,import,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",8,2015,7908281,4274260
30353,import,"Sardines, frozen",8,2015,810689,931716
30363,import,"bacalhau-do-atlantico e bacalhau-do-pacifico, congelado",8,2015,1513421,181470
30481,import,"Fillets of pacific, atlantic and danube salmon, frozen",8,2015,4437676,820822
30562,import,"Cod Gadus morhua, Gadus ogac, Gadus macrocephalus, salted or in brine only (excl. fillets)",8,2015,1814352,247632
30475,import,"Fillet of hake from alasca(theragra chalcogramma),froze",8,2015,1309369,704873
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",8,2015,662004,180690
30569,import,"Fish, salted or in brine only (excl. herrings, cod, anchovies and fillets in general)",8,2015,594530,116250
30381,import,Dogfish and other sharks,8,2015,830408,354445
30381,import,Dogfish and other sharks,8,2015,679649,451845
30441,import,Fillets of salmons of pacific and danube,8,2015,1521882,206902
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",8,2015,1640212,223537
30489,import,"Other fish fillets, frozen",8,2015,3434817,1828464
30499,import,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",8,2015,231942,74500
30354,import,"Cavalinhas, frozen",8,2015,78275,82012
30532,import,"Fish fillets of specific families, not smoked",8,2015,651414,72530
30313,import,"Salmão-do-atlântico e salmão-do-danúbio, frozen",8,2015,1356238,390526
30473,import,"Fillets of saithe (pollachius virens), frozen",8,2015,204606,49812
30389,import,"Other fish, excluding livers and roes",8,2015,655425,254822
30312,import,"Other Pacific salmon, frozen",8,2015,135738,32454
30389,import,"Other fish, excluding livers and roes",8,2015,167166,124560
30471,import,"Fillets of cods from atlantic,pacific,greenland, frozen",8,2015,1055300,166222
30365,import,"saithe (pollachius virens), congelado",8,2015,150424,27904
30366,import,"merluzas e abroteas (merluccius ,urophycis ),congeladas",8,2015,320506,194120
30483,import,"Flatfish fillets, frozen",8,2015,279128,151000
30389,import,"Other fish, excluding livers and roes",8,2015,197478,78980
30487,import,"Tuna steaks, frozen",8,2015,175510,19000
30495,import,"Other fish meat of determined species, frozen",8,2015,50241,6000
30119,import,Other live ornamental fish,8,2015,20143,1078
30389,import,"Other fish, excluding livers and roes",8,2015,89628,35120
30890,import,"Other aquatic invertebrates (excluding crustaceans and molluscs), dried, frozen, etc.",8,2015,8288,653
30111,import,Freshwater ornamental fish,8,2015,5079,458
30821,import,"Urchins, sea, live, fresh or chilled",8,2015,15,4
30811,import,"Sea cucumbers, live, fresh or chilled",8,2015,14,5
30343,import,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,7,2015,522387,596526
30483,import,"Flatfish fillets, frozen",7,2015,563879,281000
30326,import,"Frozen eels (Anguilla spp.), Frozen",7,2015,57560,1300
30343,import,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,6,2015,263341,237232
30532,import,"Fish fillets of specific families, not smoked",6,2015,109119,26500
30483,import,"Flatfish fillets, frozen",6,2015,366321,158500
30351,import,"Frozen herrings Clupea harengus, Clupea pallasii",6,2015,37754,25000
30821,import,"Urchins, sea, live, fresh or chilled",6,2015,115,9
30343,import,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,5,2015,423201,381266
30551,import,"Dried cod Gadus morhua, Gadus ogac, Gadus macrocephalus, whether or not salted, not smoked (excl. fillets)",5,2015,1564235,208650
30482,import,"Trout fillets, frozen",5,2015,103500,11250
30483,import,"Flatfish fillets, frozen",5,2015,62278,28000
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",5,2015,24000,24000
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",5,2015,203269,12698
30485,import,"Toothfish fillet (Dissostichus spp.), frozen",4,2015,28000,1000
30369,import,"Other specific fish families, except livers, eggs and semen",4,2015,43200,24500
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",4,2015,86919,71000
30791,import,"Live, fresh or chilled molluscs, fit for human consumption, whether in shell or not, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); fresh or chilled flours, meals and pellets of aquatic invertebrates (other than",4,2015,1547,21
30479,import,"Other fish fillets, frozen",3,2015,636769,201704
30483,import,"Flatfish fillets, frozen",3,2015,1064943,461230
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",3,2015,159332,8499
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",3,2015,38353,17000
30479,import,"Other fish fillets, frozen",1,2015,447661,126122
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",1,2015,8197263,1480496
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",1,2015,1910340,835925
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",1,2015,159451,9369
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",12,2015,2212129,501550
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",12,2015,471622,325783
30495,import,"Other fish meat of determined species, frozen",12,2015,50848,9450
30489,import,"Other fish fillets, frozen",12,2015,149452,68886
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",12,2015,71236,9900
30369,import,"Other specific fish families, except livers, eggs and semen",12,2015,27400,20000
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",12,2015,314537,80000
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",12,2015,22612,24927
30532,import,"Fish fillets of specific families, not smoked",12,2015,76767,20000
30314,import,"Trout (Salmo trutta, Oncorhynchus mykiss, etc..), Frozen",12,2015,324000,67500
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",11,2015,601905,412603
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",11,2015,901024,198125
30489,import,"Other fish fillets, frozen",11,2015,205178,91454
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",11,2015,99902,15500
30483,import,"Flatfish fillets, frozen",11,2015,234135,125500
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",11,2015,20275,24990
30739,import,"Mussels Mytilus spp., Perna spp., frozen, dried, salted or in brine, with or without shell",11,2015,62400,24000
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",10,2015,471363,307363
30343,import,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,10,2015,150959,128689
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",10,2015,1953383,433250
30482,import,"Trout fillets, frozen",10,2015,88000,22000
30489,import,"Other fish fillets, frozen",10,2015,130761,57468
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",10,2015,100521,5931
30344,import,Frozen bigeye tunas Thunnus obesus,10,2015,218010,154372
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",10,2015,232619,35357
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",10,2015,8971,11214
30390,import,"Livers and roes of fish, frozen",10,2015,80425,1500
30342,import,Frozen yellowfin tunas Thunnus albacares,10,2015,30637,20370
30325,import,"Carps, frozen",10,2015,1400,2000
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",9,2015,371429,257604
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",9,2015,1083094,237250
30343,import,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,9,2015,246857,238888
30489,import,"Other fish fillets, frozen",9,2015,192121,79659
30541,import,"Pacific salmon Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus, Atlantic salmon Salmo salar and Danube salmon Hucho hucho, smoked, incl. fillets",9,2015,14976,936
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",9,2015,72897,9600
30811,import,"Sea cucumbers, live, fresh or chilled",9,2015,14,8
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",8,2015,536741,361159
30343,import,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,8,2015,119914,143608
30489,import,"Other fish fillets, frozen",8,2015,156778,62972
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",8,2015,587423,119850
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",8,2015,162518,27130
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",8,2015,133402,18300
30479,import,"Other fish fillets, frozen",8,2015,13280,4284
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",8,2015,109333,117472
30351,import,"Frozen herrings Clupea harengus, Clupea pallasii",8,2015,31630,25200
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",8,2015,141033,69990
30324,import,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",8,2015,155346,89200
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",7,2015,492686,264411
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",7,2015,1215381,259750
30489,import,"Other fish fillets, frozen",7,2015,317915,121326
30311,import,Frozen sockeye salmon [red salmon] Oncorhynchus nerka,7,2015,78629,14798
30485,import,"Toothfish fillet (Dissostichus spp.), frozen",7,2015,27720,1000
30390,import,"Livers and roes of fish, frozen",7,2015,308086,27430
30739,import,"Mussels Mytilus spp., Perna spp., frozen, dried, salted or in brine, with or without shell",7,2015,69000,23000
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",7,2015,134013,62990
30759,import,"Octopus Octopus spp., frozen, dried, salted or in brine, with or without shell",7,2015,184881,26199
30324,import,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",7,2015,149906,92500
30821,import,"Urchins, sea, live, fresh or chilled",7,2015,13,8
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",6,2015,797650,446133
30729,import,"Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, frozen, dried, salted or in brine, with or without shell",6,2015,158511,5654
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",6,2015,755664,159500
30489,import,"Other fish fillets, frozen",6,2015,177621,64976
30479,import,"Other fish fillets, frozen",6,2015,305020,96012
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",6,2015,71993,41900
30799,import,"Molluscs, fit for human consumption, whether in shell or not, frozen, dried, salted or in brine, incl. sea urchins, sea cucumbers and other aquatic invertebrates (other than crustaceans); flours, meals and pellets of aquatic invertebrates (other than crus",6,2015,65906,36002
30614,import,"Frozen crabs, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water",6,2015,24173,892
30749,import,"Cuttle fish Sepia officinalis, Rossia macrosoma, Sepiola spp. and squid Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp., frozen, dried, salted or in brine, with or without shell",5,2015,960525,534624
30559,import,"Dried fish, salted, not smoked (excl. cod and other fillets)",5,2015,1184561,251500
30489,import,"Other fish fillets, frozen",5,2015,192494,61732
