year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
2017,9,Peixe Cartilaginoso,Machote,Spinner Shark,NA,3355.6,43809
2017,9,Peixe Cartilaginoso,Mangona,Mangona,NA,80,800
2017,9,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,1621,4153.05
2017,9,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1747,5643.18
2017,9,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,30.5,312.63
2017,9,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1442.5,5105.3
2017,9,Peixe Ósseo,Acará,Acará,NA,122.2,383.85
2017,9,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,4,12
2017,9,Peixe Ósseo,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,70,630
2017,9,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,390,20095
2017,9,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,98,3665
2017,9,Peixe Ósseo,Amboré,Amboré,NA,24543,270
2017,9,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,663.4,2317.5
2017,9,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,691.6,3601.05
2017,9,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,18177.5,72355.25
2017,9,Peixe Ósseo,Baiacú,trunkfish,NA,11.9,122.5
2017,9,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,40567.22,142215.59
2017,9,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,2964.6,12125.6
2017,9,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,4.5,9
2017,9,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,62.1,336.5
2017,9,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,73580,185657.48
2017,9,Peixe Ósseo,Cangoá,Cangoá,NA,591.2,1057.6
2017,9,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,186.3,1105
2017,9,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,4837,15651.83
2017,9,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,1298.9,6342.45
2017,9,Peixe Ósseo,Caratinga,Mojarra,NA,301.8,2564.8
2017,9,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,738,3671
2017,9,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,164,392.3
2017,9,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,61.7,1236
2017,9,Peixe Ósseo,Cherne-verdadeiro,Cherne-verdadeiro,NA,15,300
2017,9,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,236.1,4406.88
2017,9,Peixe Ósseo,Congro,Argentine Conger,Conger spp.,28,84
2017,9,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,6,9
2017,9,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,321467.9,1653077.09
2017,9,Peixe Ósseo,Curimbatá,Curimbatá,NA,48,193
2017,9,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,217,2940
2017,9,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,925.1,8143.87
2017,9,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,16680.5,54596.92
2017,9,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,9389.5,204870.75
2017,9,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,19465.4,42048.95
2017,9,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,88,680
2017,9,Peixe Ósseo,Galo-sem-penacho,Galo-sem-penacho,NA,560,1680
2017,9,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,973.8,23767.8
2017,9,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,67511.9,263549.27
2017,9,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,11480.8,28195.05
2017,9,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,13110.4,47828.35
2017,9,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,7260.6,96515.5
2017,9,Peixe Ósseo,Linguado-areia,Flatfish,NA,1110,4900
2017,9,Peixe Ósseo,Mandi,catfish,NA,126.6,612.8
2017,9,Peixe Ósseo,Manjuba-chata,anchovy,NA,1770,4110
2017,9,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,14569,115160.5
2017,9,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,144,432
2017,9,Peixe Ósseo,Maria-luíza,Croaker,NA,2310.6,4520.1
2017,9,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,637,2031.02
2017,9,Peixe Ósseo,Marimbá,Porgy,NA,18,45
2017,9,Peixe Ósseo,Miraguaia,Miraguaia,NA,10,50
2017,9,Peixe Ósseo,Mistura,Mistura,NA,30852.2,116809.02
2017,9,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,475,8513.5
2017,9,Peixe Ósseo,Nundiá,Nundiá,NA,44,314
2017,9,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,171.1,4818
2017,9,Peixe Ósseo,Olho-de-boi,Amberjack,NA,16,352
2017,9,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,9820,40370.53
2017,9,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,16652.9,34481.48
2017,9,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,18750,19877
2017,9,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,2698.5,10076.3
2017,9,Peixe Ósseo,Parambiju,Parambiju,NA,55,1696
2017,9,Peixe Ósseo,Pararê,Pararê,NA,125,614.33
2017,9,Peixe Ósseo,Parati,Mullet,NA,18329.7,41942.15
2017,9,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,13,52
2017,9,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,2859,12158.5
2017,9,Peixe Ósseo,Paru,Paru,NA,858.5,1907.4
2017,9,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,170,6630
2017,9,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,1525.2,27545.55
2017,9,Peixe Ósseo,Pescada-banana,Weakfish,NA,74.8,923.75
2017,9,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,18850.5,237975
2017,9,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,610.4,8480.5
2017,9,Peixe Ósseo,Pescada-dentão,Weakfish,NA,960.1,10291.65
2017,9,Peixe Ósseo,Pescada-foguete,Weakfish,NA,37134.15,339085.64
2017,9,Peixe Ósseo,Piava,Piava,NA,21,231
2017,9,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,715.8,2372.2
2017,9,Peixe Ósseo,Porco,Porco,NA,14235.9,72878.48
2017,9,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,54.4,732.6
2017,9,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,25,87.5
2017,9,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,780.8,9280.8
2017,9,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1074.3,29094.05
2017,9,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,4543.8,80090.5
2017,9,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,11921,37241.75
2017,9,Peixe Ósseo,Saguá,Saguá,NA,48.9,131.7
2017,9,Peixe Ósseo,Sapo,Sapo,NA,95,917.5
2017,9,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,35377.4,30138.25
2017,9,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,5014,20095
2017,9,Peixe Ósseo,Sargo,Sargo,NA,82.2,709.85
2017,9,Peixe Ósseo,Sari-sari,Sari-sari,NA,623.1,4567.03
2017,9,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,14,120
2017,9,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,3933,40309.17
2017,9,Peixe Ósseo,Tainha,Mullet,Mugil spp.,29354.8,187022
2017,9,Peixe Ósseo,Tajibucu,Tajibucu,NA,8,64
2017,9,Peixe Ósseo,Tilápia,Tilapia,NA,4.2,18.5
2017,9,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,3676,11479.47
2017,9,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,19,105
2017,9,Peixe Ósseo,Traíra,Traíra,NA,1026.1,5395
2017,9,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,4236.5,15168.37
2017,9,Peixe Ósseo,Vento-leste,Vento-leste,NA,2,13
2017,9,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,152.4,3354.17
2017,9,Peixe Ósseo,Xarelete,Black jack,Caranx latus,12,120
2017,9,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,284,1275
2017,9,Peixe Ósseo,Xaréu-branco,Jack,NA,30,362
2017,9,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,40,120
2017,9,,,#N/A,#N/A,0,0
2017,10,Crustáceo,Camarão-estuarino,Shrimp,NA,7472616,27987.2
2017,10,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,2237.84,92070.38
2017,10,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,43393.8,2356391.25
2017,10,Crustáceo,Camarão-santana,Shrimp,Pleoticus muelleri,5304,28659
2017,10,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,286940,2531661.79
2017,10,Crustáceo,Caranguejo-uçá,Crab,NA,37332,216
2017,10,Crustáceo,Lagostim-de-iguape,Crayfish,NA,2.2,36.5
2017,10,Crustáceo,Pitú-de-iguape,Crayfish,NA,9.065,307
2017,10,Crustáceo,Sapateira,Edible crab,Cancer pagurus,284,5286.5
2017,10,Crustáceo,Siri-azul,Crab,NA,6480.25,60030.25
2017,10,Crustáceo,Siri-candeia,Crab,NA,708.5,1886.25
2017,10,Crustáceo,Siris agrupados,Crab,NA,248.84,1795.5
2017,10,Molusco,Concha,Concha,NA,159,795
2017,10,Molusco,Lula,Squid,Loligo sanpaulensis,6158.7,126240.15
2017,10,Molusco,Lula-branca,Lula-branca,NA,10.7,180.5
2017,10,Molusco,Mexilhão,Mussel,Perna perna,15,150
2017,10,Molusco,Mexilhão-do-mangue,Mussel,NA,34.4,228
2017,10,Molusco,Ostra,Oyster,Crassostrea spp.,10380.81,44935.43
2017,10,Molusco,Polvo,Octopus,Octopus spp.,7974.2,154515.6
2017,10,Molusco,Polvo-saquinho,Polvo-saquinho,NA,120,660
2017,10,Molusco,Saquaritá,Bivalve,NA,5,40
2017,10,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,304,3706
2017,10,Peixe Cartilaginoso,Cação-anjo,Shark,NA,447,2525
2017,10,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,47.5,570
2017,10,Peixe Cartilaginoso,Cação-fidalgo,Cação-fidalgo,NA,1.5,14.25
2017,10,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,122.8,1822.8
2017,10,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,169.67,2682.7
2017,10,Peixe Cartilaginoso,Cações agrupados,Shark,NA,1594.7,19561.33
2017,10,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,2086.3,20877.1
2017,10,Peixe Cartilaginoso,Machote,Spinner Shark,NA,447.5,5868.5
2017,10,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,866,1734.35
2017,10,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1863.5,4676.9
2017,10,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,1868.7,22638.03
2017,10,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1187,3140.8
2017,10,Peixe Ósseo,Acará,Acará,NA,44.3,142.4
2017,10,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,34,66
2017,10,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,25,750
2017,10,Peixe Ósseo,Amboré,Amboré,NA,13635,150
2017,10,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,523.6,2066.5
2017,10,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,1192.1,6254.93
2017,10,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,75641.88,252868.21
2017,10,Peixe Ósseo,Baiacú,trunkfish,NA,9.2,92
2017,10,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,61297,207123.63
2017,10,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,11669.8,49205.28
2017,10,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,115,332.5
2017,10,Peixe Ósseo,Bonito-gaiado,Bonito-gaiado,NA,458,3824
2017,10,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,2273,6518.4
2017,10,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,170,578
2017,10,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,25807,69295.81
2017,10,Peixe Ósseo,Cangoá,Cangoá,NA,309.2,657.8
2017,10,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,1,6
2017,10,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,84.3,509.2
2017,10,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,2585.8,16190.63
2017,10,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,2546.2,9748.5
2017,10,Peixe Ósseo,Caratinga,Mojarra,NA,318.6,2383.58
2017,10,Peixe Ósseo,Carpa,Common carp,Cyprinus carpio,10,30
2017,10,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,413.8,2038.4
2017,10,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,378,1228
2017,10,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,9.3,132.15
2017,10,Peixe Ósseo,Cherne-de-galha-amarela,Cherne-de-galha-amarela,NA,10,200
2017,10,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,2130.7,17982.75
2017,10,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,272561.15,1333022.57
2017,10,Peixe Ósseo,Curimbatá,Curimbatá,NA,31.3,125.2
2017,10,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,5.7,72.8
2017,10,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,8986.1,66034.15
2017,10,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,18537.3,45820.15
2017,10,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,272.5,7558.25
2017,10,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,118062.6,297314.98
2017,10,Peixe Ósseo,Galo-sem-penacho,Galo-sem-penacho,NA,1242,4872
2017,10,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,474.8,12150.5
2017,10,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,60799,265952.67
2017,10,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,17383.5,39799.7
2017,10,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,21590.6,70276.21
2017,10,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,6313.6,83136.7
2017,10,Peixe Ósseo,Linguado-areia,Flatfish,NA,910,8105.75
2017,10,Peixe Ósseo,Lisbão,Lisbão,NA,1.1,8.25
2017,10,Peixe Ósseo,Mandi,catfish,NA,128.3,768.65
2017,10,Peixe Ósseo,Manjuba-chata,anchovy,NA,1625,4062.5
2017,10,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,79963.9,498855.09
2017,10,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,7471.2,8938.4
2017,10,Peixe Ósseo,Maria-luíza,Croaker,NA,2223.5,4041.7
2017,10,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,491,1495.67
2017,10,Peixe Ósseo,Miraguaia,Miraguaia,NA,194.5,1048.5
2017,10,Peixe Ósseo,Mistura,Mistura,NA,36113.4,77259.71
2017,10,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,272,3752.2
2017,10,Peixe Ósseo,Nundiá,Nundiá,NA,116.5,944.5
2017,10,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,12664,49134.99
2017,10,Peixe Ósseo,Outras espécies,Outras espécies,NA,35,70
2017,10,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,30156.8,58929.68
2017,10,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,33416,56015.7
2017,10,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,8611.4,51160.45
2017,10,Peixe Ósseo,Parambiju,Parambiju,NA,12.4,211.8
2017,10,Peixe Ósseo,Pararê,Pararê,NA,48.5,112.5
2017,10,Peixe Ósseo,Parati,Mullet,NA,19327.9,50623.8
2017,10,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,17,84
2017,10,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,2770,14384.96
2017,10,Peixe Ósseo,Paru,Paru,NA,8542.4,15711.1
2017,10,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,3113.5,61510.98
2017,10,Peixe Ósseo,Pescada-banana,Weakfish,NA,291.8,3587.1
2017,10,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,26644.7,331352.85
2017,10,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,14746.3,332178.35
2017,10,Peixe Ósseo,Pescada-dentão,Weakfish,NA,1397.4,15852.3
2017,10,Peixe Ósseo,Pescada-foguete,Weakfish,NA,46706.2,415281.61
2017,10,Peixe Ósseo,Piava,Piava,NA,31,325.5
2017,10,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,854.8,4469.95
2017,10,Peixe Ósseo,Porco,Porco,NA,24812.2,127874.57
2017,10,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,422.1,1599.6
2017,10,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,89,623
2017,10,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,1211.8,13373.22
2017,10,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1930.6,53085.02
2017,10,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,8788.67,138644.18
2017,10,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,16741.2,47928.31
2017,10,Peixe Ósseo,Saguá,Saguá,NA,22.1,55.55
2017,10,Peixe Ósseo,Saguaru,Saguaru,NA,5.6,42
2017,10,Peixe Ósseo,Salema,Salema,Sarpa salpa,0.5,5.5
2017,10,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,3781,2492.25
2017,10,Peixe Ósseo,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,70,28
2017,10,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,40950,138007
2017,10,Peixe Ósseo,Sargo,Sargo,NA,53.6,559.65
2017,10,Peixe Ósseo,Sari-sari,Sari-sari,NA,1554.1,8460.44
2017,10,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,15730,29490
2017,10,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,26.5,318
2017,10,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,3270.2,36594.62
2017,10,Peixe Ósseo,Tainha,Mullet,Mugil spp.,7923.6,56963.16
2017,10,Peixe Ósseo,Tajibucu,Tajibucu,NA,0.6,4.5
2017,10,Peixe Ósseo,Tilápia,Tilapia,NA,16,64
2017,10,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,4394,14381.53
2017,10,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,33.6,168
2017,10,Peixe Ósseo,Traíra,Traíra,NA,443.6,3354.5
2017,10,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,3134.5,10949.99
2017,10,Peixe Ósseo,Ubarana,Ubarana,NA,8,24
2017,10,Peixe Ósseo,Vento-leste,Vento-leste,NA,10,80
2017,10,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,105.1,2161.9
2017,10,Peixe Ósseo,Xarelete,Black jack,Caranx latus,32,190
2017,10,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,115.6,548
2017,10,Peixe Ósseo,Xaréu-branco,Jack,NA,65,605
2017,10,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,975,2475
2017,10,,,#N/A,#N/A,0,0
2017,11,Crustáceo,Camarão-estuarino,Shrimp,NA,490692,20158.5
2017,11,Crustáceo,Camarão-gigante-da-Malásia,Camarão-gigante-da-Malásia,NA,2.02,24.24
2017,11,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,2401.85,94823.21
2017,11,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,24615,1387769.17
2017,11,Crustáceo,Camarão-santana,Shrimp,Pleoticus muelleri,79,790
2017,11,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,279814.8,2425632.98
2017,11,Crustáceo,Caranguejo-uçá,Crab,NA,87108,470
2017,11,Crustáceo,Lagostim-de-iguape,Crayfish,NA,6.8,92
2017,11,Crustáceo,Pitú-de-iguape,Crayfish,NA,38.69,382
2017,11,Crustáceo,Sapateira,Edible crab,Cancer pagurus,69,1099.5
2017,11,Crustáceo,Siri-azul,Crab,NA,5862.18,48863
2017,11,Crustáceo,Siri-candeia,Crab,NA,517.5,1568
2017,11,Crustáceo,Siris agrupados,Crab,NA,116.68,1331.35
2017,11,Molusco,Concha,Concha,NA,23,124
2017,11,Molusco,Lula,Squid,Loligo sanpaulensis,16993.2,383036.8
2017,11,Molusco,Lula-branca,Lula-branca,NA,24.15,410.5
2017,11,Molusco,Mexilhão,Mussel,Perna perna,30,300
2017,11,Molusco,Mexilhão-do-mangue,Mussel,NA,190.4,1044
2017,11,Molusco,Ostra,Oyster,Crassostrea spp.,3526.67,16156.48
2017,11,Molusco,Polvo,Octopus,Octopus spp.,7223.4,206876.6
2017,11,Molusco,Polvo-saquinho,Polvo-saquinho,NA,72,360
2017,11,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,3749,44737
2017,11,Peixe Cartilaginoso,Cação-anjo,Shark,NA,152.7,1276.6
2017,11,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,4345,39299
2017,11,Peixe Cartilaginoso,Cação-lombo-preto,Cação-lombo-preto,NA,800,12800
2017,11,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,67.4,1084.15
2017,11,Peixe Cartilaginoso,Cações agrupados,Shark,NA,1535.3,18413.86
2017,11,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,1561.1,19192.24
2017,11,Peixe Cartilaginoso,Machote,Spinner Shark,NA,7530.6,108590.58
2017,11,Peixe Cartilaginoso,Mangona,Mangona,NA,65,1170
2017,11,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,956,2291.33
2017,11,Peixe Cartilaginoso,Raia-manteiga,Raia-manteiga,NA,184,510
2017,11,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1786.5,4432.5
2017,11,Peixe Cartilaginoso,Tintureira,Blue shark,Prionace glauca,1,7
2017,11,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,1286.2,15810.8
2017,11,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,653,1884
2017,11,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,2250,4901.75
2017,11,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,25,250
2017,11,Peixe Ósseo,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,500,5750
2017,11,Peixe Ósseo,Agulhão-vela,Atlantic sailfish,Istiophorus albicans,55,385
2017,11,Peixe Ósseo,Albacora-de-laje,Albacore,Thunnus albacares,400,46000
2017,11,Peixe Ósseo,Amboré,Amboré,NA,16362,180
2017,11,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,2,36
2017,11,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,25.5,191.5
2017,11,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,59.5,238
2017,11,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,2198.7,14769.2
2017,11,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,107770.1,381201.02
2017,11,Peixe Ósseo,Baiacú,trunkfish,NA,3.3,29.4
2017,11,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,29357.7,102300.05
2017,11,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,2869.8,9373.05
2017,11,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,1285,3847.63
2017,11,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,22,57.1
2017,11,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,48444.1,181604.75
2017,11,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,12209,30655.14
2017,11,Peixe Ósseo,Cangoá,Cangoá,NA,378.5,757.4
2017,11,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,60.6,452.4
2017,11,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,5445.3,39637.93
2017,11,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,1332.6,5348.45
2017,11,Peixe Ósseo,Carapicu,Broad shad,Diapterus auratus,600,1065
2017,11,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,9,45
2017,11,Peixe Ósseo,Caratinga,Mojarra,NA,470.6,4183.2
2017,11,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,8,40
2017,11,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,1300,2895
2017,11,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,399.5,4830
2017,11,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,29.15,430.63
2017,11,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,112354.09,505969.56
2017,11,Peixe Ósseo,Curimbatá,Curimbatá,NA,12,48
2017,11,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,150,2700
2017,11,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,557.5,3973.25
2017,11,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,28773.2,91472.45
2017,11,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,6953,150872
2017,11,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,41812.9,128628.85
2017,11,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,60,300
2017,11,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,170.5,3845.25
2017,11,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,41097.5,176357.65
2017,11,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,4506.3,11132.33
2017,11,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,7306.4,21638.21
2017,11,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,2242.4,31271.43
2017,11,Peixe Ósseo,Linguado-areia,Flatfish,NA,1480,10820
