"Taxon.Key","Country","Year","Aquaculture","Capture","Common_Name","MatchGroup"
490011,"Chile","X2010",NA,0,"Cuttlefish bobtail squids nei","Squids Cuttlefish"
490011,"Chile","X2011",NA,0,"Cuttlefish bobtail squids nei","Squids Cuttlefish"
490011,"Chile","X2012",NA,0,"Cuttlefish bobtail squids nei","Squids Cuttlefish"
490011,"Chile","X2013",NA,0,"Cuttlefish bobtail squids nei","Squids Cuttlefish"
490011,"Chile","X2014",NA,0,"Cuttlefish bobtail squids nei","Squids Cuttlefish"
490011,"Chile","X2015",NA,0,"Cuttlefish bobtail squids nei","Squids Cuttlefish"
490011,"Chile","X2016",NA,0,"Cuttlefish bobtail squids nei","Squids Cuttlefish"
600113,"Chile","X2010",NA,8,"Eastern Pacific bonito","Tunas"
600113,"Chile","X2011",NA,9,"Eastern Pacific bonito","Tunas"
600113,"Chile","X2012",NA,62,"Eastern Pacific bonito","Tunas"
600113,"Chile","X2013",NA,19,"Eastern Pacific bonito","Tunas"
600113,"Chile","X2014",NA,38,"Eastern Pacific bonito","Tunas"
600113,"Chile","X2015",NA,43,"Eastern Pacific bonito","Tunas"
600113,"Chile","X2016",NA,257,"Eastern Pacific bonito","Tunas"
600167,"Chile","X2010",NA,0,"Elephantfishes etc nei","Marine Fishes"
600167,"Chile","X2011",NA,0,"Elephantfishes etc nei","Marine Fishes"
600167,"Chile","X2012",NA,0,"Elephantfishes etc nei","Marine Fishes"
600167,"Chile","X2013",NA,0,"Elephantfishes etc nei","Marine Fishes"
600167,"Chile","X2014",NA,0,"Elephantfishes etc nei","Marine Fishes"
600167,"Chile","X2015",NA,0,"Elephantfishes etc nei","Marine Fishes"
600167,"Chile","X2016",NA,0,"Elephantfishes etc nei","Marine Fishes"
601466,"Chile","X2010",NA,20173,"Falkland sprat","Marine Fishes"
601466,"Chile","X2011",NA,17822,"Falkland sprat","Marine Fishes"
601466,"Chile","X2012",NA,23797,"Falkland sprat","Marine Fishes"
601466,"Chile","X2013",NA,27214,"Falkland sprat","Marine Fishes"
601466,"Chile","X2014",NA,27230,"Falkland sprat","Marine Fishes"
601466,"Chile","X2015",NA,31393,"Falkland sprat","Marine Fishes"
601466,"Chile","X2016",NA,23655,"Falkland sprat","Marine Fishes"
690127,"Chile","X2010",NA,3009,"False abalone","Abalones"
690127,"Chile","X2011",NA,2255,"False abalone","Abalones"
690127,"Chile","X2012",NA,2252,"False abalone","Abalones"
690127,"Chile","X2013",NA,2067,"False abalone","Abalones"
690127,"Chile","X2014",NA,2250,"False abalone","Abalones"
690127,"Chile","X2015",NA,2395,"False abalone","Abalones"
690127,"Chile","X2016",NA,4662,"False abalone","Abalones"
400517,"Chile","X2010",NA,0,"Filefishes leatherjackets nei","Marine Fishes"
400517,"Chile","X2011",NA,0,"Filefishes leatherjackets nei","Marine Fishes"
400517,"Chile","X2012",NA,21,"Filefishes leatherjackets nei","Marine Fishes"
400517,"Chile","X2013",NA,34,"Filefishes leatherjackets nei","Marine Fishes"
400517,"Chile","X2014",NA,0,"Filefishes leatherjackets nei","Marine Fishes"
400517,"Chile","X2015",NA,0,"Filefishes leatherjackets nei","Marine Fishes"
400517,"Chile","X2016",NA,31,"Filefishes leatherjackets nei","Marine Fishes"
NA,"Chile","X2010",NA,0,"Fin whale",NA
NA,"Chile","X2011",NA,0,"Fin whale",NA
NA,"Chile","X2012",NA,0,"Fin whale",NA
NA,"Chile","X2013",NA,0,"Fin whale",NA
NA,"Chile","X2014",NA,0,"Fin whale",NA
NA,"Chile","X2015",NA,0,"Fin whale",NA
NA,"Chile","X2016",NA,0,"Fin whale",NA
300061,"Chile","X2010",NA,55,"Flatfishes nei","Flatfishes"
300061,"Chile","X2011",NA,43,"Flatfishes nei","Flatfishes"
300061,"Chile","X2012",NA,50,"Flatfishes nei","Flatfishes"
300061,"Chile","X2013",NA,17,"Flatfishes nei","Flatfishes"
300061,"Chile","X2014",NA,18,"Flatfishes nei","Flatfishes"
300061,"Chile","X2015",NA,21,"Flatfishes nei","Flatfishes"
300061,"Chile","X2016",NA,15,"Flatfishes nei","Flatfishes"
NA,"Chile","X2010",0,0,"Freshwater fishes nei","Freshwater Fishes"
NA,"Chile","X2011",0,0,"Freshwater fishes nei","Freshwater Fishes"
NA,"Chile","X2012",0,0,"Freshwater fishes nei","Freshwater Fishes"
NA,"Chile","X2013",0,0,"Freshwater fishes nei","Freshwater Fishes"
NA,"Chile","X2014",12920,0,"Freshwater fishes nei","Freshwater Fishes"
NA,"Chile","X2015",0,0,"Freshwater fishes nei","Freshwater Fishes"
NA,"Chile","X2016",0,0,"Freshwater fishes nei","Freshwater Fishes"
NA,"Chile","X2010",NA,0,"Freshwater prawns shrimps nei",NA
NA,"Chile","X2011",NA,0,"Freshwater prawns shrimps nei",NA
NA,"Chile","X2012",NA,0,"Freshwater prawns shrimps nei",NA
NA,"Chile","X2013",NA,0,"Freshwater prawns shrimps nei",NA
NA,"Chile","X2014",NA,0,"Freshwater prawns shrimps nei",NA
NA,"Chile","X2015",NA,0,"Freshwater prawns shrimps nei",NA
NA,"Chile","X2016",NA,0,"Freshwater prawns shrimps nei",NA
290006,"Chile","X2010",NA,3136,"Gastropods nei","Marine Invertebrates"
290006,"Chile","X2011",NA,4057,"Gastropods nei","Marine Invertebrates"
290006,"Chile","X2012",NA,3630,"Gastropods nei","Marine Invertebrates"
290006,"Chile","X2013",NA,1798,"Gastropods nei","Marine Invertebrates"
290006,"Chile","X2014",NA,2300,"Gastropods nei","Marine Invertebrates"
290006,"Chile","X2015",NA,1522,"Gastropods nei","Marine Invertebrates"
290006,"Chile","X2016",NA,1535,"Gastropods nei","Marine Invertebrates"
690682,"Chile","X2010",NA,9608,"Gay   little venus","Marine Fishes"
690682,"Chile","X2011",NA,7494,"Gay   little venus","Marine Fishes"
690682,"Chile","X2012",NA,7397,"Gay   little venus","Marine Fishes"
690682,"Chile","X2013",NA,4908,"Gay   little venus","Marine Fishes"
690682,"Chile","X2014",NA,5087,"Gay   little venus","Marine Fishes"
690682,"Chile","X2015",NA,3774,"Gay   little venus","Marine Fishes"
690682,"Chile","X2016",NA,3070,"Gay   little venus","Marine Fishes"
NA,"Chile","X2010",NA,219,"Gelidium seaweeds","Seaweeds Plants"
NA,"Chile","X2011",NA,222,"Gelidium seaweeds","Seaweeds Plants"
NA,"Chile","X2012",NA,135,"Gelidium seaweeds","Seaweeds Plants"
NA,"Chile","X2013",NA,243,"Gelidium seaweeds","Seaweeds Plants"
NA,"Chile","X2014",NA,576,"Gelidium seaweeds","Seaweeds Plants"
NA,"Chile","X2015",NA,270,"Gelidium seaweeds","Seaweeds Plants"
NA,"Chile","X2016",NA,194,"Gelidium seaweeds","Seaweeds Plants"
690613,"Chile","X2010",NA,96,"Giant barnacle","Marine Invertebrates"
690613,"Chile","X2011",NA,190,"Giant barnacle","Marine Invertebrates"
690613,"Chile","X2012",NA,168,"Giant barnacle","Marine Invertebrates"
690613,"Chile","X2013",NA,111,"Giant barnacle","Marine Invertebrates"
690613,"Chile","X2014",NA,132,"Giant barnacle","Marine Invertebrates"
690613,"Chile","X2015",NA,175,"Giant barnacle","Marine Invertebrates"
690613,"Chile","X2016",NA,285,"Giant barnacle","Marine Invertebrates"
NA,"Chile","X2010",12,NA,"Giant kelp","Seaweeds Plants"
NA,"Chile","X2011",0,NA,"Giant kelp","Seaweeds Plants"
NA,"Chile","X2012",0,NA,"Giant kelp","Seaweeds Plants"
NA,"Chile","X2013",0,NA,"Giant kelp","Seaweeds Plants"
NA,"Chile","X2014",2,NA,"Giant kelp","Seaweeds Plants"
NA,"Chile","X2015",0,NA,"Giant kelp","Seaweeds Plants"
NA,"Chile","X2016",0,NA,"Giant kelp","Seaweeds Plants"
NA,"Chile","X2010",NA,11723,"Giant kelps nei",NA
NA,"Chile","X2011",NA,19400,"Giant kelps nei",NA
NA,"Chile","X2012",NA,25943,"Giant kelps nei",NA
NA,"Chile","X2013",NA,30556,"Giant kelps nei",NA
NA,"Chile","X2014",NA,25624,"Giant kelps nei",NA
NA,"Chile","X2015",NA,28557,"Giant kelps nei",NA
NA,"Chile","X2016",NA,31875,"Giant kelps nei",NA
NA,"Chile","X2010",NA,195,"Giant stone crab","Crabs"
NA,"Chile","X2011",NA,328,"Giant stone crab","Crabs"
NA,"Chile","X2012",NA,260,"Giant stone crab","Crabs"
NA,"Chile","X2013",NA,167,"Giant stone crab","Crabs"
NA,"Chile","X2014",NA,110,"Giant stone crab","Crabs"
NA,"Chile","X2015",NA,147,"Giant stone crab","Crabs"
NA,"Chile","X2016",NA,127,"Giant stone crab","Crabs"
NA,"Chile","X2010",NA,0,"Gigartina seaweeds nei","Seaweeds Plants"
NA,"Chile","X2011",NA,0,"Gigartina seaweeds nei","Seaweeds Plants"
NA,"Chile","X2012",NA,0,"Gigartina seaweeds nei","Seaweeds Plants"
NA,"Chile","X2013",NA,0,"Gigartina seaweeds nei","Seaweeds Plants"
NA,"Chile","X2014",NA,0,"Gigartina seaweeds nei","Seaweeds Plants"
NA,"Chile","X2015",NA,0,"Gigartina seaweeds nei","Seaweeds Plants"
NA,"Chile","X2016",NA,0,"Gigartina seaweeds nei","Seaweeds Plants"
NA,"Chile","X2010",12150,45089,"Gracilaria seaweeds","Seaweeds Plants"
NA,"Chile","X2011",14469,42224,"Gracilaria seaweeds","Seaweeds Plants"
NA,"Chile","X2012",4111,24340,"Gracilaria seaweeds","Seaweeds Plants"
NA,"Chile","X2013",12460,46053,"Gracilaria seaweeds","Seaweeds Plants"
NA,"Chile","X2014",12808,32336,"Gracilaria seaweeds","Seaweeds Plants"
NA,"Chile","X2015",11952,45307,"Gracilaria seaweeds","Seaweeds Plants"
NA,"Chile","X2016",14846,26413,"Gracilaria seaweeds","Seaweeds Plants"
NA,"Chile","X2010",NA,0,"Greater hooked squid","Squids Cuttlefish"
NA,"Chile","X2011",NA,0,"Greater hooked squid","Squids Cuttlefish"
NA,"Chile","X2012",NA,0,"Greater hooked squid","Squids Cuttlefish"
NA,"Chile","X2013",NA,0,"Greater hooked squid","Squids Cuttlefish"
NA,"Chile","X2014",NA,2,"Greater hooked squid","Squids Cuttlefish"
NA,"Chile","X2015",NA,0,"Greater hooked squid","Squids Cuttlefish"
NA,"Chile","X2016",NA,0,"Greater hooked squid","Squids Cuttlefish"
500158,"Chile","X2010",NA,3,"Grenadiers nei","Marine Fishes"
500158,"Chile","X2011",NA,4,"Grenadiers nei","Marine Fishes"
500158,"Chile","X2012",NA,2,"Grenadiers nei","Marine Fishes"
500158,"Chile","X2013",NA,5,"Grenadiers nei","Marine Fishes"
500158,"Chile","X2014",NA,3,"Grenadiers nei","Marine Fishes"
500158,"Chile","X2015",NA,3,"Grenadiers nei","Marine Fishes"
500158,"Chile","X2016",NA,4,"Grenadiers nei","Marine Fishes"
500158,"Chile","X2010",NA,0,"Grenadiers rattails nei","Marine Fishes"
500158,"Chile","X2011",NA,0,"Grenadiers rattails nei","Marine Fishes"
500158,"Chile","X2012",NA,0,"Grenadiers rattails nei","Marine Fishes"
500158,"Chile","X2013",NA,0,"Grenadiers rattails nei","Marine Fishes"
500158,"Chile","X2014",NA,0,"Grenadiers rattails nei","Marine Fishes"
500158,"Chile","X2015",NA,0,"Grenadiers rattails nei","Marine Fishes"
500158,"Chile","X2016",NA,0,"Grenadiers rattails nei","Marine Fishes"
500901,"Chile","X2010",NA,5,"Groupers seabasses nei","Groupers Snappers"
500901,"Chile","X2011",NA,13,"Groupers seabasses nei","Groupers Snappers"
500901,"Chile","X2012",NA,11,"Groupers seabasses nei","Groupers Snappers"
500901,"Chile","X2013",NA,12,"Groupers seabasses nei","Groupers Snappers"
500901,"Chile","X2014",NA,16,"Groupers seabasses nei","Groupers Snappers"
500901,"Chile","X2015",NA,10,"Groupers seabasses nei","Groupers Snappers"
500901,"Chile","X2016",NA,4,"Groupers seabasses nei","Groupers Snappers"
600350,"Chile","X2010",NA,1,"Hapuku wreckfish","Marine Fishes"
600350,"Chile","X2011",NA,0,"Hapuku wreckfish","Marine Fishes"
600350,"Chile","X2012",NA,0,"Hapuku wreckfish","Marine Fishes"
600350,"Chile","X2013",NA,0,"Hapuku wreckfish","Marine Fishes"
600350,"Chile","X2014",NA,0,"Hapuku wreckfish","Marine Fishes"
600350,"Chile","X2015",NA,5,"Hapuku wreckfish","Marine Fishes"
600350,"Chile","X2016",NA,0,"Hapuku wreckfish","Marine Fishes"
690195,"Chile","X2010",0,NA,"Japanese abalone","Abalones"
690195,"Chile","X2011",6,NA,"Japanese abalone","Abalones"
690195,"Chile","X2012",25,NA,"Japanese abalone","Abalones"
690195,"Chile","X2013",23,NA,"Japanese abalone","Abalones"
690195,"Chile","X2014",16,NA,"Japanese abalone","Abalones"
690195,"Chile","X2015",12,NA,"Japanese abalone","Abalones"
690195,"Chile","X2016",2,NA,"Japanese abalone","Abalones"
290013,"Chile","X2010",NA,0,"Jellyfishes nei","Marine Fishes"
290013,"Chile","X2011",NA,0,"Jellyfishes nei","Marine Fishes"
290013,"Chile","X2012",NA,0,"Jellyfishes nei","Marine Fishes"
290013,"Chile","X2013",NA,0,"Jellyfishes nei","Marine Fishes"
290013,"Chile","X2014",NA,0,"Jellyfishes nei","Marine Fishes"
290013,"Chile","X2015",NA,0,"Jellyfishes nei","Marine Fishes"
290013,"Chile","X2016",NA,0,"Jellyfishes nei","Marine Fishes"
690205,"Chile","X2010",NA,72,"Juan Fernandez rock lobster","Lobsters"
690205,"Chile","X2011",NA,106,"Juan Fernandez rock lobster","Lobsters"
690205,"Chile","X2012",NA,100,"Juan Fernandez rock lobster","Lobsters"
690205,"Chile","X2013",NA,88,"Juan Fernandez rock lobster","Lobsters"
690205,"Chile","X2014",NA,90,"Juan Fernandez rock lobster","Lobsters"
690205,"Chile","X2015",NA,91,"Juan Fernandez rock lobster","Lobsters"
690205,"Chile","X2016",NA,89,"Juan Fernandez rock lobster","Lobsters"
690206,"Chile","X2010",NA,200428,"Jumbo flying squid","Squids Cuttlefish"
690206,"Chile","X2011",NA,163495,"Jumbo flying squid","Squids Cuttlefish"
690206,"Chile","X2012",NA,144965,"Jumbo flying squid","Squids Cuttlefish"
690206,"Chile","X2013",NA,106271,"Jumbo flying squid","Squids Cuttlefish"
690206,"Chile","X2014",NA,176602,"Jumbo flying squid","Squids Cuttlefish"
690206,"Chile","X2015",NA,143684,"Jumbo flying squid","Squids Cuttlefish"
690206,"Chile","X2016",NA,180914,"Jumbo flying squid","Squids Cuttlefish"
590070,"Chile","X2010",NA,0,"King crabs stone crabs nei","Crabs"
590070,"Chile","X2011",NA,0,"King crabs stone crabs nei","Crabs"
590070,"Chile","X2012",NA,0,"King crabs stone crabs nei","Crabs"
590070,"Chile","X2013",NA,0,"King crabs stone crabs nei","Crabs"
590070,"Chile","X2014",NA,0,"King crabs stone crabs nei","Crabs"
590070,"Chile","X2015",NA,0,"King crabs stone crabs nei","Crabs"
590070,"Chile","X2016",NA,0,"King crabs stone crabs nei","Crabs"
NA,"Chile","X2010",NA,30194,"Leister",NA
NA,"Chile","X2011",NA,29559,"Leister",NA
NA,"Chile","X2012",NA,36758,"Leister",NA
NA,"Chile","X2013",NA,34153,"Leister",NA
NA,"Chile","X2014",NA,34693,"Leister",NA
NA,"Chile","X2015",NA,41077,"Leister",NA
NA,"Chile","X2016",NA,30694,"Leister",NA
NA,"Chile","X2010",NA,0,"Longfinned pilot whale",NA
NA,"Chile","X2011",NA,0,"Longfinned pilot whale",NA
NA,"Chile","X2012",NA,0,"Longfinned pilot whale",NA
NA,"Chile","X2013",NA,0,"Longfinned pilot whale",NA
NA,"Chile","X2014",NA,0,"Longfinned pilot whale",NA
NA,"Chile","X2015",NA,0,"Longfinned pilot whale",NA
NA,"Chile","X2016",NA,0,"Longfinned pilot whale",NA
690230,"Chile","X2010",NA,4056,"Macha clam","Clams"
690230,"Chile","X2011",NA,2734,"Macha clam","Clams"
690230,"Chile","X2012",NA,2879,"Macha clam","Clams"
690230,"Chile","X2013",NA,2741,"Macha clam","Clams"
690230,"Chile","X2014",NA,832,"Macha clam","Clams"
690230,"Chile","X2015",NA,1255,"Macha clam","Clams"
690230,"Chile","X2016",NA,1003,"Macha clam","Clams"
600474,"Chile","X2010",NA,1,"Mackerel icefish","Mackerels"
600474,"Chile","X2011",NA,0,"Mackerel icefish","Mackerels"
600474,"Chile","X2012",NA,0,"Mackerel icefish","Mackerels"
600474,"Chile","X2013",NA,237,"Mackerel icefish","Mackerels"
600474,"Chile","X2014",NA,29,"Mackerel icefish","Mackerels"
600474,"Chile","X2015",NA,0,"Mackerel icefish","Mackerels"
600474,"Chile","X2016",NA,100,"Mackerel icefish","Mackerels"
NA,"Chile","X2010",NA,0,"Manifold callophyllis","Marine Fishes"
NA,"Chile","X2011",NA,0,"Manifold callophyllis","Marine Fishes"
NA,"Chile","X2012",NA,1,"Manifold callophyllis","Marine Fishes"
NA,"Chile","X2013",NA,0,"Manifold callophyllis","Marine Fishes"
NA,"Chile","X2014",NA,0,"Manifold callophyllis","Marine Fishes"
NA,"Chile","X2015",NA,0,"Manifold callophyllis","Marine Fishes"
NA,"Chile","X2016",NA,0,"Manifold callophyllis","Marine Fishes"
600468,"Chile","X2010",NA,0,"Marbled rockcod","Groupers Snappers"
600468,"Chile","X2011",NA,0,"Marbled rockcod","Groupers Snappers"
600468,"Chile","X2012",NA,0,"Marbled rockcod","Groupers Snappers"
600468,"Chile","X2013",NA,0,"Marbled rockcod","Groupers Snappers"
600468,"Chile","X2014",NA,1,"Marbled rockcod","Groupers Snappers"
600468,"Chile","X2015",NA,0,"Marbled rockcod","Groupers Snappers"
600468,"Chile","X2016",NA,0,"Marbled rockcod","Groupers Snappers"
490097,"Chile","X2010",NA,777,"Marine crabs nei","Crabs"
490097,"Chile","X2011",NA,1246,"Marine crabs nei","Crabs"
490097,"Chile","X2012",NA,1283,"Marine crabs nei","Crabs"
490097,"Chile","X2013",NA,1508,"Marine crabs nei","Crabs"
490097,"Chile","X2014",NA,1628,"Marine crabs nei","Crabs"
490097,"Chile","X2015",NA,1976,"Marine crabs nei","Crabs"
490097,"Chile","X2016",NA,2715,"Marine crabs nei","Crabs"
100047,"Chile","X2010",NA,9,"Marine crustaceans nei","Shrimps Prawns"
100047,"Chile","X2011",NA,0,"Marine crustaceans nei","Shrimps Prawns"
100047,"Chile","X2012",NA,0,"Marine crustaceans nei","Shrimps Prawns"
100047,"Chile","X2013",NA,0,"Marine crustaceans nei","Shrimps Prawns"
100047,"Chile","X2014",NA,0,"Marine crustaceans nei","Shrimps Prawns"
100047,"Chile","X2015",NA,0,"Marine crustaceans nei","Shrimps Prawns"
100047,"Chile","X2016",NA,0,"Marine crustaceans nei","Shrimps Prawns"
100039,"Chile","X2010",NA,1044,"Marine fishes nei","Marine Fishes"
100039,"Chile","X2011",NA,229,"Marine fishes nei","Marine Fishes"
100039,"Chile","X2012",NA,1852,"Marine fishes nei","Marine Fishes"
100039,"Chile","X2013",NA,427,"Marine fishes nei","Marine Fishes"
100039,"Chile","X2014",NA,325,"Marine fishes nei","Marine Fishes"
100039,"Chile","X2015",NA,156,"Marine fishes nei","Marine Fishes"
100039,"Chile","X2016",NA,4435,"Marine fishes nei","Marine Fishes"
100058,"Chile","X2010",NA,4,"Marine molluscs nei","Marine Invertebrates"
100058,"Chile","X2011",NA,1,"Marine molluscs nei","Marine Invertebrates"
100058,"Chile","X2012",NA,976,"Marine molluscs nei","Marine Invertebrates"
100058,"Chile","X2013",NA,9,"Marine molluscs nei","Marine Invertebrates"
100058,"Chile","X2014",NA,11,"Marine molluscs nei","Marine Invertebrates"
100058,"Chile","X2015",NA,11,"Marine molluscs nei","Marine Invertebrates"
100058,"Chile","X2016",NA,338,"Marine molluscs nei","Marine Invertebrates"
100195,"Chile","X2010",NA,0,"Marine shells nei","Clams"
100195,"Chile","X2011",NA,0,"Marine shells nei","Clams"
100195,"Chile","X2012",NA,0,"Marine shells nei","Clams"
100195,"Chile","X2013",NA,0,"Marine shells nei","Clams"
100195,"Chile","X2014",NA,0,"Marine shells nei","Clams"
100195,"Chile","X2015",NA,0,"Marine shells nei","Clams"
100195,"Chile","X2016",NA,0,"Marine shells nei","Clams"
600242,"Chile","X2010",0,NA,"Masu Cherry salmon","Salmons"
600242,"Chile","X2011",0,NA,"Masu Cherry salmon","Salmons"
600242,"Chile","X2012",0,NA,"Masu Cherry salmon","Salmons"
600242,"Chile","X2013",0,NA,"Masu Cherry salmon","Salmons"
600242,"Chile","X2014",0,NA,"Masu Cherry salmon","Salmons"
600242,"Chile","X2015",0,NA,"Masu Cherry salmon","Salmons"
600242,"Chile","X2016",0,NA,"Masu Cherry salmon","Salmons"
NA,"Chile","X2010",NA,0,"Minke whale",NA
NA,"Chile","X2011",NA,1,"Minke whale",NA
NA,"Chile","X2012",NA,0,"Minke whale",NA
NA,"Chile","X2013",NA,0,"Minke whale",NA
NA,"Chile","X2014",NA,0,"Minke whale",NA
NA,"Chile","X2015",NA,0,"Minke whale",NA
NA,"Chile","X2016",NA,0,"Minke whale",NA
NA,"Chile","X2010",NA,4279,"Mola rock crab","Crabs"
NA,"Chile","X2011",NA,4704,"Mola rock crab","Crabs"
NA,"Chile","X2012",NA,3832,"Mola rock crab","Crabs"
NA,"Chile","X2013",NA,3808,"Mola rock crab","Crabs"
NA,"Chile","X2014",NA,4106,"Mola rock crab","Crabs"
NA,"Chile","X2015",NA,3905,"Mola rock crab","Crabs"
NA,"Chile","X2016",NA,4316,"Mola rock crab","Crabs"
504054,"Chile","X2010",NA,0,"Moray cods nei","Cods"
504054,"Chile","X2011",NA,0,"Moray cods nei","Cods"
504054,"Chile","X2012",NA,0,"Moray cods nei","Cods"
504054,"Chile","X2013",NA,0,"Moray cods nei","Cods"
504054,"Chile","X2014",NA,0,"Moray cods nei","Cods"
504054,"Chile","X2015",NA,0,"Moray cods nei","Cods"
504054,"Chile","X2016",NA,0,"Moray cods nei","Cods"
604313,"Chile","X2010",NA,32291,"Mote sculpin","Marine Fishes"
604313,"Chile","X2011",NA,177878,"Mote sculpin","Marine Fishes"
604313,"Chile","X2012",NA,64514,"Mote sculpin","Marine Fishes"
604313,"Chile","X2013",NA,55045,"Mote sculpin","Marine Fishes"
604313,"Chile","X2014",NA,50543,"Mote sculpin","Marine Fishes"
604313,"Chile","X2015",NA,26445,"Mote sculpin","Marine Fishes"
604313,"Chile","X2016",NA,20169,"Mote sculpin","Marine Fishes"
504212,"Chile","X2010",NA,31,"Mullets nei","Marine Fishes"
504212,"Chile","X2011",NA,53,"Mullets nei","Marine Fishes"
504212,"Chile","X2012",NA,86,"Mullets nei","Marine Fishes"
504212,"Chile","X2013",NA,56,"Mullets nei","Marine Fishes"
504212,"Chile","X2014",NA,59,"Mullets nei","Marine Fishes"
504212,"Chile","X2015",NA,42,"Mullets nei","Marine Fishes"
504212,"Chile","X2016",NA,55,"Mullets nei","Marine Fishes"
NA,"Chile","X2010",NA,16,"Nori nei","Seaweeds Plants"
NA,"Chile","X2011",NA,41,"Nori nei","Seaweeds Plants"
NA,"Chile","X2012",NA,89,"Nori nei","Seaweeds Plants"
NA,"Chile","X2013",NA,90,"Nori nei","Seaweeds Plants"
NA,"Chile","X2014",NA,132,"Nori nei","Seaweeds Plants"
NA,"Chile","X2015",NA,176,"Nori nei","Seaweeds Plants"
NA,"Chile","X2016",NA,105,"Nori nei","Seaweeds Plants"
490012,"Chile","X2010",NA,1895,"Octopuses etc nei","Octopus"
490012,"Chile","X2011",NA,3620,"Octopuses etc nei","Octopus"
490012,"Chile","X2012",NA,1220,"Octopuses etc nei","Octopus"
490012,"Chile","X2013",NA,1796,"Octopuses etc nei","Octopus"
