"year","common_name","scientific_name","fishing_entity","fishing_sector","Total_tonnes","Landings_Value"
2009,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",10.5248,34047.728
2010,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0068716793,30.7988666226
2010,"Albacore","Thunnus alalunga","Brazil","Subsistence",0.3092255701,1445.6295402175
2010,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.1718218077,1123.2715690014
2010,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0190292659,66.5643721182
2010,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.1778047028,688.99322335
2010,"Black jack","Caranx lugubris","Brazil","Subsistence",3.4765789101,19089.8947953591
2010,"Black jack","Caranx lugubris","Chile","Subsistence",2.14335,8406.2187
2010,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",0.3092255701,952.414755908
2010,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.1472502715,415.9820169875
2010,"Blue runner","Caranx crysos","Brazil","Subsistence",0.4618750183,1567.6038121102
2010,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.4417240261,2115.4163609929
2010,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.0190292659,85.9171355385
2010,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",213.5564272185,330798.905761461
2010,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",8.4825,7871.76
2010,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",77.457272419,41052.3543820668
2010,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",480.5405237931,609325.384169634
2010,"Chilean silverside","Odontesthes regia","Peru","Subsistence",394.4632591019,622068.55960368
2010,"Chub mackerel","Scomber japonicus","Peru","Subsistence",176.1662625489,126487.376510132
2010,"Clams","Bivalvia","Peru","Subsistence",40.7463423522,113193.339054462
2010,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",201.0685521302,393491.156518854
2010,"Cods","Gadiformes","Brazil","Subsistence",8.6898461181,17431.8313129086
2010,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",629.7880099995,4238473.30729664
2010,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.7228855636,3353.4661295404
2010,"Common octopus","Octopus vulgaris","Brazil","Subsistence",13.3157698595,67630.7951164005
2010,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0425893093,261.9668415043
2010,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0716617988,248.5947800372
2010,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.4342750315,996.226922261
2010,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.2042949562,1435.9892471298
2010,"Drums, croakers","Sciaenidae","Peru","Subsistence",443.8017805946,1767218.69032759
2010,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",490.0639826331,814976.403118774
2010,"False abalone","Concholepas concholepas","Peru","Subsistence",119.1497618849,336717.227086592
2010,"Finfishes","Marine finfishes not identified","Chile","Subsistence",3.28647,3414.64233
2010,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",579.8791398195,889534.600483089
2010,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.14289,148.89138
2010,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",2.6004397946,15532.4268931458
2010,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.2778121789,2688.6662673942
2010,"Grey mullets","Mugil","Brazil","Subsistence",1423.7117832381,2350548.1541261
2010,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",4.6161433602,6222.56124950126
2010,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.9425,1285.57
2010,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",521.1136362299,95363.7954300717
2010,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.4618750183,1116.3519192311
2010,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",49.4193785227,196886.804034437
2010,"Lookdown","Selene vomer","Brazil","Subsistence",0.0068716793,12.5614297604
2010,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",671.5746617826,1080563.6308082
2010,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",47.72319,54881.6685
2010,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2755.0011526774,2512561.05124178
2010,"Medusafishes","Centrolophidae","Chile","Subsistence",8.5734,41152.32
2010,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.0190292659,104.2994063979
2010,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",262.4040774953,83444.4966434987
2010,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",21.6781193952,39302.4304635563
2010,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",94.2960909458,212826.27726462
2010,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",13.8484300805,42237.7117455018
2010,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",21.1880980232,72442.1071411615
2010,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",198.3627819453,393155.033815523
2010,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",5.0605009971,26005.9146240969
2010,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",11.4312,41963.9352
2010,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.0190292659,116.1926975854
2010,"Scads","Decapterus","Brazil","Subsistence",0.0068716793,10.5961294806
2010,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",256.598352693,447764.125449285
2010,"Sea snails","Gastropoda","Peru","Subsistence",127.2457671627,332874.926897566
2010,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",55.372507598,255876.357610358
2010,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.0190292659,49.7805595944
2010,"Skates and rays","Rajiformes","Peru","Subsistence",8.4368897106,8538.13238710385
2010,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0154612785,32.0821528875
2010,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",1.4966957125,1758.617462241
2010,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.0190292659,131.3209639759
2010,"Spiny lobsters","Panulirus","Chile","Subsistence",1.19075,9743.90725
2010,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.0190292659,168.5802666081
2010,"Triggerfishes","Balistidae","Brazil","Subsistence",0.4945343734,1446.0185078216
2010,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.778415154,7999.311362692
2010,"Warehous, butterfishes","Seriolella","Peru","Subsistence",16.557396057,54126.1277103565
2010,"Weakfishes","Cynoscion","Brazil","Subsistence",1279.9429621036,3756632.59377407
2010,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",78.5335732931,121491.437884426
2010,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",6.5172970165,24420.3119208255
2010,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",10.83875,80954.62375
2011,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0069865493,31.3137139626
2011,"Albacore","Thunnus alalunga","Brazil","Subsistence",0.3143947184,1469.79530852
2011,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.1324432449,1116.1046705718
2011,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0193473673,67.6770908154
2011,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.1807769631,700.5107320125
2011,"Black jack","Caranx lugubris","Brazil","Subsistence",3.5346949059,19409.0097282969
2011,"Black jack","Caranx lugubris","Chile","Subsistence",2.14335,8406.2187
2011,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",0.3143947184,968.335732672
2011,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.1497117707,422.9357522275
2011,"Blue runner","Caranx crysos","Brazil","Subsistence",0.4695959207,1593.8085548558
2011,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.5003687431,2396.2659107059
2011,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.0193473673,87.3533633595
2011,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",169.7799589234,262989.156372313
2011,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",8.5527,8629.6743
2011,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",1021.7857310847,543590.00893706
2011,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",452.3130720041,573532.97530123
2011,"Chilean silverside","Odontesthes regia","Peru","Subsistence",554.2346064828,874027.974423375
2011,"Chub mackerel","Scomber japonicus","Peru","Subsistence",363.853081541,260882.659464919
2011,"Clams","Bivalvia","Peru","Subsistence",24.2160853074,67272.2849839147
2011,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",255.8647434711,500727.302972921
2011,"Cods","Gadiformes","Brazil","Subsistence",8.528585218,17108.341947308
2011,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",620.1291835272,4173469.40513806
2011,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.7349696312,3409.5241191368
2011,"Common octopus","Octopus vulgaris","Brazil","Subsistence",13.5383620243,68761.3407214197
2011,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0433012506,266.3459924406
2011,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0728597284,252.7503978196
2011,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.4415345606,1012.8802820164
2011,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.207151335,1456.066733715
2011,"Drums, croakers","Sciaenidae","Peru","Subsistence",384.2881334842,1530235.3475341
2011,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",139.4603140127,231922.502203108
2011,"False abalone","Concholepas concholepas","Peru","Subsistence",57.3131148102,161966.862453692
2011,"Finfishes","Marine finfishes not identified","Chile","Subsistence",3.28647,3414.64233
2011,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",645.9229494335,990845.804430915
2011,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.14289,209.47674
2011,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",2.6439098703,15792.0736553019
2011,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.2824562074,2733.6111752172
2011,"Grey mullets","Mugil","Brazil","Subsistence",1402.7787438376,2315987.70607588
2011,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",4.9399588498,6659.06452946504
2011,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.9503,1296.2092
2011,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",513.518581165,93973.9003531949
2011,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.4695959207,1135.0133403319
2011,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",48.5617350574,193469.952468682
2011,"Lookdown","Selene vomer","Brazil","Subsistence",0.0069865493,12.7714121204
2011,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",660.2248461997,1062301.77753532
2011,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",47.94549,55137.3135
2011,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",1980.8297838445,1806516.76286619
2011,"Medusafishes","Centrolophidae","Chile","Subsistence",8.5734,12568.6044
2011,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.0193473673,106.0429201713
2011,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",86.1714980909,29901.5098375413
2011,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",15.5872487978,28259.6820703381
2011,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",47.4686880772,107136.828990272
2011,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",12.0381521484,36716.364052692
2011,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",19.5838193895,66957.0784927183
2011,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",186.6009504537,369843.083799178
2011,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",5.1450945192,26440.6407341688
2011,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",11.4312,41963.9352
2011,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.0193473673,118.1350247338
2011,"Scads","Decapterus","Brazil","Subsistence",0.0069865493,10.7732590206
2011,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",252.6172018498,440817.017227901
2011,"Sea snails","Gastropoda","Peru","Subsistence",138.7984554484,363096.759452905
2011,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",54.6930026393,252736.365196205
2011,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.0193473673,50.6127128568
2011,"Skates and rays","Rajiformes","Peru","Subsistence",6.5154699975,6593.65563743307
2011,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0157197359,32.6184519925
2011,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",1.9683098174,2312.76403546327
2011,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.0193473673,133.5161817373
2011,"Spiny lobsters","Panulirus","Chile","Subsistence",1.19075,9743.90725
2011,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.0193473673,171.3983269107
2011,"Triggerfishes","Balistidae","Brazil","Subsistence",0.5028012237,1470.1907780988
2011,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.8081439105,8133.031309429
2011,"Warehous, butterfishes","Seriolella","Peru","Subsistence",30.292978725,99027.7474521852
2011,"Weakfishes","Cynoscion","Brazil","Subsistence",1260.1463897509,3698529.65391889
2011,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",77.3171852293,119609.685549727
2011,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",6.6262429706,24828.5324108382
2011,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",10.92845,81624.59305
2012,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0070992075,31.818648015
2012,"Albacore","Thunnus alalunga","Brazil","Subsistence",0.3194643376,1493.49577828
2012,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.1454339762,1118.4689836684
2012,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0196593439,68.7683849622
2012,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.1836919941,711.8064771375
2012,"Black jack","Caranx lugubris","Brazil","Subsistence",3.5916919096,19721.9802756136
2012,"Black jack","Caranx lugubris","Chile","Subsistence",2.14335,8406.2187
2012,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",0.3194643376,983.950159808
2012,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.152125875,429.755596875
2012,"Blue runner","Caranx crysos","Brazil","Subsistence",0.4771681614,1619.5087397916
2012,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.4908580043,2350.7189825927
2012,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.0196593439,88.7619377085
2012,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",66.2392160681,102604.54568946
2012,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",8.8101,8501.7465
2012,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",707.6247608039,377163.997508489
2012,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",396.4541867283,502703.908771459
2012,"Chilean silverside","Odontesthes regia","Peru","Subsistence",375.3555577191,591935.714523076
2012,"Chub mackerel","Scomber japonicus","Peru","Subsistence",197.9181791865,141907.334476731
2012,"Clams","Bivalvia","Peru","Subsistence",35.6531986645,99044.5858899163
2012,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",248.5780682748,486467.279613741
2012,"Cods","Gadiformes","Brazil","Subsistence",8.5537626189,17158.8478135134
2012,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",622.378591573,4188607.92128629
2012,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.7468210265,3464.5027419335
2012,"Common octopus","Octopus vulgaris","Brazil","Subsistence",13.756668297,69870.118280463
2012,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0439994839,270.6408254689
2012,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0740345925,256.8260013825
2012,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.4486543114,1029.2129903516
2012,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.2073106173,1457.1863290017
2012,"Drums, croakers","Sciaenidae","Peru","Subsistence",352.7160089755,1404515.1477406
2012,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",762.9872676724,1268847.82613916
2012,"False abalone","Concholepas concholepas","Peru","Subsistence",59.8525147943,169143.206808694
2012,"Finfishes","Marine finfishes not identified","Chile","Subsistence",3.28647,3414.64233
2012,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",858.7158194372,1317270.06701668
2012,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.14289,209.47674
