"Taxon.Key","FAO_Name","MatchName","SAU_name","Species","Country","Year","Aquaculture","Capture","Exports","Imports","Production","DHC_Use","FMFO_Use","Other_Use","Discards"
690327,NA,"Redspotted shrimp",NA,"Redspotted shrimp","Brazil","X2010",0,10237,0,0,0,NA,NA,NA,NA
690327,NA,"Redspotted shrimp",NA,"Redspotted shrimp","Brazil","X2011",0,10108,0,0,0,NA,NA,NA,NA
690327,NA,"Redspotted shrimp",NA,"Redspotted shrimp","Brazil","X2012",0,11115,0,0,0,NA,NA,NA,NA
690327,NA,"Redspotted shrimp",NA,"Redspotted shrimp","Brazil","X2013",0,10033,0,0,0,NA,NA,NA,NA
690327,NA,"Redspotted shrimp",NA,"Redspotted shrimp","Brazil","X2014",0,10124,0,0,0,NA,NA,NA,NA
690327,NA,"Redspotted shrimp",NA,"Redspotted shrimp","Brazil","X2015",0,9100,0,0,0,NA,NA,NA,NA
690327,NA,"Redspotted shrimp",NA,"Redspotted shrimp","Brazil","X2016",0,9100,0,0,0,NA,NA,NA,NA
690370,NA,"Softshell red crab","Paralomis granulosa","Softshell red crab","Chile","X2010",0,1952,0,0,0,0.999,0.001,0.001,0
690370,NA,"Softshell red crab","Paralomis granulosa","Softshell red crab","Chile","X2011",0,2336,0,0,0,0.999,0.001,0.001,0
690370,NA,"Softshell red crab","Paralomis granulosa","Softshell red crab","Chile","X2012",0,2545,0,0,0,0.999,0.001,0.001,0
690370,NA,"Softshell red crab","Paralomis granulosa","Softshell red crab","Chile","X2013",0,2959,0,0,0,0.999,0.001,0.001,0
690370,NA,"Softshell red crab","Paralomis granulosa","Softshell red crab","Chile","X2014",0,2251,0,0,0,0.999,0.001,0.001,0
690370,NA,"Softshell red crab","Paralomis granulosa","Softshell red crab","Chile","X2015",0,1966,0,0,0,0.999,0.001,0.001,0
690370,NA,"Softshell red crab","Paralomis granulosa","Softshell red crab","Chile","X2016",0,3614,0,0,0,0.999,0.001,0.001,0
690374,NA,"South American rock mussel","Perna perna","South American rock mussel","Brazil","X2010",13723,0,0,0,0,0.999,0.001,0.001,0
690374,NA,"South American rock mussel","Perna perna","South American rock mussel","Brazil","X2011",15965,0,0,0,0,0.999,0.001,0.001,0
690374,NA,"South American rock mussel","Perna perna","South American rock mussel","Brazil","X2012",21027,0,0,0,0,0.999,0.001,0.001,0
690374,NA,"South American rock mussel","Perna perna","South American rock mussel","Brazil","X2013",16460,0,0,0,0,0.999,0.001,0.001,0
690374,NA,"South American rock mussel","Perna perna","South American rock mussel","Brazil","X2014",19300,0,0,0,0,0.999,0.001,0.001,0
690374,NA,"South American rock mussel","Perna perna","South American rock mussel","Brazil","X2015",18400,0,0,0,0,0.999,0.001,0.001,0
690374,NA,"South American rock mussel","Perna perna","South American rock mussel","Brazil","X2016",18200,0,0,0,0,0.999,0.001,0.001,0
690377,NA,"Southern king crab","Lithodes antarcticus","Southern king crab","Chile","X2010",0,3441,0,0,0,0.999,0,0,0
690377,NA,"Southern king crab","Lithodes antarcticus","Southern king crab","Chile","X2011",0,5676,0,0,0,0.999,0,0,0
690377,NA,"Southern king crab","Lithodes antarcticus","Southern king crab","Chile","X2012",0,6490,0,0,0,0.999,0,0,0
690377,NA,"Southern king crab","Lithodes antarcticus","Southern king crab","Chile","X2013",0,5743,0,0,0,0.999,0,0,0
690377,NA,"Southern king crab","Lithodes antarcticus","Southern king crab","Chile","X2014",0,6207,0,0,0,0.999,0,0,0
690377,NA,"Southern king crab","Lithodes antarcticus","Southern king crab","Chile","X2015",0,5975,0,0,0,0.999,0,0,0
690377,NA,"Southern king crab","Lithodes antarcticus","Southern king crab","Chile","X2016",0,5583,0,0,0,0.999,0,0,0
690382,NA,"Southern white shrimp","Litopenaeus schmitti","Southern white shrimp","Brazil","X2011",0,4024,0,0,0,0.999,0.001,0.001,0
690382,NA,"Southern white shrimp","Litopenaeus schmitti","Southern white shrimp","Brazil","X2012",0,4425,0,0,0,0.999,0.001,0.001,0
690382,NA,"Southern white shrimp","Litopenaeus schmitti","Southern white shrimp","Brazil","X2013",0,3994,0,0,0,0.999,0.001,0.001,0
690382,NA,"Southern white shrimp","Litopenaeus schmitti","Southern white shrimp","Brazil","X2014",0,4031,0,0,0,0.999,0.001,0.001,0
690382,NA,"Southern white shrimp","Litopenaeus schmitti","Southern white shrimp","Brazil","X2015",0,3630,0,0,0,0.999,0.001,0.001,0
690382,NA,"Southern white shrimp","Litopenaeus schmitti","Southern white shrimp","Brazil","X2016",0,3630,0,0,0,0.999,0.001,0.001,0
690411,NA,"Taca clam",NA,"Taca clam","Chile","X2010",0,21591,0,0,0,NA,NA,NA,NA
690411,NA,"Taca clam",NA,"Taca clam","Chile","X2011",0,20359,0,0,0,NA,NA,NA,NA
690411,NA,"Taca clam",NA,"Taca clam","Chile","X2012",0,11264,0,0,0,NA,NA,NA,NA
690411,NA,"Taca clam",NA,"Taca clam","Chile","X2013",0,6299,0,0,0,NA,NA,NA,NA
690411,NA,"Taca clam",NA,"Taca clam","Chile","X2014",0,9105,0,0,0,NA,NA,NA,NA
690411,NA,"Taca clam",NA,"Taca clam","Chile","X2015",0,12970,0,0,0,NA,NA,NA,NA
690411,NA,"Taca clam",NA,"Taca clam","Chile","X2016",0,13845,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Brazil","X2010",69422,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Brazil","X2011",69266,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Brazil","X2012",75000,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Brazil","X2013",64669,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Brazil","X2014",65000,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Brazil","X2015",69900,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Brazil","X2016",52100,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Peru","X2010",13598,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Peru","X2011",16379,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Peru","X2012",17800.8,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Peru","X2013",17883,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Peru","X2014",21483.7,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Peru","X2015",22183.3,0,0,0,0,NA,NA,NA,NA
690440,NA,"Whiteleg shrimp",NA,"Whiteleg shrimp","Peru","X2016",20440.55,0,0,0,0,NA,NA,NA,NA
690606,NA,"Carrot squat lobster","Cervimunida johni","Carrot squat lobster","Chile","X2010",0,2786,0,0,0,0.999,0,0,0
690606,NA,"Carrot squat lobster","Cervimunida johni","Carrot squat lobster","Chile","X2011",0,4473,0,0,0,0.999,0,0,0
690606,NA,"Carrot squat lobster","Cervimunida johni","Carrot squat lobster","Chile","X2012",0,6785,0,0,0,0.999,0,0,0
690606,NA,"Carrot squat lobster","Cervimunida johni","Carrot squat lobster","Chile","X2013",0,8404,0,0,0,0.999,0,0,0
690606,NA,"Carrot squat lobster","Cervimunida johni","Carrot squat lobster","Chile","X2014",0,8191,0,0,0,0.999,0,0,0
690606,NA,"Carrot squat lobster","Cervimunida johni","Carrot squat lobster","Chile","X2015",0,6267,0,0,0,0.999,0,0,0
690606,NA,"Carrot squat lobster","Cervimunida johni","Carrot squat lobster","Chile","X2016",0,5413,0,0,0,0.999,0,0,0
690609,NA,"Chilean knife shrimp","Haliporoides diomedeae","Chilean knife shrimp","Chile","X2010",0,86,0,0,0,0.999,0,0,0
690609,NA,"Chilean knife shrimp","Haliporoides diomedeae","Chilean knife shrimp","Chile","X2011",0,41,0,0,0,0.999,0,0,0
690609,NA,"Chilean knife shrimp","Haliporoides diomedeae","Chilean knife shrimp","Chile","X2012",0,87,0,0,0,0.999,0,0,0
690609,NA,"Chilean knife shrimp","Haliporoides diomedeae","Chilean knife shrimp","Chile","X2013",0,93,0,0,0,0.999,0,0,0
690609,NA,"Chilean knife shrimp","Haliporoides diomedeae","Chilean knife shrimp","Chile","X2014",0,71,0,0,0,0.999,0,0,0
690609,NA,"Chilean knife shrimp","Haliporoides diomedeae","Chilean knife shrimp","Chile","X2015",0,103,0,0,0,0.999,0,0,0
690609,NA,"Chilean knife shrimp","Haliporoides diomedeae","Chilean knife shrimp","Chile","X2016",0,29,0,0,0,0.999,0,0,0
690613,NA,"Giant barnacle",NA,"Giant barnacle","Chile","X2010",0,96,0,0,0,NA,NA,NA,NA
690613,NA,"Giant barnacle",NA,"Giant barnacle","Chile","X2011",0,190,0,0,0,NA,NA,NA,NA
690613,NA,"Giant barnacle",NA,"Giant barnacle","Chile","X2012",0,168,0,0,0,NA,NA,NA,NA
690613,NA,"Giant barnacle",NA,"Giant barnacle","Chile","X2013",0,111,0,0,0,NA,NA,NA,NA
690613,NA,"Giant barnacle",NA,"Giant barnacle","Chile","X2014",0,132,0,0,0,NA,NA,NA,NA
690613,NA,"Giant barnacle",NA,"Giant barnacle","Chile","X2015",0,175,0,0,0,NA,NA,NA,NA
690613,NA,"Giant barnacle",NA,"Giant barnacle","Chile","X2016",0,285,0,0,0,NA,NA,NA,NA
690629,NA,"Trigonal tivela",NA,"Trigonal tivela","Brazil","X2010",0,1652,0,0,0,NA,NA,NA,NA
690629,NA,"Trigonal tivela",NA,"Trigonal tivela","Brazil","X2011",0,1507,0,0,0,NA,NA,NA,NA
690629,NA,"Trigonal tivela",NA,"Trigonal tivela","Brazil","X2012",0,1657,0,0,0,NA,NA,NA,NA
690629,NA,"Trigonal tivela",NA,"Trigonal tivela","Brazil","X2013",0,1495,0,0,0,NA,NA,NA,NA
690629,NA,"Trigonal tivela",NA,"Trigonal tivela","Brazil","X2014",0,1509,0,0,0,NA,NA,NA,NA
690629,NA,"Trigonal tivela",NA,"Trigonal tivela","Brazil","X2015",0,1355,0,0,0,NA,NA,NA,NA
690629,NA,"Trigonal tivela",NA,"Trigonal tivela","Brazil","X2016",0,1355,0,0,0,NA,NA,NA,NA
690677,NA,"Chilean semele","Semele solida","Chilean semele","Chile","X2010",0,1752,0,0,0,0.999,0,0,0
690677,NA,"Chilean semele","Semele solida","Chilean semele","Chile","X2011",0,1005,0,0,0,0.999,0,0,0
690677,NA,"Chilean semele","Semele solida","Chilean semele","Chile","X2012",0,627,0,0,0,0.999,0,0,0
690677,NA,"Chilean semele","Semele solida","Chilean semele","Chile","X2013",0,595,0,0,0,0.999,0,0,0
690677,NA,"Chilean semele","Semele solida","Chilean semele","Chile","X2014",0,535,0,0,0,0.999,0,0,0
690677,NA,"Chilean semele","Semele solida","Chilean semele","Chile","X2015",0,661,0,0,0,0.999,0,0,0
690677,NA,"Chilean semele","Semele solida","Chilean semele","Chile","X2016",0,348,0,0,0,0.999,0,0,0
NA,NA,"Agar agar",NA,"Agar agar","Brazil","X2010",0,0,3,70,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Brazil","X2011",0,0,6,69,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Brazil","X2012",0,0,0,53,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Brazil","X2013",0,0,5,52,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Brazil","X2014",0,0,3,68,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Brazil","X2015",0,0,4,57,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Brazil","X2016",0,0,6,104,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Chile","X2010",0,0,2170,44,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Chile","X2011",0,0,2056,126,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Chile","X2012",0,0,1925,125,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Chile","X2013",0,0,1771,264,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Chile","X2014",0,0,1780,311,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Chile","X2015",0,0,1825,255,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Chile","X2016",0,0,1562,177,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Peru","X2010",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Peru","X2011",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Peru","X2012",0,0,0,4,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Peru","X2013",0,0,0,5,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Peru","X2014",0,0,0,6,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Peru","X2015",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Agar agar",NA,"Agar agar","Peru","X2016",0,0,0,5,0,NA,NA,NA,NA
NA,NA,"American bull frog",NA,"American bull frog","Brazil","X2010",600,0,0,0,0,NA,NA,NA,NA
NA,NA,"American bull frog",NA,"American bull frog","Brazil","X2011",600,0,0,0,0,NA,NA,NA,NA
NA,NA,"American bull frog",NA,"American bull frog","Brazil","X2012",600,0,0,0,0,NA,NA,NA,NA
NA,NA,"American bull frog",NA,"American bull frog","Brazil","X2013",400,0,0,0,0,NA,NA,NA,NA
NA,NA,"American bull frog",NA,"American bull frog","Brazil","X2014",300,0,0,0,0,NA,NA,NA,NA
NA,NA,"American bull frog",NA,"American bull frog","Brazil","X2015",300,0,0,0,0,NA,NA,NA,NA
NA,NA,"American bull frog",NA,"American bull frog","Brazil","X2016",300,0,0,0,0,NA,NA,NA,NA
NA,NA,"Aquatic plants",NA,"Aquatic plants","Chile","X2012",0,49,0,0,0,NA,NA,NA,NA
NA,NA,"Aquatic plants",NA,"Aquatic plants","Chile","X2013",0,1,0,0,0,NA,NA,NA,NA
NA,NA,"Aquatic plants",NA,"Aquatic plants","Chile","X2014",0,136,0,0,0,NA,NA,NA,NA
NA,NA,"Aquatic plants",NA,"Aquatic plants","Chile","X2015",0,53,0,0,0,NA,NA,NA,NA
NA,NA,"Aquatic plants",NA,"Aquatic plants","Chile","X2016",0,33,0,0,0,NA,NA,NA,NA
NA,NA,"Atlantic chub mackerel",NA,"Atlantic chub mackerel","Brazil","X2010",0,5059,0,0,0,NA,NA,NA,NA
NA,NA,"Atlantic chub mackerel",NA,"Atlantic chub mackerel","Brazil","X2011",0,4708,0,0,0,NA,NA,NA,NA
NA,NA,"Atlantic chub mackerel",NA,"Atlantic chub mackerel","Brazil","X2012",0,5123,0,0,0,NA,NA,NA,NA
NA,NA,"Atlantic chub mackerel",NA,"Atlantic chub mackerel","Brazil","X2013",0,4421,0,0,0,NA,NA,NA,NA
NA,NA,"Atlantic chub mackerel",NA,"Atlantic chub mackerel","Brazil","X2014",0,5337,0,0,0,NA,NA,NA,NA
NA,NA,"Atlantic chub mackerel",NA,"Atlantic chub mackerel","Brazil","X2015",0,4815,0,0,0,NA,NA,NA,NA
NA,NA,"Atlantic chub mackerel",NA,"Atlantic chub mackerel","Brazil","X2016",0,4815,0,0,0,NA,NA,NA,NA
NA,NA,"Blue squat lobster",NA,"Blue squat lobster","Chile","X2010",0,5128,0,0,0,NA,NA,NA,NA
NA,NA,"Blue squat lobster",NA,"Blue squat lobster","Chile","X2011",0,4734,0,0,0,NA,NA,NA,NA
NA,NA,"Blue squat lobster",NA,"Blue squat lobster","Chile","X2012",0,3991,0,0,0,NA,NA,NA,NA
NA,NA,"Blue squat lobster",NA,"Blue squat lobster","Chile","X2013",0,3010,0,0,0,NA,NA,NA,NA
NA,NA,"Blue squat lobster",NA,"Blue squat lobster","Chile","X2014",0,2843,0,0,0,NA,NA,NA,NA
NA,NA,"Blue squat lobster",NA,"Blue squat lobster","Chile","X2015",0,4517,0,0,0,NA,NA,NA,NA
NA,NA,"Blue squat lobster",NA,"Blue squat lobster","Chile","X2016",0,4116,0,0,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Brazil","X2016",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Chile","X2012",0,0,0,1,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Peru","X2010",0,0,0,46,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Peru","X2011",0,0,1,7,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Peru","X2012",0,0,0,8,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Peru","X2013",0,0,0,191,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Peru","X2014",0,0,0,49,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Peru","X2015",0,0,0,1,0,NA,NA,NA,NA
NA,NA,"Bluefin tuna",NA,"Bluefin tuna","Peru","X2016",0,0,0,19,0,NA,NA,NA,NA
NA,NA,"Bull kelp",NA,"Bull kelp","Chile","X2010",0,6048,0,0,0,NA,NA,NA,NA
NA,NA,"Bull kelp",NA,"Bull kelp","Chile","X2011",0,6468,0,0,0,NA,NA,NA,NA
NA,NA,"Bull kelp",NA,"Bull kelp","Chile","X2012",0,2648,0,0,0,NA,NA,NA,NA
NA,NA,"Bull kelp",NA,"Bull kelp","Chile","X2013",0,8304,0,0,0,NA,NA,NA,NA
NA,NA,"Bull kelp",NA,"Bull kelp","Chile","X2014",0,8508,0,0,0,NA,NA,NA,NA
NA,NA,"Bull kelp",NA,"Bull kelp","Chile","X2015",0,9441,0,0,0,NA,NA,NA,NA
NA,NA,"Bull kelp",NA,"Bull kelp","Chile","X2016",0,8015,0,0,0,NA,NA,NA,NA
NA,NA,"Caviar",NA,"Caviar","Brazil","X2012",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Caviar",NA,"Caviar","Brazil","X2013",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Caviar",NA,"Caviar","Brazil","X2014",0,0,0,1,0,NA,NA,NA,NA
NA,NA,"Caviar",NA,"Caviar","Brazil","X2015",0,0,0,1,0,NA,NA,NA,NA
NA,NA,"Caviar",NA,"Caviar","Chile","X2012",0,0,5,0,0,NA,NA,NA,NA
NA,NA,"Caviar",NA,"Caviar","Chile","X2013",0,0,6,1,0,NA,NA,NA,NA
NA,NA,"Caviar",NA,"Caviar","Chile","X2014",0,0,3,0,0,NA,NA,NA,NA
NA,NA,"Caviar and caviar substitutes",NA,"Caviar and caviar substitutes","Brazil","X2010",0,0,0,7,0,NA,NA,NA,NA
NA,NA,"Caviar and caviar substitutes",NA,"Caviar and caviar substitutes","Brazil","X2011",0,0,0,5,0,NA,NA,NA,NA
NA,NA,"Caviar and caviar substitutes",NA,"Caviar and caviar substitutes","Chile","X2010",0,0,8,1,0,NA,NA,NA,NA
NA,NA,"Caviar and caviar substitutes",NA,"Caviar and caviar substitutes","Chile","X2011",0,0,8,3,0,NA,NA,NA,NA
NA,NA,"Caviar and caviar substitutes",NA,"Caviar and caviar substitutes","Peru","X2010",0,0,194,1,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Brazil","X2013",0,0,0,7,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Brazil","X2014",0,0,0,14,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Brazil","X2015",0,0,0,12,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Brazil","X2016",0,0,0,3,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Chile","X2014",0,0,2,2,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Chile","X2015",0,0,4,0,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Chile","X2016",0,0,4,12,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Peru","X2015",0,0,61,0,0,NA,NA,NA,NA
NA,NA,"Caviar substitutes",NA,"Caviar substitutes","Peru","X2016",0,0,82,0,0,NA,NA,NA,NA
NA,NA,"Chilean kelp",NA,"Chilean kelp","Chile","X2010",0,190746,0,0,0,NA,NA,NA,NA
NA,NA,"Chilean kelp",NA,"Chilean kelp","Chile","X2011",0,241633,0,0,0,NA,NA,NA,NA
NA,NA,"Chilean kelp",NA,"Chilean kelp","Chile","X2012",0,268722,0,0,0,NA,NA,NA,NA
NA,NA,"Chilean kelp",NA,"Chilean kelp","Chile","X2013",0,313341,0,0,0,NA,NA,NA,NA
NA,NA,"Chilean kelp",NA,"Chilean kelp","Chile","X2014",0,219998,0,0,0,NA,NA,NA,NA
NA,NA,"Chilean kelp",NA,"Chilean kelp","Chile","X2015",0,115311,0,0,0,NA,NA,NA,NA
NA,NA,"Chilean kelp",NA,"Chilean kelp","Chile","X2016",0,155740,0,0,0,NA,NA,NA,NA
NA,NA,"Clams, cockles, arkshells",NA,"Clams, cockles, arkshells","Brazil","X2015",0,0,0,1,0,NA,NA,NA,NA
NA,NA,"Clams, cockles, arkshells",NA,"Clams, cockles, arkshells","Brazil","X2016",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Clams, cockles, arkshells",NA,"Clams, cockles, arkshells","Chile","X2012",0,0,2,0,0,NA,NA,NA,NA
NA,NA,"Clams, cockles, arkshells",NA,"Clams, cockles, arkshells","Chile","X2016",0,0,2,0,0,NA,NA,NA,NA
NA,NA,"Clams, cockles, arkshells",NA,"Clams, cockles, arkshells","Peru","X2013",0,0,2,1,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Brazil","X2010",0,0,0,143,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Brazil","X2011",0,0,0,63,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Brazil","X2012",0,0,2,1553,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Brazil","X2013",0,0,0,1872,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Brazil","X2014",0,0,0,1479,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Brazil","X2015",0,0,4,818,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Brazil","X2016",0,0,3,1151,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Chile","X2012",0,0,0,1,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Chile","X2013",0,0,0,0,2898,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Chile","X2014",0,0,2,1,4050,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Chile","X2015",0,0,0,2,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Chile","X2016",0,0,2,3,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Peru","X2011",0,0,13,0,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Peru","X2012",0,0,605,0,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Peru","X2013",0,0,258,3,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Peru","X2014",0,0,236,0,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Peru","X2015",0,0,412,3,0,NA,NA,NA,NA
NA,NA,"Cods",NA,"Cods","Peru","X2016",0,0,96,27,0,NA,NA,NA,NA
NA,NA,"Corals",NA,"Corals","Chile","X2010",0,0,41,6,0,NA,NA,NA,NA
NA,NA,"Corals",NA,"Corals","Chile","X2011",0,0,42,33,0,NA,NA,NA,NA
NA,NA,"Corals",NA,"Corals","Chile","X2012",0,0,14,34,0,NA,NA,NA,NA
NA,NA,"Corals",NA,"Corals","Chile","X2013",0,0,30,25,0,NA,NA,NA,NA
NA,NA,"Corals",NA,"Corals","Chile","X2014",0,0,19,14,0,NA,NA,NA,NA
NA,NA,"Corals",NA,"Corals","Chile","X2015",0,0,31,25,0,NA,NA,NA,NA
NA,NA,"Corals",NA,"Corals","Chile","X2016",0,0,42,15,0,NA,NA,NA,NA
NA,NA,"Crustaceans and molluscs",NA,"Crustaceans and molluscs","Peru","X2010",0,0,0,0,6589,NA,NA,NA,NA
NA,NA,"Crustaceans and molluscs",NA,"Crustaceans and molluscs","Peru","X2011",0,0,0,0,21004,NA,NA,NA,NA
NA,NA,"Crustaceans and molluscs",NA,"Crustaceans and molluscs","Peru","X2012",0,0,0,0,9026,NA,NA,NA,NA
NA,NA,"Crustaceans and molluscs",NA,"Crustaceans and molluscs","Peru","X2013",0,0,0,0,2108,NA,NA,NA,NA
NA,NA,"Crustaceans and molluscs",NA,"Crustaceans and molluscs","Peru","X2014",0,0,0,0,2336,NA,NA,NA,NA
NA,NA,"Crustaceans and molluscs",NA,"Crustaceans and molluscs","Peru","X2015",0,0,0,0,8680,NA,NA,NA,NA
NA,NA,"Crustaceans and molluscs",NA,"Crustaceans and molluscs","Peru","X2016",0,0,0,0,4371,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Brazil","X2012",0,0,0,67,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Brazil","X2013",0,0,0,77,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Brazil","X2014",0,0,0,122,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Brazil","X2015",0,0,0,30,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Brazil","X2016",0,0,0,69,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Chile","X2012",0,0,9,11,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Chile","X2013",0,0,0,5,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Chile","X2014",0,0,0,31,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Chile","X2015",0,0,0,35,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Chile","X2016",0,0,0,24,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Peru","X2011",0,0,160,0,0,NA,NA,NA,NA
NA,NA,"Cuttlefishes, bobtail squids",NA,"Cuttlefishes, bobtail squids","Peru","X2012",0,0,89921,26,0,NA,NA,NA,NA
