Classification,Year,Period,Period_Desc.,Aggregate_Level,Is_Leaf_Code,Trade_Flow_Code,Trade_Flow,Reporter_Code,Reporter,Reporter_ISO,Partner_Code,Partner,Partner_ISO,2nd_Partner_Code,2nd_Partner,2nd_Partner_ISO,Customs_Proc._Code,Customs,Mode_of_Transport_Code,Mode_of_Transport,Commodity_Code,Commodity,Qty_Unit_Code,Qty_Unit,Qty,Alt_Qty_Unit_Code,Alt_Qty_Unit,Alt_Qty,Netweight_kg,Gross_weight_kg,Trade_Value_US,CIF_Trade_Value_US,FOB_Trade_Value_US,Flag
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,3624673.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,222,El Salvador,SLV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,660839.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,226,Equatorial Guinea,GNQ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,54080.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,242,Fiji,FJI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,,,2969.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,242,Fiji,FJI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,155339.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,246,Finland,FIN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,104167.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,251,France,FRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,58448279.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,260,Fr. South Antarctic Terr.,ATF,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,3550.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,266,Gabon,GAB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,151320.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,268,Georgia,GEO,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1922142.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,65639988.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,288,Ghana,GHA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2705175.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,300,Greece,GRC,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,669595.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,332,Haiti,HTI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,44209.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,340,Honduras,HND,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,237442.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,344,"China, Hong Kong SAR",HKG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,22965350.00,,,4
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,352,Iceland,ISL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,60229.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,352,Iceland,ISL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,192099.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,,,3522.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,6294432.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,372,Ireland,IRL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,476832.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,376,Israel,ISR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,19742.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,376,Israel,ISR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,65936281.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,381,Italy,ITA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,,,424.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,381,Italy,ITA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,21425139.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,384,CíÇte d'Ivoire,CIV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1688250.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,388,Jamaica,JAM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1692981.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1335.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1101461319.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,398,Kazakhstan,KAZ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2856562.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,194318.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,91124344.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,422,Lebanon,LBN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1497059.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,430,Liberia,LBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,19500.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,440,Lithuania,LTU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2898815.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,458,Malaysia,MYS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,16269967.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,484,Mexico,MEX,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,580.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,484,Mexico,MEX,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,121364713.00,,,4
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,490,"Other Asia, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,32472.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,490,"Other Asia, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,49316766.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,498,Rep. of Moldova,MDA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,270453.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,504,Morocco,MAR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,351865.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,508,Mozambique,MOZ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,65780.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,516,Namibia,NAM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,113845.00,,,4
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,528,Netherlands,NLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,351.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,528,Netherlands,NLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,10633118.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,531,Curaí_ao,CUW,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,126552.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,533,Aruba,ABW,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,149855.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,554,New Zealand,NZL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,447428.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,566,Nigeria,NGA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,30581562.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,577,"Other Africa, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,41117.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,579,Norway,NOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,11395.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,591,Panama,PAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,9823810.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,600,Paraguay,PRY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2208963.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,604,Peru,PER,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,4348651.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,604,Peru,PER,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,48530982.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,608,Philippines,PHL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,18692925.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,616,Poland,POL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,35965838.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,620,Portugal,PRT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,13536282.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,624,Guinea-Bissau,GNB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,117750.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,642,Romania,ROU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1213482.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,643,Russian Federation,RUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,688850.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,643,Russian Federation,RUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,312908966.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,702,Singapore,SGP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,21461267.00,,,4
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,704,Viet Nam,VNM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,11087782.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,704,Viet Nam,VNM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,69143625.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,710,South Africa,ZAF,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,78376.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,724,Spain,ESP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,159992.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,724,Spain,ESP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,130317736.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,740,Suriname,SUR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,242133.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,752,Sweden,SWE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1203230.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,371178.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,101037125.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,784,United Arab Emirates,ARE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,13314726.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,792,Turkey,TUR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,273210.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,804,Ukraine,UKR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,4287715.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,818,Egypt,EGY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1982438.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,826,United Kingdom,GBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,143.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,826,United Kingdom,GBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,8072896.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2293105.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1679062531.00,,,4
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,38757.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,7180057.00,,,0
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,862,Venezuela,VEN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,701804.00,,,0
H5,2017,2017,2017,2,0,1,Import,152,Chile,CHL,899,"Areas, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,984659.00,,,4
H5,2017,2017,2017,2,0,2,Export,152,Chile,CHL,899,"Areas, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,784836.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,213339773.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,799753299.00,,,4
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,8,Albania,ALB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,178234.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,10,Antarctica,ATA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,325.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,12,Algeria,DZA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2114546.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,24,Angola,AGO,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,45074.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,46404791.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,592940.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1177824.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,40,Austria,AUT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,13893.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,44,Bahamas,BHS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2713.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,56,Belgium,BEL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,5382692.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,68,Bolivia (Plurinational State of),BOL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,11251.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,76,Brazil,BRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2411198.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,76,Brazil,BRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,16294918.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,100,Bulgaria,BGR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,552174.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,120,Cameroon,CMR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2023340.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,36950.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,19137036.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,132,Cabo Verde,CPV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,180264.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,144,Sri Lanka,LKA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2597.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,152,Chile,CHL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,52012667.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,152,Chile,CHL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,5167473.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,156,China,CHN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,14617356.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,156,China,CHN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,33737123.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,170,Colombia,COL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,348949.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,170,Colombia,COL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2561105.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,178,Congo,COG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,56397.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,188,Costa Rica,CRI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,313753.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,188,Costa Rica,CRI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1010174.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,191,Croatia,HRV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,15065.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,192,Cuba,CUB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,662272.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,196,Cyprus,CYP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,293289.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,203,Czechia,CZE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,24476.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,203,Czechia,CZE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,44674.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,204,Benin,BEN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,172732.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,208,Denmark,DNK,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1423564.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,214,Dominican Rep.,DOM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,109499.00,,,0
H5,2017,2017,2017,2,0,1,Import,604,Peru,PER,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,53014669.00,,,0
H5,2017,2017,2017,2,0,2,Export,604,Peru,PER,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,25846109.00,,,0
