"subsector","year","region","month","species","tons","international_waters"
"artisanal",2013,"national","ABR","JUREL",1570,0
"artisanal",2013,"national","ABR","LENGUADO OJOS CHICOS",1,0
"artisanal",2013,"national","ABR","LISA",6,0
"artisanal",2013,"national","ABR","MACHUELO O TRITRE",803,0
"artisanal",2013,"national","ABR","MARLIN",1,0
"artisanal",2013,"national","ABR","MERLUZA COMUN",885,0
"artisanal",2013,"national","ABR","MERLUZA DEL SUR O AUSTRAL",494,0
"artisanal",2013,"national","ABR","NANUE",NA,0
"artisanal",2013,"national","ABR","PAMPANITO",130,0
"artisanal",2013,"national","ABR","PEJEGALLO",20,0
"artisanal",2013,"national","ABR","PEJEPERRO",NA,0
"artisanal",2013,"national","ABR","PEJERREY DE MAR",216,0
"artisanal",2013,"national","ABR","PEJESAPO",NA,0
"artisanal",2013,"national","ABR","PEJEZORRO",NA,0
"artisanal",2013,"national","ABR","PESCADO NO CLASIFICADO",NA,0
"artisanal",2013,"national","ABR","PUYE",NA,0
"artisanal",2013,"national","ABR","RAYA ESPINOSA",NA,0
"artisanal",2013,"national","ABR","RAYA VOLANTIN",30,0
"artisanal",2013,"national","ABR","REINETA",358,0
"artisanal",2013,"national","ABR","ROBALO",14,0
"artisanal",2013,"national","ABR","ROCOCO",NA,0
"artisanal",2013,"national","ABR","ROLLIZO",3,0
"artisanal",2013,"national","ABR","RONCACHO",2,0
"artisanal",2013,"national","ABR","SARDINA AUSTRAL",2156,0
"artisanal",2013,"national","ABR","SARDINA COMUN",22378,0
"artisanal",2013,"national","ABR","SARDINA ESPANOLA",12,0
"artisanal",2013,"national","ABR","SARGO",2,0
"artisanal",2013,"national","ABR","SIERRA",101,0
"artisanal",2013,"national","ABR","TIBURON O MARRAJO",16,0
"artisanal",2013,"national","ABR","TIBURON SARDINERO",2,0
"artisanal",2013,"national","ABR","TOLLO",1,0
"artisanal",2013,"national","ABR","VIDRIOLA, PALOMETA, DORADO O TOREMO",9,0
"artisanal",2013,"national","ABR","VIEJA O MULATA",NA,0
"artisanal",2013,"national","ABR","ALMEJA",266,0
"artisanal",2013,"national","ABR","CALAMAR",NA,0
"artisanal",2013,"national","ABR","CARACOL LOCATE",NA,0
"artisanal",2013,"national","ABR","CARACOL PALO PALO",NA,0
"artisanal",2013,"national","ABR","CARACOL PICUYO",NA,0
"artisanal",2013,"national","ABR","CARACOL PIQUILHUE",NA,0
"artisanal",2013,"national","ABR","CARACOL RUBIO",NA,0
"artisanal",2013,"national","ABR","CARACOL TEGULA",3,0
"artisanal",2013,"national","ABR","CARACOL TRUMULCO",12,0
"artisanal",2013,"national","ABR","CHOCHA",NA,0
"artisanal",2013,"national","ABR","CHOLGA",597,0
"artisanal",2013,"national","ABR","CHORITO",52,0
"artisanal",2013,"national","ABR","CHORO",46,0
"artisanal",2013,"national","ABR","CULENGUE",37,0
"artisanal",2013,"national","ABR","HUEPO O NAVAJA DE MAR",324,0
"artisanal",2013,"national","ABR","JIBIA O CALAMAR ROJO",16414,0
"artisanal",2013,"national","ABR","JULIANA O TAWERA",236,0
"artisanal",2013,"national","ABR","LAPA NEGRA",74,0
"artisanal",2013,"national","ABR","LAPA PICTA",1,0
"artisanal",2013,"national","ABR","LAPA REINA",NA,0
"artisanal",2013,"national","ABR","LAPA ROSADA",3,0
"artisanal",2013,"national","ABR","LOCO",111,0
"artisanal",2013,"national","ABR","MACHA",286,0
"artisanal",2013,"national","ABR","NAVAJUELA",501,0
"artisanal",2013,"national","ABR","OSTION DEL SUR",NA,0
"artisanal",2013,"national","ABR","OSTRA CHILENA",1,0
"artisanal",2013,"national","ABR","PULPO",236,0
"artisanal",2013,"national","ABR","PULPO DEL SUR",79,0
"artisanal",2013,"national","ABR","TAQUILLA",92,0
"artisanal",2013,"national","ABR","TUMBAO",30,0
"artisanal",2013,"national","ABR","CAMARON DE ROCA",NA,0
"artisanal",2013,"national","ABR","CAMARON NAILON",54,0
"artisanal",2013,"national","ABR","CANGREJO DORADO DE J. FERNANDEZ",1,0
"artisanal",2013,"national","ABR","CENTOLLA",48,0
"artisanal",2013,"national","ABR","CENTOLLON",665,0
"artisanal",2013,"national","ABR","CENTOLLON DEL NORTE",NA,0
"artisanal",2013,"national","ABR","CRUSTACEO NO CLASIFICADO",NA,0
"artisanal",2013,"national","ABR","GAMBA",NA,0
"artisanal",2013,"national","ABR","JAIBA LIMON",18,0
"artisanal",2013,"national","ABR","JAIBA MARMOLA",309,0
"artisanal",2013,"national","ABR","JAIBA MORA",11,0
"artisanal",2013,"national","ABR","JAIBA PANCHOTE O CANGREJO",1,0
"artisanal",2013,"national","ABR","JAIBA PATUDA",7,0
"artisanal",2013,"national","ABR","JAIBA PELUDA O PACHONA",42,0
"artisanal",2013,"national","ABR","JAIBA REINA",11,0
"artisanal",2013,"national","ABR","JAIBA REMADORA",11,0
"artisanal",2013,"national","ABR","LANGOSTA DE J.FERNANDEZ",9,0
"artisanal",2013,"national","ABR","LANGOSTA ENANA",1,0
"artisanal",2013,"national","ABR","LANGOSTINO AMARILLO",368,0
"artisanal",2013,"national","ABR","LANGOSTINO COLORADO",6,0
"artisanal",2013,"national","ABR","LANGOSTINO ENANO",9,0
"artisanal",2013,"national","ABR","PICOROCO",7,0
"artisanal",2013,"national","ABR","ERIZO",4706,0
"artisanal",2013,"national","ABR","PEPINO DE MAR",NA,0
"artisanal",2013,"national","ABR","PIURE",89,0
"artisanal",2013,"national","MAY","CHASCA",6,0
"artisanal",2013,"national","MAY","CHASCON O HUIRO NEGRO",27407,0
"artisanal",2013,"national","MAY","CHICOREA DE MAR",90,0
"artisanal",2013,"national","MAY","COCHAYUYO",834,0
"artisanal",2013,"national","MAY","HUIRO",2682,0
"artisanal",2013,"national","MAY","HUIRO PALO",2598,0
"artisanal",2013,"national","MAY","LECHUGUILLA",NA,0
"artisanal",2013,"national","MAY","LIQUEN GOMOSO",NA,0
"artisanal",2013,"national","MAY","LUCHE",9,0
"artisanal",2013,"national","MAY","LUGA CUCHARA O CORTA",131,0
"artisanal",2013,"national","MAY","LUGA NEGRA O CRESPA",3215,0
"artisanal",2013,"national","MAY","LUGA-ROJA",2128,0
"artisanal",2013,"national","MAY","PELILLO",3718,0
"artisanal",2013,"national","MAY","ALBACORA O PEZ ESPADA",838,0
"artisanal",2013,"national","MAY","ANCHOVETA",17178,0
"artisanal",2013,"national","MAY","ANGUILA",20,0
"artisanal",2013,"national","MAY","APANADO",1,0
"artisanal",2013,"national","MAY","ATUN ALETA AMARILLA",NA,0
"artisanal",2013,"national","MAY","ATUN ALETA LARGA",1,0
"artisanal",2013,"national","MAY","ATUN CHAUCHERA",1,0
"artisanal",2013,"national","MAY","ATUN OJOS GRANDES",NA,0
"artisanal",2013,"national","MAY","AYANQUE",NA,0
"artisanal",2013,"national","MAY","AZULEJO",7,0
"artisanal",2013,"national","MAY","BACALADILLO O MOTE",6326,0
"artisanal",2013,"national","MAY","BACALAO DE PROFUNDIDAD",117,0
"artisanal",2013,"national","MAY","BAGRE AGUA DULCE",NA,0
"artisanal",2013,"national","MAY","BESUGO",NA,0
"artisanal",2013,"national","MAY","BLANQUILLO",2,0
"artisanal",2013,"national","MAY","BONITO",1,0
"artisanal",2013,"national","MAY","BRECA O BILAGAY",2,0
"artisanal",2013,"national","MAY","BROTULA",NA,0
"artisanal",2013,"national","MAY","CABALLA",27,0
"artisanal",2013,"national","MAY","CABINZA",1,0
"artisanal",2013,"national","MAY","CABRILLA",7,0
"artisanal",2013,"national","MAY","CABRILLA COMUN",2,0
"artisanal",2013,"national","MAY","CANQUE",1,0
"artisanal",2013,"national","MAY","CHANCHARRO",NA,0
"artisanal",2013,"national","MAY","COCHINILLA",4,0
"artisanal",2013,"national","MAY","COJINOBA DEL NORTE",30,0
"artisanal",2013,"national","MAY","COJINOBA DEL SUR",NA,0
"artisanal",2013,"national","MAY","CONGRIO COLORADO",45,0
"artisanal",2013,"national","MAY","CONGRIO DORADO",27,0
"artisanal",2013,"national","MAY","CONGRIO NEGRO",5,0
"artisanal",2013,"national","MAY","CORVINA",38,0
"artisanal",2013,"national","MAY","DORADO DE ALTURA",2,0
"artisanal",2013,"national","MAY","HUAIQUIL O CORVINILLA",NA,0
"artisanal",2013,"national","MAY","JERGUILLA",1,0
"artisanal",2013,"national","MAY","JUREL",115,0
"artisanal",2013,"national","MAY","LENGUADO OJOS CHICOS",NA,0
"artisanal",2013,"national","MAY","LISA",6,0
"artisanal",2013,"national","MAY","MACHUELO O TRITRE",1050,0
"artisanal",2013,"national","MAY","MARLIN",NA,0
"artisanal",2013,"national","MAY","MERLUZA COMUN",1063,0
"artisanal",2013,"national","MAY","MERLUZA DEL SUR O AUSTRAL",208,0
"artisanal",2013,"national","MAY","NANUE",NA,0
"artisanal",2013,"national","MAY","PAMPANITO",288,0
"artisanal",2013,"national","MAY","PEJEGALLO",30,0
"artisanal",2013,"national","MAY","PEJEPERRO",NA,0
"artisanal",2013,"national","MAY","PEJERREY DE MAR",58,0
"artisanal",2013,"national","MAY","PEJESAPO",1,0
"artisanal",2013,"national","MAY","PEJEZORRO",NA,0
"artisanal",2013,"national","MAY","PESCADO NO CLASIFICADO",1,0
"artisanal",2013,"national","MAY","PUYE",NA,0
"artisanal",2013,"national","MAY","RAYA ESPINOSA",NA,0
"artisanal",2013,"national","MAY","RAYA VOLANTIN",9,0
"artisanal",2013,"national","MAY","REINETA",22,0
"artisanal",2013,"national","MAY","ROBALO",22,0
"artisanal",2013,"national","MAY","ROCOCO",NA,0
"artisanal",2013,"national","MAY","ROLLIZO",NA,0
"artisanal",2013,"national","MAY","RONCACHO",2,0
"artisanal",2013,"national","MAY","SARDINA AUSTRAL",1038,0
"artisanal",2013,"national","MAY","SARDINA COMUN",13583,0
"artisanal",2013,"national","MAY","SARDINA ESPANOLA",21,0
"artisanal",2013,"national","MAY","SARGO",1,0
"artisanal",2013,"national","MAY","SIERRA",285,0
"artisanal",2013,"national","MAY","TIBURON O MARRAJO",11,0
"artisanal",2013,"national","MAY","TIBURON SARDINERO",NA,0
"artisanal",2013,"national","MAY","TOLLO",NA,0
"artisanal",2013,"national","MAY","VIDRIOLA, PALOMETA, DORADO O TOREMO",3,0
"artisanal",2013,"national","MAY","VIEJA O MULATA",NA,0
"artisanal",2013,"national","MAY","ALMEJA",464,0
"artisanal",2013,"national","MAY","CALAMAR",NA,0
"artisanal",2013,"national","MAY","CARACOL LOCATE",NA,0
"artisanal",2013,"national","MAY","CARACOL PALO PALO",9,0
"artisanal",2013,"national","MAY","CARACOL PICUYO",NA,0
"artisanal",2013,"national","MAY","CARACOL PIQUILHUE",NA,0
"artisanal",2013,"national","MAY","CARACOL RUBIO",NA,0
"artisanal",2013,"national","MAY","CARACOL TEGULA",3,0
"artisanal",2013,"national","MAY","CARACOL TRUMULCO",13,0
"artisanal",2013,"national","MAY","CHOCHA",NA,0
"artisanal",2013,"national","MAY","CHOLGA",574,0
"artisanal",2013,"national","MAY","CHORITO",19,0
"artisanal",2013,"national","MAY","CHORO",60,0
"artisanal",2013,"national","MAY","CULENGUE",50,0
"artisanal",2013,"national","MAY","HUEPO O NAVAJA DE MAR",124,0
"artisanal",2013,"national","MAY","JIBIA O CALAMAR ROJO",12969,0
"artisanal",2013,"national","MAY","JULIANA O TAWERA",309,0
"artisanal",2013,"national","MAY","LAPA NEGRA",103,0
"artisanal",2013,"national","MAY","LAPA PICTA",NA,0
"artisanal",2013,"national","MAY","LAPA REINA",NA,0
"artisanal",2013,"national","MAY","LAPA ROSADA",3,0
"artisanal",2013,"national","MAY","LOCO",185,0
"artisanal",2013,"national","MAY","MACHA",219,0
"artisanal",2013,"national","MAY","NAVAJUELA",314,0
"artisanal",2013,"national","MAY","OSTION DEL SUR",NA,0
"artisanal",2013,"national","MAY","OSTRA CHILENA",1,0
"artisanal",2013,"national","MAY","PULPO",215,0
"artisanal",2013,"national","MAY","PULPO DEL SUR",77,0
"artisanal",2013,"national","MAY","TAQUILLA",123,0
"artisanal",2013,"national","MAY","TUMBAO",31,0
"artisanal",2013,"national","MAY","CAMARON DE ROCA",NA,0
"artisanal",2013,"national","MAY","CAMARON NAILON",58,0
"artisanal",2013,"national","MAY","CANGREJO DORADO DE J. FERNANDEZ",1,0
"artisanal",2013,"national","MAY","CENTOLLA",68,0
"artisanal",2013,"national","MAY","CENTOLLON",258,0
"artisanal",2013,"national","MAY","CENTOLLON DEL NORTE",NA,0
"artisanal",2013,"national","MAY","CRUSTACEO NO CLASIFICADO",NA,0
"artisanal",2013,"national","MAY","GAMBA",1,0
"artisanal",2013,"national","MAY","JAIBA LIMON",25,0
"artisanal",2013,"national","MAY","JAIBA MARMOLA",200,0
"artisanal",2013,"national","MAY","JAIBA MORA",3,0
"artisanal",2013,"national","MAY","JAIBA PANCHOTE O CANGREJO",2,0
"artisanal",2013,"national","MAY","JAIBA PATUDA",6,0
"artisanal",2013,"national","MAY","JAIBA PELUDA O PACHONA",45,0
"artisanal",2013,"national","MAY","JAIBA REINA",6,0
"artisanal",2013,"national","MAY","JAIBA REMADORA",12,0
"artisanal",2013,"national","MAY","LANGOSTA DE J.FERNANDEZ",2,0
"artisanal",2013,"national","MAY","LANGOSTA ENANA",NA,0
"artisanal",2013,"national","MAY","LANGOSTINO AMARILLO",86,0
"artisanal",2013,"national","MAY","LANGOSTINO COLORADO",112,0
"artisanal",2013,"national","MAY","LANGOSTINO ENANO",5,0
"artisanal",2013,"national","MAY","PICOROCO",4,0
"artisanal",2013,"national","MAY","ERIZO",5216,0
"artisanal",2013,"national","MAY","PEPINO DE MAR",1,0
"artisanal",2013,"national","MAY","PIURE",100,0
"artisanal",2013,"national","JUN","CHASCA",NA,0
"artisanal",2013,"national","JUN","CHASCON O HUIRO NEGRO",23591,0
"artisanal",2013,"national","JUN","CHICOREA DE MAR",116,0
"artisanal",2013,"national","JUN","COCHAYUYO",205,0
"artisanal",2013,"national","JUN","HUIRO",1611,0
"artisanal",2013,"national","JUN","HUIRO PALO",2610,0
"artisanal",2013,"national","JUN","LECHUGUILLA",NA,0
"artisanal",2013,"national","JUN","LIQUEN GOMOSO",NA,0
"artisanal",2013,"national","JUN","LUCHE",9,0
"artisanal",2013,"national","JUN","LUGA CUCHARA O CORTA",67,0
"artisanal",2013,"national","JUN","LUGA NEGRA O CRESPA",1703,0
"artisanal",2013,"national","JUN","LUGA-ROJA",302,0
"artisanal",2013,"national","JUN","PELILLO",6514,0
"artisanal",2013,"national","JUN","ALBACORA O PEZ ESPADA",861,0
"artisanal",2013,"national","JUN","ANCHOVETA",12527,0
"artisanal",2013,"national","JUN","ANGUILA",11,0
"artisanal",2013,"national","JUN","APANADO",2,0
"artisanal",2013,"national","JUN","ATUN ALETA AMARILLA",2,0
"artisanal",2013,"national","JUN","ATUN ALETA LARGA",NA,0
"artisanal",2013,"national","JUN","ATUN CHAUCHERA",NA,0
"artisanal",2013,"national","JUN","ATUN OJOS GRANDES",1,0
"artisanal",2013,"national","JUN","AYANQUE",1,0
"artisanal",2013,"national","JUN","AZULEJO",6,0
"artisanal",2013,"national","JUN","BACALADILLO O MOTE",830,0
"artisanal",2013,"national","JUN","BACALAO DE PROFUNDIDAD",85,0
"artisanal",2013,"national","JUN","BAGRE AGUA DULCE",NA,0
"artisanal",2013,"national","JUN","BESUGO",NA,0
"artisanal",2013,"national","JUN","BLANQUILLO",6,0
"artisanal",2013,"national","JUN","BONITO",8,0
"artisanal",2013,"national","JUN","BRECA O BILAGAY",2,0
"artisanal",2013,"national","JUN","BROTULA",NA,0
"artisanal",2013,"national","JUN","CABALLA",90,0
"artisanal",2013,"national","JUN","CABINZA",9,0
"artisanal",2013,"national","JUN","CABRILLA",14,0
"artisanal",2013,"national","JUN","CABRILLA COMUN",8,0
"artisanal",2013,"national","JUN","CANQUE",NA,0
"artisanal",2013,"national","JUN","CHANCHARRO",NA,0
"artisanal",2013,"national","JUN","COCHINILLA",NA,0
"artisanal",2013,"national","JUN","COJINOBA DEL NORTE",37,0
"artisanal",2013,"national","JUN","COJINOBA DEL SUR",2,0
"artisanal",2013,"national","JUN","CONGRIO COLORADO",42,0
"artisanal",2013,"national","JUN","CONGRIO DORADO",56,0
"artisanal",2013,"national","JUN","CONGRIO NEGRO",14,0
"artisanal",2013,"national","JUN","CORVINA",55,0
"artisanal",2013,"national","JUN","DORADO DE ALTURA",NA,0
"artisanal",2013,"national","JUN","HUAIQUIL O CORVINILLA",NA,0
"artisanal",2013,"national","JUN","JERGUILLA",1,0
"artisanal",2013,"national","JUN","JUREL",647,0
"artisanal",2013,"national","JUN","LENGUADO OJOS CHICOS",6,0
"artisanal",2013,"national","JUN","LISA",13,0
"artisanal",2013,"national","JUN","MACHUELO O TRITRE",1450,0
"artisanal",2013,"national","JUN","MARLIN",3,0
"artisanal",2013,"national","JUN","MERLUZA COMUN",1086,0
"artisanal",2013,"national","JUN","MERLUZA DEL SUR O AUSTRAL",100,0
"artisanal",2013,"national","JUN","NANUE",NA,0
"artisanal",2013,"national","JUN","PAMPANITO",158,0
"artisanal",2013,"national","JUN","PEJEGALLO",24,0
"artisanal",2013,"national","JUN","PEJEPERRO",1,0
"artisanal",2013,"national","JUN","PEJERREY DE MAR",181,0
"artisanal",2013,"national","JUN","PEJESAPO",NA,0
"artisanal",2013,"national","JUN","PEJEZORRO",NA,0
"artisanal",2013,"national","JUN","PESCADO NO CLASIFICADO",NA,0
"artisanal",2013,"national","JUN","PUYE",NA,0
"artisanal",2013,"national","JUN","RAYA ESPINOSA",NA,0
"artisanal",2013,"national","JUN","RAYA VOLANTIN",76,0
"artisanal",2013,"national","JUN","REINETA",304,0
"artisanal",2013,"national","JUN","ROBALO",17,0
"artisanal",2013,"national","JUN","ROCOCO",1,0
"artisanal",2013,"national","JUN","ROLLIZO",4,0
"artisanal",2013,"national","JUN","RONCACHO",7,0
"artisanal",2013,"national","JUN","SARDINA AUSTRAL",637,0
"artisanal",2013,"national","JUN","SARDINA COMUN",6765,0
"artisanal",2013,"national","JUN","SARDINA ESPANOLA",4,0
"artisanal",2013,"national","JUN","SARGO",1,0
"artisanal",2013,"national","JUN","SIERRA",456,0
"artisanal",2013,"national","JUN","TIBURON O MARRAJO",6,0
"artisanal",2013,"national","JUN","TIBURON SARDINERO",NA,0
"artisanal",2013,"national","JUN","TOLLO",NA,0
"artisanal",2013,"national","JUN","VIDRIOLA, PALOMETA, DORADO O TOREMO",1,0
"artisanal",2013,"national","JUN","VIEJA O MULATA",1,0
"artisanal",2013,"national","JUN","ALMEJA",536,0
"artisanal",2013,"national","JUN","CALAMAR",NA,0
"artisanal",2013,"national","JUN","CARACOL LOCATE",NA,0
"artisanal",2013,"national","JUN","CARACOL PALO PALO",20,0
"artisanal",2013,"national","JUN","CARACOL PICUYO",1,0
"artisanal",2013,"national","JUN","CARACOL PIQUILHUE",NA,0
"artisanal",2013,"national","JUN","CARACOL RUBIO",NA,0
"artisanal",2013,"national","JUN","CARACOL TEGULA",2,0
"artisanal",2013,"national","JUN","CARACOL TRUMULCO",10,0
"artisanal",2013,"national","JUN","CHOCHA",NA,0
"artisanal",2013,"national","JUN","CHOLGA",705,0
"artisanal",2013,"national","JUN","CHORITO",21,0
"artisanal",2013,"national","JUN","CHORO",57,0
"artisanal",2013,"national","JUN","CULENGUE",78,0
"artisanal",2013,"national","JUN","HUEPO O NAVAJA DE MAR",185,0
"artisanal",2013,"national","JUN","JIBIA O CALAMAR ROJO",12447,0
"artisanal",2013,"national","JUN","JULIANA O TAWERA",117,0
"artisanal",2013,"national","JUN","LAPA NEGRA",99,0
"artisanal",2013,"national","JUN","LAPA PICTA",1,0
"artisanal",2013,"national","JUN","LAPA REINA",NA,0
"artisanal",2013,"national","JUN","LAPA ROSADA",12,0
"artisanal",2013,"national","JUN","LOCO",81,0
"artisanal",2013,"national","JUN","MACHA",196,0
"artisanal",2013,"national","JUN","NAVAJUELA",431,0
"artisanal",2013,"national","JUN","OSTION DEL SUR",NA,0
"artisanal",2013,"national","JUN","OSTRA CHILENA",2,0
"artisanal",2013,"national","JUN","PULPO",NA,0
"artisanal",2013,"national","JUN","PULPO DEL SUR",23,0
"artisanal",2013,"national","JUN","TAQUILLA",119,0
"artisanal",2013,"national","JUN","TUMBAO",36,0
"artisanal",2013,"national","JUN","CAMARON DE ROCA",NA,0
"artisanal",2013,"national","JUN","CAMARON NAILON",54,0
"artisanal",2013,"national","JUN","CANGREJO DORADO DE J. FERNANDEZ",NA,0
"artisanal",2013,"national","JUN","CENTOLLA",60,0
"artisanal",2013,"national","JUN","CENTOLLON",168,0
"artisanal",2013,"national","JUN","CENTOLLON DEL NORTE",1,0
"artisanal",2013,"national","JUN","CRUSTACEO NO CLASIFICADO",NA,0
"artisanal",2013,"national","JUN","GAMBA",2,0
"artisanal",2013,"national","JUN","JAIBA LIMON",39,0
"artisanal",2013,"national","JUN","JAIBA MARMOLA",148,0
"artisanal",2013,"national","JUN","JAIBA MORA",17,0
"artisanal",2013,"national","JUN","JAIBA PANCHOTE O CANGREJO",7,0
"artisanal",2013,"national","JUN","JAIBA PATUDA",4,0
"artisanal",2013,"national","JUN","JAIBA PELUDA O PACHONA",59,0
"artisanal",2013,"national","JUN","JAIBA REINA",10,0
"artisanal",2013,"national","JUN","JAIBA REMADORA",8,0
"artisanal",2013,"national","JUN","LANGOSTA DE J.FERNANDEZ",NA,0
"artisanal",2013,"national","JUN","LANGOSTA ENANA",NA,0
"artisanal",2013,"national","JUN","LANGOSTINO AMARILLO",NA,0
"artisanal",2013,"national","JUN","LANGOSTINO COLORADO",209,0
"artisanal",2013,"national","JUN","LANGOSTINO ENANO",NA,0
"artisanal",2013,"national","JUN","PICOROCO",3,0
"artisanal",2013,"national","JUN","ERIZO",4667,0
"artisanal",2013,"national","JUN","PEPINO DE MAR",1,0
"artisanal",2013,"national","JUN","PIURE",75,0
"artisanal",2013,"national","JUL","CHASCA",1,0
"artisanal",2013,"national","JUL","CHASCON O HUIRO NEGRO",27681,0
"artisanal",2013,"national","JUL","CHICOREA DE MAR",85,0
