"subsector","year","region","month","species","tons"
"aquiculture",2012,"national","ENE","HAEMATOCOCCUS",2
"aquiculture",2012,"national","ENE","LUGA-ROJA",18
"aquiculture",2012,"national","ENE","PELILLO",1768
"aquiculture",2012,"national","ENE","SPIRULINA",2
"aquiculture",2012,"national","ENE","CORVINA",0
"aquiculture",2012,"national","ENE","SALMON DEL ATLANTICO",24675
"aquiculture",2012,"national","ENE","SALMON PLATEADO",34726
"aquiculture",2012,"national","ENE","SALMON REY",0
"aquiculture",2012,"national","ENE","TRUCHA ARCO IRIS",24304
"aquiculture",2012,"national","ENE","TURBOT",25
"aquiculture",2012,"national","ENE","ABALON JAPONES",0
"aquiculture",2012,"national","ENE","ABALON ROJO",49
"aquiculture",2012,"national","ENE","CHOLGA",92
"aquiculture",2012,"national","ENE","CHORITO",30129
"aquiculture",2012,"national","ENE","CHORO",19
"aquiculture",2012,"national","ENE","OSTION DEL NORTE",459
"aquiculture",2012,"national","ENE","OSTRA CHILENA",18
"aquiculture",2012,"national","ENE","OSTRA DEL PACIFICO",13
"aquiculture",2012,"national","FEB","HAEMATOCOCCUS",1
"aquiculture",2012,"national","FEB","LUGA-ROJA",0
"aquiculture",2012,"national","FEB","PELILLO",1460
"aquiculture",2012,"national","FEB","SPIRULINA",2
"aquiculture",2012,"national","FEB","CORVINA",0
"aquiculture",2012,"national","FEB","SALMON DEL ATLANTICO",26491
"aquiculture",2012,"national","FEB","SALMON PLATEADO",17946
"aquiculture",2012,"national","FEB","SALMON REY",324
"aquiculture",2012,"national","FEB","TRUCHA ARCO IRIS",26494
"aquiculture",2012,"national","FEB","TURBOT",18
"aquiculture",2012,"national","FEB","ABALON JAPONES",0
"aquiculture",2012,"national","FEB","ABALON ROJO",57
"aquiculture",2012,"national","FEB","CHOLGA",54
"aquiculture",2012,"national","FEB","CHORITO",34848
"aquiculture",2012,"national","FEB","CHORO",7
"aquiculture",2012,"national","FEB","OSTION DEL NORTE",482
"aquiculture",2012,"national","FEB","OSTRA CHILENA",16
"aquiculture",2012,"national","FEB","OSTRA DEL PACIFICO",13
"aquiculture",2012,"national","MAR","HAEMATOCOCCUS",1
"aquiculture",2012,"national","MAR","LUGA-ROJA",0
"aquiculture",2012,"national","MAR","PELILLO",1187
"aquiculture",2012,"national","MAR","SPIRULINA",2
"aquiculture",2012,"national","MAR","CORVINA",0
"aquiculture",2012,"national","MAR","SALMON DEL ATLANTICO",32550
"aquiculture",2012,"national","MAR","SALMON PLATEADO",724
"aquiculture",2012,"national","MAR","SALMON REY",1240
"aquiculture",2012,"national","MAR","TRUCHA ARCO IRIS",23828
"aquiculture",2012,"national","MAR","TURBOT",24
"aquiculture",2012,"national","MAR","ABALON JAPONES",0
"aquiculture",2012,"national","MAR","ABALON ROJO",67
"aquiculture",2012,"national","MAR","CHOLGA",64
"aquiculture",2012,"national","MAR","CHORITO",36408
"aquiculture",2012,"national","MAR","CHORO",20
"aquiculture",2012,"national","MAR","OSTION DEL NORTE",509
"aquiculture",2012,"national","MAR","OSTRA CHILENA",20
"aquiculture",2012,"national","MAR","OSTRA DEL PACIFICO",12
"aquiculture",2012,"national","ABR","HAEMATOCOCCUS",0
"aquiculture",2012,"national","ABR","LUGA-ROJA",0
"aquiculture",2012,"national","ABR","PELILLO",785
"aquiculture",2012,"national","ABR","SPIRULINA",2
"aquiculture",2012,"national","ABR","CORVINA",2
"aquiculture",2012,"national","ABR","SALMON DEL ATLANTICO",32424
"aquiculture",2012,"national","ABR","SALMON PLATEADO",0
"aquiculture",2012,"national","ABR","SALMON REY",3
"aquiculture",2012,"national","ABR","TRUCHA ARCO IRIS",21606
"aquiculture",2012,"national","ABR","TURBOT",20
"aquiculture",2012,"national","ABR","ABALON JAPONES",0
"aquiculture",2012,"national","ABR","ABALON ROJO",92
"aquiculture",2012,"national","ABR","CHOLGA",81
"aquiculture",2012,"national","ABR","CHORITO",30265
"aquiculture",2012,"national","ABR","CHORO",32
"aquiculture",2012,"national","ABR","OSTION DEL NORTE",623
"aquiculture",2012,"national","ABR","OSTRA CHILENA",15
"aquiculture",2012,"national","ABR","OSTRA DEL PACIFICO",10
"aquiculture",2012,"national","MAY","HAEMATOCOCCUS",0
"aquiculture",2012,"national","MAY","LUGA-ROJA",0
"aquiculture",2012,"national","MAY","PELILLO",323
"aquiculture",2012,"national","MAY","SPIRULINA",0
"aquiculture",2012,"national","MAY","CORVINA",1
"aquiculture",2012,"national","MAY","SALMON DEL ATLANTICO",35902
"aquiculture",2012,"national","MAY","SALMON PLATEADO",1
"aquiculture",2012,"national","MAY","SALMON REY",9
"aquiculture",2012,"national","MAY","TRUCHA ARCO IRIS",20812
"aquiculture",2012,"national","MAY","TURBOT",22
"aquiculture",2012,"national","MAY","ABALON JAPONES",15
"aquiculture",2012,"national","MAY","ABALON ROJO",96
"aquiculture",2012,"national","MAY","CHOLGA",84
"aquiculture",2012,"national","MAY","CHORITO",35398
"aquiculture",2012,"national","MAY","CHORO",11
"aquiculture",2012,"national","MAY","OSTION DEL NORTE",542
"aquiculture",2012,"national","MAY","OSTRA CHILENA",15
"aquiculture",2012,"national","MAY","OSTRA DEL PACIFICO",6
"aquiculture",2012,"national","JUN","HAEMATOCOCCUS",3
"aquiculture",2012,"national","JUN","LUGA-ROJA",0
"aquiculture",2012,"national","JUN","PELILLO",312
"aquiculture",2012,"national","JUN","SPIRULINA",0
"aquiculture",2012,"national","JUN","CORVINA",0
"aquiculture",2012,"national","JUN","SALMON DEL ATLANTICO",34043
"aquiculture",2012,"national","JUN","SALMON PLATEADO",0
"aquiculture",2012,"national","JUN","SALMON REY",0
"aquiculture",2012,"national","JUN","TRUCHA ARCO IRIS",16634
"aquiculture",2012,"national","JUN","TURBOT",27
"aquiculture",2012,"national","JUN","ABALON JAPONES",0
"aquiculture",2012,"national","JUN","ABALON ROJO",68
"aquiculture",2012,"national","JUN","CHOLGA",111
"aquiculture",2012,"national","JUN","CHORITO",27924
"aquiculture",2012,"national","JUN","CHORO",15
"aquiculture",2012,"national","JUN","OSTION DEL NORTE",276
"aquiculture",2012,"national","JUN","OSTRA CHILENA",12
"aquiculture",2012,"national","JUN","OSTRA DEL PACIFICO",5
"aquiculture",2012,"national","JUL","HAEMATOCOCCUS",2
"aquiculture",2012,"national","JUL","LUGA-ROJA",0
"aquiculture",2012,"national","JUL","PELILLO",358
"aquiculture",2012,"national","JUL","SPIRULINA",0
"aquiculture",2012,"national","JUL","CORVINA",1
"aquiculture",2012,"national","JUL","SALMON DEL ATLANTICO",37995
"aquiculture",2012,"national","JUL","SALMON PLATEADO",51
"aquiculture",2012,"national","JUL","SALMON REY",0
"aquiculture",2012,"national","JUL","TRUCHA ARCO IRIS",16574
"aquiculture",2012,"national","JUL","TURBOT",26
"aquiculture",2012,"national","JUL","ABALON JAPONES",0
"aquiculture",2012,"national","JUL","ABALON ROJO",76
"aquiculture",2012,"national","JUL","CHOLGA",607
"aquiculture",2012,"national","JUL","CHORITO",13901
"aquiculture",2012,"national","JUL","CHORO",9
"aquiculture",2012,"national","JUL","OSTION DEL NORTE",313
"aquiculture",2012,"national","JUL","OSTRA CHILENA",16
"aquiculture",2012,"national","JUL","OSTRA DEL PACIFICO",5
"aquiculture",2012,"national","AGO","HAEMATOCOCCUS",2
"aquiculture",2012,"national","AGO","LUGA-ROJA",0
"aquiculture",2012,"national","AGO","PELILLO",325
"aquiculture",2012,"national","AGO","SPIRULINA",0
"aquiculture",2012,"national","AGO","CORVINA",0
"aquiculture",2012,"national","AGO","SALMON DEL ATLANTICO",33531
"aquiculture",2012,"national","AGO","SALMON PLATEADO",2416
"aquiculture",2012,"national","AGO","SALMON REY",0
"aquiculture",2012,"national","AGO","TRUCHA ARCO IRIS",23213
"aquiculture",2012,"national","AGO","TURBOT",12
"aquiculture",2012,"national","AGO","ABALON JAPONES",0
"aquiculture",2012,"national","AGO","ABALON ROJO",79
"aquiculture",2012,"national","AGO","CHOLGA",4
"aquiculture",2012,"national","AGO","CHORITO",6567
"aquiculture",2012,"national","AGO","CHORO",8
"aquiculture",2012,"national","AGO","OSTION DEL NORTE",419
"aquiculture",2012,"national","AGO","OSTRA CHILENA",12
"aquiculture",2012,"national","AGO","OSTRA DEL PACIFICO",4
"aquiculture",2012,"national","SEP","HAEMATOCOCCUS",2
"aquiculture",2012,"national","SEP","LUGA-ROJA",0
"aquiculture",2012,"national","SEP","PELILLO",534
"aquiculture",2012,"national","SEP","SPIRULINA",0
"aquiculture",2012,"national","SEP","CORVINA",0
"aquiculture",2012,"national","SEP","SALMON DEL ATLANTICO",33960
"aquiculture",2012,"national","SEP","SALMON PLATEADO",7240
"aquiculture",2012,"national","SEP","SALMON REY",0
"aquiculture",2012,"national","SEP","TRUCHA ARCO IRIS",16389
"aquiculture",2012,"national","SEP","TURBOT",13
"aquiculture",2012,"national","SEP","ABALON JAPONES",1
"aquiculture",2012,"national","SEP","ABALON ROJO",74
"aquiculture",2012,"national","SEP","CHOLGA",53
"aquiculture",2012,"national","SEP","CHORITO",1896
"aquiculture",2012,"national","SEP","CHORO",28
"aquiculture",2012,"national","SEP","OSTION DEL NORTE",463
"aquiculture",2012,"national","SEP","OSTRA CHILENA",9
"aquiculture",2012,"national","SEP","OSTRA DEL PACIFICO",3
"aquiculture",2012,"national","OCT","HAEMATOCOCCUS",0
"aquiculture",2012,"national","OCT","LUGA-ROJA",0
"aquiculture",2012,"national","OCT","PELILLO",776
"aquiculture",2012,"national","OCT","SPIRULINA",0
"aquiculture",2012,"national","OCT","CORVINA",0
"aquiculture",2012,"national","OCT","SALMON DEL ATLANTICO",39664
"aquiculture",2012,"national","OCT","SALMON PLATEADO",26831
"aquiculture",2012,"national","OCT","SALMON REY",7
"aquiculture",2012,"national","OCT","TRUCHA ARCO IRIS",25146
"aquiculture",2012,"national","OCT","TURBOT",21
"aquiculture",2012,"national","OCT","ABALON JAPONES",9
"aquiculture",2012,"national","OCT","ABALON ROJO",88
"aquiculture",2012,"national","OCT","CHOLGA",391
"aquiculture",2012,"national","OCT","CHORITO",6010
"aquiculture",2012,"national","OCT","CHORO",74
"aquiculture",2012,"national","OCT","OSTION DEL NORTE",772
"aquiculture",2012,"national","OCT","OSTRA CHILENA",27
"aquiculture",2012,"national","OCT","OSTRA DEL PACIFICO",4
"aquiculture",2012,"national","NOV","HAEMATOCOCCUS",2
"aquiculture",2012,"national","NOV","LUGA-ROJA",0
"aquiculture",2012,"national","NOV","PELILLO",1369
"aquiculture",2012,"national","NOV","SPIRULINA",1
"aquiculture",2012,"national","NOV","CORVINA",0
"aquiculture",2012,"national","NOV","SALMON DEL ATLANTICO",35662
"aquiculture",2012,"national","NOV","SALMON PLATEADO",34991
"aquiculture",2012,"national","NOV","SALMON REY",108
"aquiculture",2012,"national","NOV","TRUCHA ARCO IRIS",26595
"aquiculture",2012,"national","NOV","TURBOT",24
"aquiculture",2012,"national","NOV","ABALON JAPONES",0
"aquiculture",2012,"national","NOV","ABALON ROJO",107
"aquiculture",2012,"national","NOV","CHOLGA",356
"aquiculture",2012,"national","NOV","CHORITO",13092
"aquiculture",2012,"national","NOV","CHORO",73
"aquiculture",2012,"national","NOV","OSTION DEL NORTE",623
"aquiculture",2012,"national","NOV","OSTRA CHILENA",26
"aquiculture",2012,"national","NOV","OSTRA DEL PACIFICO",7
"aquiculture",2012,"national","DIC","HAEMATOCOCCUS",3
"aquiculture",2012,"national","DIC","LUGA-ROJA",0
"aquiculture",2012,"national","DIC","PELILLO",1391
"aquiculture",2012,"national","DIC","SPIRULINA",1
"aquiculture",2012,"national","DIC","CORVINA",0
"aquiculture",2012,"national","DIC","SALMON DEL ATLANTICO",32781
"aquiculture",2012,"national","DIC","SALMON PLATEADO",37887
"aquiculture",2012,"national","DIC","SALMON REY",0
"aquiculture",2012,"national","DIC","TRUCHA ARCO IRIS",21172
"aquiculture",2012,"national","DIC","TURBOT",18
"aquiculture",2012,"national","DIC","ABALON JAPONES",0
"aquiculture",2012,"national","DIC","ABALON ROJO",65
"aquiculture",2012,"national","DIC","CHOLGA",282
"aquiculture",2012,"national","DIC","CHORITO",21350
"aquiculture",2012,"national","DIC","CHORO",84
"aquiculture",2012,"national","DIC","OSTION DEL NORTE",317
"aquiculture",2012,"national","DIC","OSTRA CHILENA",28
"aquiculture",2012,"national","DIC","OSTRA DEL PACIFICO",10
"aquiculture",2013,"national","ENE","HAEMATOCOCCUS",1
"aquiculture",2013,"national","ENE","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","ENE","LUGA-ROJA",NA
"aquiculture",2013,"national","ENE","PELILLO",1897
"aquiculture",2013,"national","ENE","SPIRULINA",1
"aquiculture",2013,"national","ENE","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","ENE","LENGUADO FINO",NA
"aquiculture",2013,"national","ENE","SALMON DEL ATLANTICO",41797
"aquiculture",2013,"national","ENE","SALMON PLATEADO",42454
"aquiculture",2013,"national","ENE","SALMON REY",NA
"aquiculture",2013,"national","ENE","TRUCHA ARCO IRIS",16482
"aquiculture",2013,"national","ENE","TURBOT",9
"aquiculture",2013,"national","ENE","ABALON JAPONES",2
"aquiculture",2013,"national","ENE","ABALON ROJO",54
"aquiculture",2013,"national","ENE","CHOLGA",380
"aquiculture",2013,"national","ENE","CHORITO",36490
"aquiculture",2013,"national","ENE","CHORO",8
"aquiculture",2013,"national","ENE","OSTION DEL NORTE",369
"aquiculture",2013,"national","ENE","OSTRA CHILENA",21
"aquiculture",2013,"national","ENE","OSTRA DEL PACIFICO",7
"aquiculture",2013,"national","FEB","HAEMATOCOCCUS",1
"aquiculture",2013,"national","FEB","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","FEB","LUGA-ROJA",NA
"aquiculture",2013,"national","FEB","PELILLO",1042
"aquiculture",2013,"national","FEB","SPIRULINA",1
"aquiculture",2013,"national","FEB","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","FEB","LENGUADO FINO",NA
"aquiculture",2013,"national","FEB","SALMON DEL ATLANTICO",48540
"aquiculture",2013,"national","FEB","SALMON PLATEADO",18754
"aquiculture",2013,"national","FEB","SALMON REY",21
"aquiculture",2013,"national","FEB","TRUCHA ARCO IRIS",14722
"aquiculture",2013,"national","FEB","TURBOT",10
"aquiculture",2013,"national","FEB","ABALON JAPONES",NA
"aquiculture",2013,"national","FEB","ABALON ROJO",105
"aquiculture",2013,"national","FEB","CHOLGA",435
"aquiculture",2013,"national","FEB","CHORITO",32907
"aquiculture",2013,"national","FEB","CHORO",17
"aquiculture",2013,"national","FEB","OSTION DEL NORTE",420
"aquiculture",2013,"national","FEB","OSTRA CHILENA",15
"aquiculture",2013,"national","FEB","OSTRA DEL PACIFICO",6
"aquiculture",2013,"national","MAR","HAEMATOCOCCUS",1
"aquiculture",2013,"national","MAR","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","MAR","LUGA-ROJA",NA
"aquiculture",2013,"national","MAR","PELILLO",898
"aquiculture",2013,"national","MAR","SPIRULINA",1
"aquiculture",2013,"national","MAR","HALIBUT O FLETAN",1
"aquiculture",2013,"national","MAR","LENGUADO FINO",NA
"aquiculture",2013,"national","MAR","SALMON DEL ATLANTICO",41009
"aquiculture",2013,"national","MAR","SALMON PLATEADO",967
"aquiculture",2013,"national","MAR","SALMON REY",NA
"aquiculture",2013,"national","MAR","TRUCHA ARCO IRIS",16273
"aquiculture",2013,"national","MAR","TURBOT",16
"aquiculture",2013,"national","MAR","ABALON JAPONES",NA
"aquiculture",2013,"national","MAR","ABALON ROJO",104
"aquiculture",2013,"national","MAR","CHOLGA",530
"aquiculture",2013,"national","MAR","CHORITO",35068
"aquiculture",2013,"national","MAR","CHORO",98
"aquiculture",2013,"national","MAR","OSTION DEL NORTE",431
"aquiculture",2013,"national","MAR","OSTRA CHILENA",24
"aquiculture",2013,"national","MAR","OSTRA DEL PACIFICO",5
"aquiculture",2013,"national","ABR","HAEMATOCOCCUS",2
"aquiculture",2013,"national","ABR","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","ABR","LUGA-ROJA",NA
"aquiculture",2013,"national","ABR","PELILLO",781
"aquiculture",2013,"national","ABR","SPIRULINA",1
"aquiculture",2013,"national","ABR","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","ABR","LENGUADO FINO",NA
"aquiculture",2013,"national","ABR","SALMON DEL ATLANTICO",44201
"aquiculture",2013,"national","ABR","SALMON PLATEADO",NA
"aquiculture",2013,"national","ABR","SALMON REY",300
"aquiculture",2013,"national","ABR","TRUCHA ARCO IRIS",12047
"aquiculture",2013,"national","ABR","TURBOT",19
"aquiculture",2013,"national","ABR","ABALON JAPONES",1
"aquiculture",2013,"national","ABR","ABALON ROJO",97
"aquiculture",2013,"national","ABR","CHOLGA",1109
"aquiculture",2013,"national","ABR","CHORITO",34177
"aquiculture",2013,"national","ABR","CHORO",13
"aquiculture",2013,"national","ABR","OSTION DEL NORTE",502
"aquiculture",2013,"national","ABR","OSTRA CHILENA",12
"aquiculture",2013,"national","ABR","OSTRA DEL PACIFICO",2
"aquiculture",2013,"national","MAY","HAEMATOCOCCUS",NA
"aquiculture",2013,"national","MAY","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","MAY","LUGA-ROJA",NA
"aquiculture",2013,"national","MAY","PELILLO",540
"aquiculture",2013,"national","MAY","SPIRULINA",1
"aquiculture",2013,"national","MAY","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","MAY","LENGUADO FINO",NA
"aquiculture",2013,"national","MAY","SALMON DEL ATLANTICO",34024
"aquiculture",2013,"national","MAY","SALMON PLATEADO",NA
"aquiculture",2013,"national","MAY","SALMON REY",447
"aquiculture",2013,"national","MAY","TRUCHA ARCO IRIS",10844
"aquiculture",2013,"national","MAY","TURBOT",23
"aquiculture",2013,"national","MAY","ABALON JAPONES",3
"aquiculture",2013,"national","MAY","ABALON ROJO",157
"aquiculture",2013,"national","MAY","CHOLGA",593
"aquiculture",2013,"national","MAY","CHORITO",31885
"aquiculture",2013,"national","MAY","CHORO",72
"aquiculture",2013,"national","MAY","OSTION DEL NORTE",424
"aquiculture",2013,"national","MAY","OSTRA CHILENA",11
"aquiculture",2013,"national","MAY","OSTRA DEL PACIFICO",3
"aquiculture",2013,"national","JUN","HAEMATOCOCCUS",1
"aquiculture",2013,"national","JUN","LUGA NEGRA O CRESPA",4
"aquiculture",2013,"national","JUN","LUGA-ROJA",4
"aquiculture",2013,"national","JUN","PELILLO",585
"aquiculture",2013,"national","JUN","SPIRULINA",1
"aquiculture",2013,"national","JUN","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","JUN","LENGUADO FINO",NA
"aquiculture",2013,"national","JUN","SALMON DEL ATLANTICO",31420
"aquiculture",2013,"national","JUN","SALMON PLATEADO",NA
"aquiculture",2013,"national","JUN","SALMON REY",216
"aquiculture",2013,"national","JUN","TRUCHA ARCO IRIS",8635
"aquiculture",2013,"national","JUN","TURBOT",13
"aquiculture",2013,"national","JUN","ABALON JAPONES",2
"aquiculture",2013,"national","JUN","ABALON ROJO",85
"aquiculture",2013,"national","JUN","CHOLGA",236
"aquiculture",2013,"national","JUN","CHORITO",28335
"aquiculture",2013,"national","JUN","CHORO",14
"aquiculture",2013,"national","JUN","OSTION DEL NORTE",278
"aquiculture",2013,"national","JUN","OSTRA CHILENA",12
"aquiculture",2013,"national","JUN","OSTRA DEL PACIFICO",2
"aquiculture",2013,"national","JUL","HAEMATOCOCCUS",1
"aquiculture",2013,"national","JUL","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","JUL","LUGA-ROJA",NA
"aquiculture",2013,"national","JUL","PELILLO",293
"aquiculture",2013,"national","JUL","SPIRULINA",1
"aquiculture",2013,"national","JUL","HALIBUT O FLETAN",2
"aquiculture",2013,"national","JUL","LENGUADO FINO",NA
"aquiculture",2013,"national","JUL","SALMON DEL ATLANTICO",34900
"aquiculture",2013,"national","JUL","SALMON PLATEADO",NA
"aquiculture",2013,"national","JUL","SALMON REY",NA
"aquiculture",2013,"national","JUL","TRUCHA ARCO IRIS",8113
"aquiculture",2013,"national","JUL","TURBOT",12
"aquiculture",2013,"national","JUL","ABALON JAPONES",2
"aquiculture",2013,"national","JUL","ABALON ROJO",90
"aquiculture",2013,"national","JUL","CHOLGA",129
"aquiculture",2013,"national","JUL","CHORITO",17617
"aquiculture",2013,"national","JUL","CHORO",18
"aquiculture",2013,"national","JUL","OSTION DEL NORTE",219
"aquiculture",2013,"national","JUL","OSTRA CHILENA",9
"aquiculture",2013,"national","JUL","OSTRA DEL PACIFICO",2
"aquiculture",2013,"national","AGO","HAEMATOCOCCUS",6
"aquiculture",2013,"national","AGO","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","AGO","LUGA-ROJA",NA
"aquiculture",2013,"national","AGO","PELILLO",386
"aquiculture",2013,"national","AGO","SPIRULINA",1
"aquiculture",2013,"national","AGO","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","AGO","LENGUADO FINO",NA
"aquiculture",2013,"national","AGO","SALMON DEL ATLANTICO",37583
"aquiculture",2013,"national","AGO","SALMON PLATEADO",1163
"aquiculture",2013,"national","AGO","SALMON REY",NA
"aquiculture",2013,"national","AGO","TRUCHA ARCO IRIS",10139
"aquiculture",2013,"national","AGO","TURBOT",5
"aquiculture",2013,"national","AGO","ABALON JAPONES",NA
"aquiculture",2013,"national","AGO","ABALON ROJO",91
"aquiculture",2013,"national","AGO","CHOLGA",18
"aquiculture",2013,"national","AGO","CHORITO",8785
"aquiculture",2013,"national","AGO","CHORO",91
"aquiculture",2013,"national","AGO","OSTION DEL NORTE",430
"aquiculture",2013,"national","AGO","OSTRA CHILENA",14
"aquiculture",2013,"national","AGO","OSTRA DEL PACIFICO",3
"aquiculture",2013,"national","SEP","HAEMATOCOCCUS",6
"aquiculture",2013,"national","SEP","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","SEP","LUGA-ROJA",NA
"aquiculture",2013,"national","SEP","PELILLO",561
"aquiculture",2013,"national","SEP","SPIRULINA",1
"aquiculture",2013,"national","SEP","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","SEP","LENGUADO FINO",NA
"aquiculture",2013,"national","SEP","SALMON DEL ATLANTICO",39384
"aquiculture",2013,"national","SEP","SALMON PLATEADO",3627
"aquiculture",2013,"national","SEP","SALMON REY",NA
"aquiculture",2013,"national","SEP","TRUCHA ARCO IRIS",12728
"aquiculture",2013,"national","SEP","TURBOT",NA
"aquiculture",2013,"national","SEP","ABALON JAPONES",2
"aquiculture",2013,"national","SEP","ABALON ROJO",55
"aquiculture",2013,"national","SEP","CHOLGA",12
"aquiculture",2013,"national","SEP","CHORITO",1278
"aquiculture",2013,"national","SEP","CHORO",34
"aquiculture",2013,"national","SEP","OSTION DEL NORTE",329
"aquiculture",2013,"national","SEP","OSTRA CHILENA",5
"aquiculture",2013,"national","SEP","OSTRA DEL PACIFICO",3
"aquiculture",2013,"national","OCT","HAEMATOCOCCUS",6
"aquiculture",2013,"national","OCT","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","OCT","LUGA-ROJA",NA
"aquiculture",2013,"national","OCT","PELILLO",1281
"aquiculture",2013,"national","OCT","SPIRULINA",1
"aquiculture",2013,"national","OCT","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","OCT","LENGUADO FINO",NA
"aquiculture",2013,"national","OCT","SALMON DEL ATLANTICO",46667
"aquiculture",2013,"national","OCT","SALMON PLATEADO",17058
"aquiculture",2013,"national","OCT","SALMON REY",2
"aquiculture",2013,"national","OCT","TRUCHA ARCO IRIS",14037
"aquiculture",2013,"national","OCT","TURBOT",NA
"aquiculture",2013,"national","OCT","ABALON JAPONES",NA
"aquiculture",2013,"national","OCT","ABALON ROJO",109
"aquiculture",2013,"national","OCT","CHOLGA",276
"aquiculture",2013,"national","OCT","CHORITO",4916
"aquiculture",2013,"national","OCT","CHORO",84
"aquiculture",2013,"national","OCT","OSTION DEL NORTE",542
"aquiculture",2013,"national","OCT","OSTRA CHILENA",28
"aquiculture",2013,"national","OCT","OSTRA DEL PACIFICO",4
"aquiculture",2013,"national","NOV","HAEMATOCOCCUS",9
"aquiculture",2013,"national","NOV","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","NOV","LUGA-ROJA",NA
"aquiculture",2013,"national","NOV","PELILLO",1670
"aquiculture",2013,"national","NOV","SPIRULINA",1
"aquiculture",2013,"national","NOV","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","NOV","LENGUADO FINO",NA
"aquiculture",2013,"national","NOV","SALMON DEL ATLANTICO",49188
"aquiculture",2013,"national","NOV","SALMON PLATEADO",25817
"aquiculture",2013,"national","NOV","SALMON REY",NA
"aquiculture",2013,"national","NOV","TRUCHA ARCO IRIS",10169
"aquiculture",2013,"national","NOV","TURBOT",NA
"aquiculture",2013,"national","NOV","ABALON JAPONES",3
"aquiculture",2013,"national","NOV","ABALON ROJO",109
"aquiculture",2013,"national","NOV","CHOLGA",235
"aquiculture",2013,"national","NOV","CHORITO",9493
"aquiculture",2013,"national","NOV","CHORO",94
"aquiculture",2013,"national","NOV","OSTION DEL NORTE",461
"aquiculture",2013,"national","NOV","OSTRA CHILENA",26
"aquiculture",2013,"national","NOV","OSTRA DEL PACIFICO",2
"aquiculture",2013,"national","DIC","HAEMATOCOCCUS",7
"aquiculture",2013,"national","DIC","LUGA NEGRA O CRESPA",NA
"aquiculture",2013,"national","DIC","LUGA-ROJA",NA
"aquiculture",2013,"national","DIC","PELILLO",2526
"aquiculture",2013,"national","DIC","SPIRULINA",1
"aquiculture",2013,"national","DIC","HALIBUT O FLETAN",NA
"aquiculture",2013,"national","DIC","LENGUADO FINO",NA
"aquiculture",2013,"national","DIC","SALMON DEL ATLANTICO",44750
"aquiculture",2013,"national","DIC","SALMON PLATEADO",36177
"aquiculture",2013,"national","DIC","SALMON REY",NA
"aquiculture",2013,"national","DIC","TRUCHA ARCO IRIS",11436
"aquiculture",2013,"national","DIC","TURBOT",NA
"aquiculture",2013,"national","DIC","ABALON JAPONES",8
"aquiculture",2013,"national","DIC","ABALON ROJO",55
"aquiculture",2013,"national","DIC","CHOLGA",298
"aquiculture",2013,"national","DIC","CHORITO",13200
"aquiculture",2013,"national","DIC","CHORO",92
"aquiculture",2013,"national","DIC","OSTION DEL NORTE",596
"aquiculture",2013,"national","DIC","OSTRA CHILENA",23
"aquiculture",2013,"national","DIC","OSTRA DEL PACIFICO",5
"aquiculture",2014,"national","ENE","HAEMATOCOCCUS",6
"aquiculture",2014,"national","ENE","HUIRO",NA
"aquiculture",2014,"national","ENE","PELILLO",2000
"aquiculture",2014,"national","ENE","SALMON DEL ATLANTICO",48177
"aquiculture",2014,"national","ENE","SALMON PLATEADO O COHO",34434
"aquiculture",2014,"national","ENE","TRUCHA ARCOIRIS",15985
"aquiculture",2014,"national","ENE","TURBOT",NA
"aquiculture",2014,"national","ENE","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2014,"national","ENE","ABALON JAPONES",NA
"aquiculture",2014,"national","ENE","ABALON ROJO",65
"aquiculture",2014,"national","ENE","CHOLGA",172
"aquiculture",2014,"national","ENE","CHORITO",24005
"aquiculture",2014,"national","ENE","CHORO",279
"aquiculture",2014,"national","ENE","OSTION DEL NORTE",394
"aquiculture",2014,"national","ENE","OSTRA CHILENA",17
"aquiculture",2014,"national","ENE","OSTRA DEL PACIFICO",8
"aquiculture",2014,"national","FEB","HAEMATOCOCCUS",2
"aquiculture",2014,"national","FEB","HUIRO",NA
"aquiculture",2014,"national","FEB","PELILLO",1332
"aquiculture",2014,"national","FEB","SALMON DEL ATLANTICO",51251
