"chl_name","m_p","region","tons","product","year","use"
"LUGA NEGRA O CRESPA","M","VII",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","VII",0,"dry algae",2013,"NHC"
"LUGA-ROJA","M","VII",0,"dry algae",2013,"NHC"
"LUGA-ROJA","P","VII",0,"dry algae",2013,"NHC"
"PELILLO","M","VII",0,"dry algae",2013,"NHC"
"PELILLO","P","VII",0,"dry algae",2013,"NHC"
"SPIRULINA","M","VII",0,"dry algae",2013,"NHC"
"SPIRULINA","P","VII",0,"dry algae",2013,"NHC"
"CHASCA","M","VIII",2,"dry algae",2013,"NHC"
"CHASCA","P","VIII",1,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","M","VIII",3432,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","P","VIII",739,"dry algae",2013,"NHC"
"CHICOREA DE MAR","M","VIII",2112,"dry algae",2013,"NHC"
"CHICOREA DE MAR","P","VIII",254,"dry algae",2013,"NHC"
"COCHAYUYO","M","VIII",5923,"dry algae",2013,"NHC"
"COCHAYUYO","P","VIII",1825,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","M","VIII",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","P","VIII",0,"dry algae",2013,"NHC"
"HUIRO","M","VIII",315,"dry algae",2013,"NHC"
"HUIRO","P","VIII",62,"dry algae",2013,"NHC"
"HUIRO PALO","M","VIII",949,"dry algae",2013,"NHC"
"HUIRO PALO","P","VIII",176,"dry algae",2013,"NHC"
"LUCHE","M","VIII",0,"dry algae",2013,"NHC"
"LUCHE","P","VIII",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","M","VIII",1791,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","P","VIII",325,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","M","VIII",24085,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","VIII",4475,"dry algae",2013,"NHC"
"LUGA-ROJA","M","VIII",10576,"dry algae",2013,"NHC"
"LUGA-ROJA","P","VIII",1603,"dry algae",2013,"NHC"
"PELILLO","M","VIII",1726,"dry algae",2013,"NHC"
"PELILLO","P","VIII",204,"dry algae",2013,"NHC"
"SPIRULINA","M","VIII",0,"dry algae",2013,"NHC"
"SPIRULINA","P","VIII",0,"dry algae",2013,"NHC"
"CHASCA","M","IX",0,"dry algae",2013,"NHC"
"CHASCA","P","IX",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","M","IX",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","P","IX",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","M","IX",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","P","IX",0,"dry algae",2013,"NHC"
"COCHAYUYO","M","IX",0,"dry algae",2013,"NHC"
"COCHAYUYO","P","IX",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","M","IX",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","P","IX",0,"dry algae",2013,"NHC"
"HUIRO","M","IX",0,"dry algae",2013,"NHC"
"HUIRO","P","IX",0,"dry algae",2013,"NHC"
"HUIRO PALO","M","IX",0,"dry algae",2013,"NHC"
"HUIRO PALO","P","IX",0,"dry algae",2013,"NHC"
"LUCHE","M","IX",0,"dry algae",2013,"NHC"
"LUCHE","P","IX",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","M","IX",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","P","IX",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","M","IX",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","IX",0,"dry algae",2013,"NHC"
"LUGA-ROJA","M","IX",0,"dry algae",2013,"NHC"
"LUGA-ROJA","P","IX",0,"dry algae",2013,"NHC"
"PELILLO","M","IX",0,"dry algae",2013,"NHC"
"PELILLO","P","IX",0,"dry algae",2013,"NHC"
"SPIRULINA","M","IX",0,"dry algae",2013,"NHC"
"SPIRULINA","P","IX",0,"dry algae",2013,"NHC"
"CHASCA","M","XIV",0,"dry algae",2013,"NHC"
"CHASCA","P","XIV",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","M","XIV",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","P","XIV",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","M","XIV",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","P","XIV",0,"dry algae",2013,"NHC"
"COCHAYUYO","M","XIV",0,"dry algae",2013,"NHC"
"COCHAYUYO","P","XIV",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","M","XIV",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","P","XIV",0,"dry algae",2013,"NHC"
"HUIRO","M","XIV",15,"dry algae",2013,"NHC"
"HUIRO","P","XIV",3,"dry algae",2013,"NHC"
"HUIRO PALO","M","XIV",0,"dry algae",2013,"NHC"
"HUIRO PALO","P","XIV",0,"dry algae",2013,"NHC"
"LUCHE","M","XIV",0,"dry algae",2013,"NHC"
"LUCHE","P","XIV",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","M","XIV",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","P","XIV",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","M","XIV",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","XIV",0,"dry algae",2013,"NHC"
"LUGA-ROJA","M","XIV",0,"dry algae",2013,"NHC"
"LUGA-ROJA","P","XIV",0,"dry algae",2013,"NHC"
"PELILLO","M","XIV",0,"dry algae",2013,"NHC"
"PELILLO","P","XIV",0,"dry algae",2013,"NHC"
"SPIRULINA","M","XIV",0,"dry algae",2013,"NHC"
"SPIRULINA","P","XIV",0,"dry algae",2013,"NHC"
"CHASCA","M","X",0,"dry algae",2013,"NHC"
"CHASCA","P","X",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","M","X",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","P","X",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","M","X",178,"dry algae",2013,"NHC"
"CHICOREA DE MAR","P","X",16,"dry algae",2013,"NHC"
"COCHAYUYO","M","X",14,"dry algae",2013,"NHC"
"COCHAYUYO","P","X",3,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","M","X",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","P","X",0,"dry algae",2013,"NHC"
"HUIRO","M","X",0,"dry algae",2013,"NHC"
"HUIRO","P","X",0,"dry algae",2013,"NHC"
"HUIRO PALO","M","X",0,"dry algae",2013,"NHC"
"HUIRO PALO","P","X",0,"dry algae",2013,"NHC"
"LUCHE","M","X",0,"dry algae",2013,"NHC"
"LUCHE","P","X",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","M","X",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","P","X",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","M","X",234,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","X",42,"dry algae",2013,"NHC"
"LUGA-ROJA","M","X",2741,"dry algae",2013,"NHC"
"LUGA-ROJA","P","X",410,"dry algae",2013,"NHC"
"PELILLO","M","X",0,"dry algae",2013,"NHC"
"PELILLO","P","X",0,"dry algae",2013,"NHC"
"SPIRULINA","M","X",0,"dry algae",2013,"NHC"
"SPIRULINA","P","X",0,"dry algae",2013,"NHC"
"CHASCA","M","XI",0,"dry algae",2013,"NHC"
"CHASCA","P","XI",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","M","XI",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","P","XI",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","M","XI",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","P","XI",0,"dry algae",2013,"NHC"
"COCHAYUYO","M","XI",0,"dry algae",2013,"NHC"
"COCHAYUYO","P","XI",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","M","XI",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","P","XI",0,"dry algae",2013,"NHC"
"HUIRO","M","XI",0,"dry algae",2013,"NHC"
"HUIRO","P","XI",0,"dry algae",2013,"NHC"
"HUIRO PALO","M","XI",0,"dry algae",2013,"NHC"
"HUIRO PALO","P","XI",0,"dry algae",2013,"NHC"
"LUCHE","M","XI",0,"dry algae",2013,"NHC"
"LUCHE","P","XI",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","M","XI",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","P","XI",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","M","XI",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","XI",0,"dry algae",2013,"NHC"
"LUGA-ROJA","M","XI",0,"dry algae",2013,"NHC"
"LUGA-ROJA","P","XI",0,"dry algae",2013,"NHC"
"PELILLO","M","XI",0,"dry algae",2013,"NHC"
"PELILLO","P","XI",0,"dry algae",2013,"NHC"
"SPIRULINA","M","XI",0,"dry algae",2013,"NHC"
"SPIRULINA","P","XI",0,"dry algae",2013,"NHC"
"CHASCA","M","XII",0,"dry algae",2013,"NHC"
"CHASCA","P","XII",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","M","XII",0,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","P","XII",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","M","XII",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","P","XII",0,"dry algae",2013,"NHC"
"COCHAYUYO","M","XII",0,"dry algae",2013,"NHC"
"COCHAYUYO","P","XII",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","M","XII",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","P","XII",0,"dry algae",2013,"NHC"
"HUIRO","M","XII",0,"dry algae",2013,"NHC"
"HUIRO","P","XII",0,"dry algae",2013,"NHC"
"HUIRO PALO","M","XII",0,"dry algae",2013,"NHC"
"HUIRO PALO","P","XII",0,"dry algae",2013,"NHC"
"LUCHE","M","XII",0,"dry algae",2013,"NHC"
"LUCHE","P","XII",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","M","XII",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","P","XII",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","M","XII",0,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","XII",0,"dry algae",2013,"NHC"
"LUGA-ROJA","M","XII",11642,"dry algae",2013,"NHC"
"LUGA-ROJA","P","XII",1767,"dry algae",2013,"NHC"
"PELILLO","M","XII",0,"dry algae",2013,"NHC"
"PELILLO","P","XII",0,"dry algae",2013,"NHC"
"SPIRULINA","M","XII",0,"dry algae",2013,"NHC"
"SPIRULINA","P","XII",0,"dry algae",2013,"NHC"
"CHASCA","M","RM",111,"dry algae",2013,"NHC"
"CHASCA","P","RM",36,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","M","RM",123,"dry algae",2013,"NHC"
"CHASCON O HUIRO NEGRO","P","RM",26,"dry algae",2013,"NHC"
"CHICOREA DE MAR","M","RM",0,"dry algae",2013,"NHC"
"CHICOREA DE MAR","P","RM",0,"dry algae",2013,"NHC"
"COCHAYUYO","M","RM",0,"dry algae",2013,"NHC"
"COCHAYUYO","P","RM",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","M","RM",0,"dry algae",2013,"NHC"
"HAEMATOCOCCUS","P","RM",0,"dry algae",2013,"NHC"
"HUIRO","M","RM",371,"dry algae",2013,"NHC"
"HUIRO","P","RM",75,"dry algae",2013,"NHC"
"HUIRO PALO","M","RM",1,"dry algae",2013,"NHC"
"HUIRO PALO","P","RM",0,"dry algae",2013,"NHC"
"LUCHE","M","RM",0,"dry algae",2013,"NHC"
"LUCHE","P","RM",0,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","M","RM",398,"dry algae",2013,"NHC"
"LUGA CUCHARA O CORTA","P","RM",74,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","M","RM",7041,"dry algae",2013,"NHC"
"LUGA NEGRA O CRESPA","P","RM",1294,"dry algae",2013,"NHC"
"LUGA-ROJA","M","RM",744,"dry algae",2013,"NHC"
"LUGA-ROJA","P","RM",111,"dry algae",2013,"NHC"
"PELILLO","M","RM",2034,"dry algae",2013,"NHC"
"PELILLO","P","RM",296,"dry algae",2013,"NHC"
"SPIRULINA","M","RM",0,"dry algae",2013,"NHC"
"SPIRULINA","P","RM",0,"dry algae",2013,"NHC"
"CHASCA","M","XV",0,"dry algae",2014,"NHC"
"CHASCA","P","XV",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","XV",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","XV",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","XV",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","XV",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","XV",0,"dry algae",2014,"NHC"
"COCHAYUYO","P","XV",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","XV",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","XV",0,"dry algae",2014,"NHC"
"HUIRO","M","XV",0,"dry algae",2014,"NHC"
"HUIRO","P","XV",0,"dry algae",2014,"NHC"
"HUIRO PALO","M","XV",0,"dry algae",2014,"NHC"
"HUIRO PALO","P","XV",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","XV",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","XV",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","XV",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","XV",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","XV",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","XV",0,"dry algae",2014,"NHC"
"PELILLO","M","XV",0,"dry algae",2014,"NHC"
"PELILLO","P","XV",0,"dry algae",2014,"NHC"
"CHASCA","M","I",0,"dry algae",2014,"NHC"
"CHASCA","P","I",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","I",49966,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","I",10702,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","I",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","I",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","I",0,"dry algae",2014,"NHC"
"COCHAYUYO","P","I",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","I",26,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","I",4,"dry algae",2014,"NHC"
"HUIRO","M","I",3341,"dry algae",2014,"NHC"
"HUIRO","P","I",636,"dry algae",2014,"NHC"
"HUIRO PALO","M","I",3173,"dry algae",2014,"NHC"
"HUIRO PALO","P","I",635,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","I",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","I",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","I",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","I",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","I",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","I",0,"dry algae",2014,"NHC"
"PELILLO","M","I",0,"dry algae",2014,"NHC"
"PELILLO","P","I",0,"dry algae",2014,"NHC"
"CHASCA","M","II",0,"dry algae",2014,"NHC"
"CHASCA","P","II",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","II",100742,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","II",21334,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","II",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","II",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","II",0,"dry algae",2014,"NHC"
"COCHAYUYO","P","II",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","II",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","II",0,"dry algae",2014,"NHC"
"HUIRO","M","II",3002,"dry algae",2014,"NHC"
"HUIRO","P","II",588,"dry algae",2014,"NHC"
"HUIRO PALO","M","II",13569,"dry algae",2014,"NHC"
"HUIRO PALO","P","II",2703,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","II",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","II",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","II",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","II",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","II",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","II",0,"dry algae",2014,"NHC"
"PELILLO","M","II",239,"dry algae",2014,"NHC"
"PELILLO","P","II",29,"dry algae",2014,"NHC"
"CHASCA","M","III",0,"dry algae",2014,"NHC"
"CHASCA","P","III",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","III",67004,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","III",14342,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","III",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","III",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","III",523,"dry algae",2014,"NHC"
"COCHAYUYO","P","III",159,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","III",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","III",0,"dry algae",2014,"NHC"
"HUIRO","M","III",4018,"dry algae",2014,"NHC"
"HUIRO","P","III",734,"dry algae",2014,"NHC"
"HUIRO PALO","M","III",20982,"dry algae",2014,"NHC"
"HUIRO PALO","P","III",4095,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","III",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","III",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","III",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","III",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","III",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","III",0,"dry algae",2014,"NHC"
"PELILLO","M","III",0,"dry algae",2014,"NHC"
"PELILLO","P","III",0,"dry algae",2014,"NHC"
"CHASCA","M","IV",16,"dry algae",2014,"NHC"
"CHASCA","P","IV",5,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","IV",21895,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","IV",4307,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","IV",309,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","IV",50,"dry algae",2014,"NHC"
"COCHAYUYO","M","IV",241,"dry algae",2014,"NHC"
"COCHAYUYO","P","IV",74,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","IV",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","IV",0,"dry algae",2014,"NHC"
"HUIRO","M","IV",7514,"dry algae",2014,"NHC"
"HUIRO","P","IV",1410,"dry algae",2014,"NHC"
"HUIRO PALO","M","IV",16570,"dry algae",2014,"NHC"
"HUIRO PALO","P","IV",3223,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","IV",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","IV",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","IV",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","IV",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","IV",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","IV",0,"dry algae",2014,"NHC"
"PELILLO","M","IV",3203,"dry algae",2014,"NHC"
"PELILLO","P","IV",381,"dry algae",2014,"NHC"
"CHASCA","M","V",254,"dry algae",2014,"NHC"
"CHASCA","P","V",72,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","V",6172,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","V",1331,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","V",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","V",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","V",456,"dry algae",2014,"NHC"
"COCHAYUYO","P","V",141,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","V",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","V",0,"dry algae",2014,"NHC"
"HUIRO","M","V",319,"dry algae",2014,"NHC"
"HUIRO","P","V",59,"dry algae",2014,"NHC"
"HUIRO PALO","M","V",3444,"dry algae",2014,"NHC"
"HUIRO PALO","P","V",663,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","V",853,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","V",156,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","V",588,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","V",108,"dry algae",2014,"NHC"
"LUGA-ROJA","M","V",706,"dry algae",2014,"NHC"
"LUGA-ROJA","P","V",108,"dry algae",2014,"NHC"
"PELILLO","M","V",7461,"dry algae",2014,"NHC"
"PELILLO","P","V",969,"dry algae",2014,"NHC"
"CHASCA","M","VI",0,"dry algae",2014,"NHC"
"CHASCA","P","VI",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","VI",94,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","VI",19,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","VI",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","VI",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","VI",434,"dry algae",2014,"NHC"
"COCHAYUYO","P","VI",134,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","VI",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","VI",0,"dry algae",2014,"NHC"
"HUIRO","M","VI",0,"dry algae",2014,"NHC"
"HUIRO","P","VI",0,"dry algae",2014,"NHC"
"HUIRO PALO","M","VI",0,"dry algae",2014,"NHC"
"HUIRO PALO","P","VI",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","VI",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","VI",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","VI",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","VI",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","VI",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","VI",0,"dry algae",2014,"NHC"
"PELILLO","M","VI",0,"dry algae",2014,"NHC"
"PELILLO","P","VI",0,"dry algae",2014,"NHC"
"CHASCA","M","VII",0,"dry algae",2014,"NHC"
"CHASCA","P","VII",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","VII",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","VII",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","VII",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","VII",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","VII",197,"dry algae",2014,"NHC"
"COCHAYUYO","P","VII",56,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","VII",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","VII",0,"dry algae",2014,"NHC"
"HUIRO","M","VII",0,"dry algae",2014,"NHC"
"HUIRO","P","VII",0,"dry algae",2014,"NHC"
"HUIRO PALO","M","VII",0,"dry algae",2014,"NHC"
"HUIRO PALO","P","VII",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","VII",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","VII",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","VII",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","VII",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","VII",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","VII",0,"dry algae",2014,"NHC"
"PELILLO","M","VII",0,"dry algae",2014,"NHC"
"PELILLO","P","VII",0,"dry algae",2014,"NHC"
"CHASCA","M","VIII",7,"dry algae",2014,"NHC"
"CHASCA","P","VIII",2,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","VIII",997,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","VIII",225,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","VIII",2357,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","VIII",385,"dry algae",2014,"NHC"
"COCHAYUYO","M","VIII",6174,"dry algae",2014,"NHC"
"COCHAYUYO","P","VIII",1846,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","VIII",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","VIII",0,"dry algae",2014,"NHC"
"HUIRO","M","VIII",323,"dry algae",2014,"NHC"
"HUIRO","P","VIII",54,"dry algae",2014,"NHC"
"HUIRO PALO","M","VIII",619,"dry algae",2014,"NHC"
"HUIRO PALO","P","VIII",119,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","VIII",3531,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","VIII",670,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","VIII",24995,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","VIII",4654,"dry algae",2014,"NHC"
"LUGA-ROJA","M","VIII",7472,"dry algae",2014,"NHC"
"LUGA-ROJA","P","VIII",1081,"dry algae",2014,"NHC"
"PELILLO","M","VIII",2711,"dry algae",2014,"NHC"
"PELILLO","P","VIII",332,"dry algae",2014,"NHC"
"CHASCA","M","IX",0,"dry algae",2014,"NHC"
"CHASCA","P","IX",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","IX",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","IX",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","IX",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","P","IX",0,"dry algae",2014,"NHC"
"COCHAYUYO","M","IX",0,"dry algae",2014,"NHC"
"COCHAYUYO","P","IX",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","M","IX",0,"dry algae",2014,"NHC"
"HAEMATOCOCCUS","P","IX",0,"dry algae",2014,"NHC"
"HUIRO","M","IX",0,"dry algae",2014,"NHC"
"HUIRO","P","IX",0,"dry algae",2014,"NHC"
"HUIRO PALO","M","IX",0,"dry algae",2014,"NHC"
"HUIRO PALO","P","IX",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","M","IX",0,"dry algae",2014,"NHC"
"LUGA CUCHARA O CORTA","P","IX",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","M","IX",0,"dry algae",2014,"NHC"
"LUGA NEGRA O CRESPA","P","IX",0,"dry algae",2014,"NHC"
"LUGA-ROJA","M","IX",0,"dry algae",2014,"NHC"
"LUGA-ROJA","P","IX",0,"dry algae",2014,"NHC"
"PELILLO","M","IX",0,"dry algae",2014,"NHC"
"PELILLO","P","IX",0,"dry algae",2014,"NHC"
"CHASCA","M","XIV",0,"dry algae",2014,"NHC"
"CHASCA","P","XIV",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","M","XIV",0,"dry algae",2014,"NHC"
"CHASCON O HUIRO NEGRO","P","XIV",0,"dry algae",2014,"NHC"
"CHICOREA DE MAR","M","XIV",0,"dry algae",2014,"NHC"
